"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,15.50,0.00,14.00,2.90,7.70,7.20,12.05,3.50,0.40,3.50,19.00,0.00,0.00,9.00,0.00,6.60,8.56,16.03,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,0.00,9.39,46.60,3.30,27.00,20.00,18.46,0.00,17.01,0.00,0.00,19.44,19.44,19.44,2.40,17.70,5.00,19.44,8.00,10.80,10.00,17.01,0.00,3.67,5.35,18.00,0.00,0.00,0.00,1.23,38.90,63.30,0.57,0.62,0.00,64.30,27.30,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00
2.00,0.00,17.05,0.00,14.00,2.90,7.70,7.20,12.05,3.50,0.40,3.50,19.00,0.00,0.00,9.00,0.00,6.60,8.95,15.84,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,0.00,9.54,41.90,3.30,27.00,20.00,18.46,0.10,17.01,0.00,0.00,19.44,19.44,19.44,2.40,18.70,5.00,19.44,8.00,10.80,10.00,17.01,0.00,4.04,5.81,18.00,0.00,0.00,0.00,1.23,39.70,63.50,0.55,0.63,0.10,64.80,27.80,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,1.22
3.00,0.00,17.18,0.00,14.00,2.90,7.70,7.20,12.05,3.50,0.40,3.50,19.00,0.02,0.01,9.00,0.00,6.60,9.34,15.65,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,0.00,9.69,42.30,3.30,27.00,20.00,18.46,5.00,17.01,0.02,0.00,19.44,19.44,19.44,2.40,19.60,5.00,19.44,8.00,10.80,10.00,17.01,0.00,4.41,6.28,18.00,0.00,0.00,0.00,1.23,40.60,63.80,0.54,0.65,5.20,65.30,28.20,0.00,2.00,1.60,12.40,11.00,4.00,20.00,0.00,6.43
4.00,0.51,16.58,0.00,14.00,2.90,7.70,7.20,12.05,3.40,0.40,3.50,19.00,0.52,0.81,9.00,0.00,6.60,9.73,15.47,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,0.39,9.85,42.60,3.30,27.00,20.00,18.46,20.10,17.01,2.39,0.00,19.44,19.44,19.44,2.40,20.60,5.00,19.44,8.00,10.80,10.00,17.01,0.00,4.79,6.74,18.00,0.00,0.00,0.00,1.23,41.40,64.10,0.53,0.66,20.90,65.80,28.60,0.00,2.00,6.50,61.50,11.00,16.10,20.00,0.00,12.85
5.00,1.85,16.92,0.00,14.00,2.90,7.70,7.20,12.05,3.40,0.40,3.50,19.00,1.26,2.79,9.00,0.00,6.60,10.13,15.28,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,1.93,10.00,38.00,3.30,27.00,20.00,18.46,50.70,17.01,9.30,0.00,19.44,19.44,19.44,2.40,21.50,5.00,19.44,8.00,10.80,10.00,17.01,0.00,5.16,7.20,18.00,0.00,0.00,0.02,1.23,42.30,64.40,0.51,0.68,46.30,66.30,29.10,0.00,2.00,13.60,131.50,11.00,33.40,20.00,0.01,17.84
6.00,4.17,16.51,0.00,14.00,2.90,7.70,7.20,12.05,3.20,0.40,3.50,19.00,4.28,6.02,9.00,0.00,6.60,10.52,15.09,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,4.95,10.15,38.30,3.30,27.00,20.00,18.46,86.10,17.01,21.61,0.00,19.44,19.44,19.44,2.40,22.50,5.00,19.44,8.00,10.80,10.00,17.01,0.00,5.53,7.66,18.00,0.00,0.00,0.05,1.23,43.10,64.70,0.50,0.69,72.70,66.90,29.50,0.00,2.00,24.00,178.70,11.00,65.50,20.00,0.03,34.46
7.00,6.55,17.15,0.14,14.00,2.90,7.70,7.20,12.05,3.20,0.40,3.50,19.00,11.69,9.74,9.00,0.00,6.60,10.77,15.62,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,8.69,10.49,39.50,3.30,27.00,20.00,18.46,107.80,17.01,29.58,0.00,19.44,19.44,19.44,2.40,24.20,5.00,19.44,8.00,10.80,10.00,17.01,0.00,5.94,8.12,18.00,0.00,0.00,0.06,1.23,44.40,65.50,0.56,0.81,86.60,68.20,31.00,0.00,2.00,35.20,208.20,11.00,105.20,20.00,0.08,26.94
8.00,8.56,17.17,3.12,14.00,2.90,7.70,7.20,12.05,3.20,0.40,3.50,19.00,15.49,13.34,9.00,0.00,6.60,10.61,18.31,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,11.65,11.37,43.10,3.30,27.00,20.00,18.46,120.70,17.01,33.54,0.00,19.44,19.44,19.44,2.40,28.00,5.00,19.44,8.00,10.80,10.00,17.01,0.00,6.47,8.59,18.00,0.00,0.00,0.08,1.23,46.90,67.80,0.82,1.22,94.30,72.10,35.60,0.50,2.00,46.90,229.80,11.00,123.70,20.00,0.13,41.03
9.00,10.37,17.17,9.63,14.00,2.90,7.70,7.20,12.05,3.20,0.40,3.50,19.00,16.27,15.87,9.00,0.00,6.60,10.45,20.99,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,13.02,12.24,46.70,3.30,27.00,20.00,18.46,127.10,17.01,35.85,0.00,19.44,19.44,19.44,2.40,31.80,5.00,19.44,8.00,10.80,10.00,17.01,0.00,6.99,9.05,18.00,0.00,0.00,0.40,1.23,49.50,70.10,1.09,1.63,98.40,76.00,40.30,0.50,2.00,54.40,238.60,11.00,132.30,20.00,0.18,39.34
10.00,11.65,16.80,12.54,14.00,2.90,7.70,7.20,12.05,3.20,0.40,3.50,19.00,16.68,16.84,9.00,0.00,6.60,10.29,23.67,0.00,5.00,8.00,4.00,18.46,18.46,19.44,19.44,1.40,13.60,13.12,45.40,3.30,27.00,20.00,18.46,130.00,17.01,37.11,0.00,19.44,19.44,19.44,2.40,35.70,5.00,19.44,8.00,10.80,10.00,17.01,0.00,7.52,9.51,18.00,0.00,0.00,0.55,1.23,52.00,72.40,1.36,2.04,101.10,79.80,44.90,0.50,2.00,60.20,227.60,11.00,130.60,20.00,0.24,44.22
