"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,68.32,28.14,66.81,570.37,184.65,4.94,5.18,88.88,19.10,0.86,19.11,54.95,7.14,3.83,111.78,15.47,76.49,0.00,88.00,19.32,6.88,60.79,17.00,6.39,5.14,78.12,3.90,19.37,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,5.67,0.00,0.00,37.64,44.54,27.32,30.52,30.41,30.40,0.00,20.73,0.00,101.74,10.36,10.17,14.61,20.70,0.00,0.00
2.00,68.32,28.14,66.81,567.66,183.78,4.94,5.18,93.43,19.10,0.86,19.11,54.95,7.14,3.83,111.78,14.08,82.05,0.00,88.00,19.32,6.88,60.79,17.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,1.46,0.00,0.00,38.66,44.39,27.32,22.44,0.00,0.00,0.00,28.32,0.00,102.42,10.36,10.17,14.61,11.01,10.98,0.00
3.00,68.32,28.14,66.81,560.95,181.60,4.94,5.18,96.00,19.10,0.86,19.11,54.95,7.14,3.83,111.78,13.17,85.20,0.00,88.00,19.32,6.88,60.79,17.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,1.80,0.00,0.00,41.65,44.47,27.32,27.68,0.00,0.00,0.00,28.32,0.00,102.42,10.36,10.17,14.61,11.01,10.98,0.00
4.00,68.32,28.14,66.81,536.91,173.82,4.94,5.18,95.14,19.10,0.86,19.11,54.95,7.14,3.83,111.78,12.96,84.14,0.00,88.00,19.32,6.88,60.79,17.00,6.39,0.00,78.77,3.90,19.52,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,1.99,0.00,0.00,37.81,44.37,27.32,30.52,0.00,0.00,0.00,28.32,0.00,102.42,10.36,10.17,14.61,11.01,10.98,0.00
5.00,68.32,28.14,66.81,516.84,167.32,4.94,5.18,93.19,19.10,0.86,19.11,54.95,7.14,3.83,111.78,13.16,81.76,0.00,88.00,19.32,6.88,60.79,17.00,6.39,0.00,69.69,3.90,17.43,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,1.58,0.00,0.00,33.94,48.24,27.32,24.22,0.00,0.00,0.00,20.73,0.00,101.74,10.36,10.17,14.61,20.70,0.00,0.00
6.00,68.32,28.14,66.81,513.41,166.21,4.94,5.18,93.65,19.10,0.86,19.11,54.95,7.14,3.83,111.78,14.50,82.32,0.00,88.00,19.32,6.88,60.79,17.00,6.39,0.00,66.88,3.90,16.78,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,1.28,0.00,0.00,33.94,48.24,27.32,0.00,19.61,0.00,20.73,0.00,0.00,101.74,10.36,10.17,14.61,20.70,0.00,0.00
7.00,68.32,28.14,66.81,496.01,160.58,4.94,5.18,90.40,19.10,0.86,19.11,54.95,7.14,3.83,111.78,14.94,78.35,0.00,88.00,19.32,6.88,60.79,17.00,6.39,0.00,59.76,3.90,15.14,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,1.06,0.00,0.00,30.29,47.08,27.32,0.00,16.31,0.00,20.73,0.00,0.00,101.74,10.36,10.17,14.61,20.70,0.00,0.00
8.00,68.32,28.14,66.81,541.05,175.16,4.94,5.18,90.40,19.10,0.86,19.11,54.95,7.14,3.83,111.78,22.02,78.35,0.00,88.00,19.32,6.88,60.79,17.00,6.39,0.00,68.99,3.90,17.27,0.00,0.00,0.00,0.00,67.55,0.00,0.00,73.21,0.00,1.06,0.00,61.84,38.35,43.83,27.32,0.00,16.31,0.00,84.94,0.00,0.00,68.60,10.36,10.17,14.61,20.70,0.00,0.00
9.00,68.32,28.14,66.81,643.48,208.32,4.94,5.18,104.02,19.10,0.86,19.11,54.95,7.14,3.83,111.78,46.57,95.00,0.00,88.00,15.11,6.88,60.79,17.00,6.39,0.00,91.11,3.90,19.68,0.00,0.00,0.00,0.00,67.55,67.00,0.00,73.21,0.00,1.46,0.00,31.09,37.37,44.81,27.32,11.22,11.22,0.00,0.00,26.94,0.00,95.53,10.36,10.17,14.61,20.70,0.00,0.00
10.00,72.37,29.81,66.81,643.48,208.32,4.94,5.18,104.02,19.10,0.86,19.11,59.33,7.14,3.83,111.78,50.70,95.00,0.00,88.00,15.11,6.88,60.79,17.00,6.39,0.00,94.99,3.90,19.68,0.00,0.00,0.00,64.46,65.23,64.68,0.00,73.21,0.00,2.87,0.00,31.09,42.24,50.20,27.32,22.08,22.02,0.00,0.00,73.58,0.00,20.73,59.07,10.17,14.61,11.01,10.98,0.00
