"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,18.36,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,21.00,32.00,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,15.76,37.30,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,11.00,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,5.27,8.00,18.00,0.00,0.00,0.00,1.23,4.30,5.00,0.95,0.17,0.00,69.44,6.00,0.00,1.32,0.00,0.00,5.00,0.00,11.00
2.00,0.00,17.90,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,19.01,25.52,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,16.62,38.54,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,3.59,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,5.22,5.84,18.00,0.00,0.00,0.00,1.23,21.82,43.95,0.84,0.84,0.00,72.34,1.69,0.00,1.32,0.00,0.00,5.00,0.00,11.00
3.00,0.00,18.17,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,19.28,25.88,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,16.54,37.91,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,3.06,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,4.96,5.80,18.00,0.00,0.00,0.00,1.23,20.85,43.44,0.80,0.80,0.00,71.65,1.77,0.00,1.28,0.00,0.00,5.00,0.00,11.00
4.00,0.00,18.46,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,19.47,27.62,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,16.71,37.69,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,3.66,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,4.74,5.43,18.00,0.00,0.00,0.00,1.23,20.62,42.11,0.76,0.75,0.00,72.04,2.39,0.00,1.28,0.00,0.00,5.00,0.00,11.00
5.00,0.00,18.83,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,19.64,28.69,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,17.03,37.94,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,4.12,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,4.51,5.10,18.00,0.00,0.00,0.00,1.23,20.25,40.96,0.72,0.70,0.00,72.75,2.93,0.00,1.28,0.00,0.00,5.00,0.00,11.00
6.00,0.00,19.17,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,19.72,27.77,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,17.82,39.57,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,4.19,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,4.26,4.94,18.00,0.00,0.00,0.00,1.23,19.41,40.33,0.70,0.65,0.00,74.43,3.22,0.00,1.32,0.00,0.00,5.00,0.00,11.00
7.00,0.00,19.45,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,19.95,27.10,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,18.33,40.63,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,4.18,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,4.06,4.75,18.00,0.00,0.00,0.00,1.23,18.74,39.85,0.68,0.60,0.00,75.63,3.25,0.00,1.36,0.00,0.00,5.00,0.00,11.00
8.00,0.00,19.61,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,20.64,27.14,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,18.02,39.99,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,3.98,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,3.96,4.46,18.00,0.00,0.00,0.00,1.23,18.60,39.86,0.64,0.57,0.00,75.37,2.46,0.00,1.40,0.00,0.00,5.00,0.00,11.00
9.00,0.00,19.91,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,21.21,27.33,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,17.72,39.39,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,3.87,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,3.85,4.22,18.00,0.00,0.00,0.00,1.23,18.52,39.86,0.60,0.53,0.00,75.08,1.92,0.00,1.44,0.00,0.00,5.00,0.00,11.00
10.00,0.00,19.61,0.00,14.00,2.90,7.40,5.00,7.30,1.88,0.40,3.50,19.12,0.00,0.00,6.00,0.00,7.20,21.46,27.96,0.00,4.80,9.00,4.80,18.93,18.93,15.53,19.42,2.80,0.00,17.46,38.86,3.30,28.12,6.00,11.84,0.00,17.86,0.00,0.60,10.00,10.19,10.19,2.40,4.10,11.26,9.00,14.56,4.00,10.70,7.99,0.00,2.40,3.69,4.16,18.00,0.00,0.00,0.00,1.23,18.61,39.84,0.57,0.48,0.00,74.68,2.14,0.00,1.44,0.00,0.00,5.00,0.00,11.00
