"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.55,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,4.21,8.02,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,7.04,19.06,3.20,25.20,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,7.39,12.83,19.44,8.20,10.00,8.15,17.49,2.40,0.68,0.71,19.00,0.00,2.00,11.08,11.72,1.42,0.73,0.00,29.16,6.82,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
2.00,0.00,23.55,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,4.21,8.02,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,7.04,19.06,3.20,25.20,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,6.44,12.83,19.44,8.20,10.00,8.15,17.49,2.40,0.68,0.71,19.00,0.00,2.00,11.08,11.72,1.42,0.73,0.00,27.96,5.67,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
3.00,0.00,23.42,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,4.51,6.97,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.67,17.76,3.20,25.20,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,7.72,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,19.00,0.00,2.00,11.08,11.72,1.42,0.73,0.00,25.74,6.76,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,23.60,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,4.33,6.38,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.56,16.98,3.20,25.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,8.82,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,19.00,0.00,2.00,11.08,11.72,1.42,0.73,0.00,24.96,9.14,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5.00,0.00,23.61,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,4.10,5.81,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.52,16.49,3.20,25.10,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,8.20,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,19.00,0.00,2.00,10.40,11.61,1.19,0.39,0.00,24.42,6.55,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
6.00,0.00,23.56,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,3.74,5.33,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.67,16.86,3.20,24.90,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,11.89,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,19.00,0.00,2.00,10.40,11.61,1.19,0.39,0.00,23.88,9.15,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
7.00,0.00,23.45,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,3.45,4.88,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.71,17.13,3.20,25.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,10.38,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,19.00,0.00,0.00,7.32,8.04,0.89,0.39,0.00,22.94,5.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
8.00,0.00,23.49,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,3.33,4.54,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.39,17.11,3.20,25.10,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,12.19,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,19.00,0.00,0.00,7.32,8.04,0.89,0.39,0.00,21.23,7.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
9.00,0.00,23.50,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,3.33,4.08,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.18,17.25,3.20,25.10,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,11.14,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,19.00,0.00,0.00,7.32,8.04,0.89,0.39,0.00,20.50,7.07,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
10.00,0.00,23.56,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,3.68,3.29,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.35,17.86,3.20,25.10,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,9.39,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,19.00,0.00,0.00,7.32,8.04,0.89,0.39,0.00,21.54,3.89,0.00,2.00,0.00,0.44,11.00,0.00,22.00,0.00,0.00,0.00
