"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,28.27,67.13,594.17,193.29,0.00,0.00,76.05,17.56,0.89,18.87,14.92,85.52,0.00,5.13,2.82,107.16,47.16,61.55,32.63,34.48,80.82,0.00,1.97,6.88,58.56,0.00,6.39,9.00,66.82,4.43,15.46,0.00,0.00,25.59,37.84,28.87,47.28,160.44,108.41,107.74,2.90,0.00,52.21,37.72,44.46,30.75,17.14,17.12,0.00,27.81,28.28,84.66,52.23,73.35
2.00,68.32,28.27,67.13,594.17,193.29,0.00,0.00,78.88,17.56,0.89,18.87,14.92,79.51,0.00,5.13,2.82,107.16,48.55,65.00,32.63,34.48,80.82,0.00,1.97,6.88,58.56,0.00,6.39,9.00,72.92,4.43,16.87,0.00,0.00,35.73,35.62,42.72,42.64,129.35,139.19,110.97,3.69,0.00,61.11,36.51,45.67,30.75,23.21,23.14,0.00,32.72,37.22,95.51,95.47,72.11
3.00,68.80,28.47,67.13,594.17,193.29,0.00,0.00,78.88,17.56,0.89,18.87,14.92,77.82,0.00,5.13,2.82,107.16,50.53,65.00,32.63,34.48,80.82,0.00,1.97,6.88,58.56,0.00,6.39,9.00,77.37,4.43,17.90,0.00,0.00,32.64,50.12,50.43,32.62,165.14,92.80,122.23,4.03,0.00,66.15,38.58,44.82,30.75,25.86,25.76,0.00,38.22,38.22,68.69,83.55,71.23
4.00,69.81,28.89,67.13,594.17,193.29,0.00,0.00,78.88,17.56,0.89,18.87,14.92,79.87,0.00,5.13,2.82,107.16,53.02,65.00,32.63,34.48,80.82,0.00,1.97,6.88,58.56,0.00,6.39,9.00,80.23,4.43,18.56,0.00,0.00,50.98,50.81,51.14,20.62,169.89,108.03,101.92,4.23,0.00,70.85,44.26,41.69,30.75,27.42,27.31,0.00,41.25,41.25,59.47,110.21,72.24
5.00,71.43,29.56,67.13,594.17,193.29,0.00,0.00,78.88,17.56,0.89,18.87,14.92,83.37,0.00,5.13,2.82,107.16,54.41,65.00,32.63,34.48,80.82,0.00,1.97,6.88,58.56,0.00,6.39,9.00,84.38,4.43,19.52,0.00,0.00,48.94,26.04,48.94,60.88,112.72,121.63,150.63,4.68,0.00,76.29,42.16,47.99,30.75,20.57,20.52,20.52,40.56,52.51,108.47,102.59,73.41
6.00,69.65,28.82,67.13,594.17,193.29,0.00,0.00,78.88,17.56,0.89,18.87,14.92,73.57,0.00,5.13,2.82,107.16,53.10,65.00,32.63,34.48,80.82,0.00,1.97,6.88,58.56,0.00,6.39,9.00,83.90,4.43,19.41,0.00,0.00,39.48,39.24,52.35,52.08,156.26,85.32,118.39,4.34,0.00,74.83,45.87,42.95,30.75,18.79,18.76,18.76,37.10,51.96,81.21,55.85,69.51
7.00,71.22,29.47,67.13,594.17,193.29,0.00,0.00,78.88,17.56,0.89,18.87,14.92,72.81,0.00,5.13,2.82,107.16,53.57,65.00,32.63,34.48,82.05,0.00,1.97,6.88,58.56,0.00,6.39,9.00,85.33,4.43,19.74,0.00,0.00,50.44,50.28,35.66,50.37,92.70,148.71,107.56,4.92,0.00,76.29,43.86,47.09,30.75,21.81,21.74,21.74,48.85,48.85,70.70,75.93,69.07
8.00,70.82,29.31,67.13,594.17,193.29,0.00,0.00,78.88,17.56,0.89,18.87,14.92,67.15,0.00,5.13,2.82,107.16,53.58,65.00,32.63,34.48,81.00,0.00,1.97,6.88,58.56,0.00,6.39,9.00,84.31,4.43,19.50,0.00,0.00,46.45,45.87,46.45,46.45,90.22,147.45,90.22,4.44,0.00,66.99,42.09,46.24,30.75,19.34,19.31,19.31,35.06,58.47,53.92,76.70,66.39
9.00,69.98,28.96,67.13,594.17,193.29,0.00,0.00,78.88,17.56,0.89,18.87,14.92,64.78,0.00,5.13,2.82,107.16,52.14,65.00,32.63,34.48,81.00,16.66,1.97,6.88,58.56,0.00,6.39,9.00,84.84,4.43,19.63,0.00,0.00,64.30,37.09,37.23,37.23,184.17,0.00,0.00,3.69,0.00,67.67,40.95,45.62,30.75,15.45,15.44,15.44,42.89,42.89,89.27,0.00,65.27
10.00,70.00,28.97,67.13,594.17,193.29,0.00,0.00,76.21,17.56,0.89,18.87,14.92,42.05,0.00,5.13,2.82,107.16,47.36,61.76,32.63,34.48,80.82,16.66,1.97,6.88,58.56,0.00,6.39,9.00,60.57,4.43,14.01,0.00,0.00,0.00,53.82,31.46,53.96,175.73,0.00,0.00,2.69,0.00,52.58,39.13,47.27,30.75,10.31,10.31,10.31,34.04,34.04,89.27,0.00,55.78
