"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,16.70,23.46,16.60,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,12.49,16.25,3.10,7.20,18.86,26.93,3.70,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,13.00,0.93,1.28,0.00,26.20,3.20,12.19,124.60,14.49,30.80,0.60,3.00,3.50,3.50,2.30,4.15,4.80,10.00,2.50,10.43,8.67,4.00,2.30,16.58,15.55,9.50,1.22,1.18,2.15,4.95,0.27,0.15,91.70,1.70,4.71,0.10,1.50,69.30,226.62,10.63,175.60,12.14,0.40,37.43,83.00,12.78
2.00,16.20,23.46,16.10,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,13.52,16.36,3.10,7.20,19.46,14.62,3.70,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,13.00,1.42,2.45,0.00,26.00,3.20,12.18,124.90,14.49,30.90,0.60,3.00,3.50,3.50,2.30,9.29,4.80,10.00,2.50,10.43,8.67,4.00,2.30,16.89,15.81,9.50,1.22,1.18,3.29,8.01,0.63,0.24,91.70,3.21,11.41,0.10,1.50,69.40,228.78,10.63,176.10,12.14,0.41,37.69,85.00,12.85
3.00,15.20,23.42,15.20,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,12.87,16.43,3.10,7.20,20.06,14.41,3.70,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,13.00,2.02,3.91,0.00,25.80,3.20,12.17,125.20,14.49,30.90,0.60,3.00,3.50,3.50,2.30,17.44,4.80,10.00,2.50,10.43,8.67,4.00,2.30,17.04,15.83,9.50,1.22,1.17,4.18,8.25,0.50,0.33,91.60,4.84,20.12,0.00,1.50,69.40,229.77,10.63,176.60,12.14,0.42,37.98,81.00,12.90
4.00,14.00,23.57,14.10,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,12.86,16.52,3.10,7.20,20.68,14.37,3.80,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,13.10,2.68,5.62,0.00,25.80,3.20,12.17,125.10,14.49,30.90,0.60,3.00,3.50,3.50,2.30,25.58,4.80,10.00,2.50,10.43,8.67,4.00,2.30,17.18,15.84,9.50,1.03,1.15,6.92,11.33,0.85,0.61,91.00,6.56,31.83,0.00,1.50,69.30,229.72,10.63,176.60,12.14,0.42,38.27,80.00,13.00
5.00,12.60,23.40,12.60,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,11.96,16.57,3.10,7.20,22.28,14.32,3.10,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,13.00,3.42,7.92,0.00,26.10,3.20,12.40,124.10,14.49,30.70,0.60,3.00,3.50,3.50,2.30,35.73,4.80,10.00,2.50,10.43,8.67,4.00,2.30,17.24,15.82,9.50,1.00,1.12,7.86,12.83,0.94,0.71,90.00,8.93,43.54,0.00,1.50,68.70,228.75,10.63,175.30,12.14,0.42,38.11,82.00,13.39
6.00,10.90,23.56,10.90,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,11.50,16.53,3.10,7.20,22.90,15.63,3.80,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,12.70,4.18,10.03,0.00,26.70,3.20,12.26,121.70,14.49,30.20,0.60,3.00,3.50,3.50,2.30,46.88,4.80,10.00,2.50,10.43,8.67,4.00,2.30,17.32,15.79,9.50,0.93,1.13,10.62,16.48,1.37,1.00,88.10,11.82,57.24,0.00,1.50,67.30,225.58,10.63,172.00,12.14,0.41,37.94,81.00,13.13
7.00,8.80,23.67,8.80,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,9.08,16.32,3.10,7.20,22.50,19.93,3.80,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,12.10,5.03,12.07,0.00,26.30,3.20,12.22,116.10,14.49,28.00,0.60,3.00,3.50,3.50,2.30,58.02,4.80,10.00,2.50,10.43,8.67,4.00,2.30,17.08,15.54,9.50,0.78,1.13,12.09,14.17,1.13,1.23,84.60,14.71,69.95,0.00,1.50,63.90,221.03,10.63,165.00,12.14,0.38,37.94,77.00,13.00
8.00,6.50,23.51,6.50,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,7.90,15.73,3.10,7.20,23.11,21.76,3.90,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,11.00,5.93,14.02,0.00,26.50,3.20,12.19,95.80,14.49,21.80,0.60,3.00,3.50,3.50,2.30,70.17,4.80,10.00,2.50,10.43,8.67,4.00,2.30,16.85,15.28,9.50,0.57,1.16,14.33,17.72,1.58,1.58,74.10,17.32,80.66,0.00,1.50,52.50,213.02,10.63,139.20,12.14,0.33,36.44,69.00,12.61
9.00,4.10,23.68,4.10,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,4.37,14.34,3.10,7.20,21.72,23.58,3.90,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,7.40,6.78,15.53,0.00,26.90,3.20,12.15,57.70,14.49,12.40,0.60,3.00,3.50,3.50,2.30,80.31,4.80,10.00,2.50,10.43,8.67,4.00,2.30,16.83,15.26,9.50,0.49,1.21,15.64,17.33,1.69,1.60,48.80,19.11,89.37,0.00,1.52,32.00,178.62,10.63,86.80,12.14,0.26,26.25,39.00,6.70
10.00,1.80,23.47,1.80,13.53,4.20,7.50,3.30,8.30,1.20,0.00,3.50,14.49,0.94,9.81,3.10,7.20,22.32,24.05,7.70,4.80,6.00,5.00,18.55,9.90,4.00,6.00,1.40,2.50,7.62,17.48,0.00,26.90,3.20,12.12,21.30,14.49,4.40,0.60,3.00,3.50,3.50,2.30,88.46,4.80,10.00,2.50,10.43,8.67,4.00,2.30,16.82,15.24,9.50,0.34,1.26,16.02,18.50,1.97,1.79,19.20,21.09,96.08,0.00,1.55,12.10,103.01,10.63,32.20,12.14,0.16,14.97,13.00,1.57
