"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,64.30,26.48,65.10,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,70.05,7.23,3.88,150.00,87.96,91.77,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.00,94.99,4.41,9.84,207.44,0.00,26.94,66.77,0.00,20.73,183.28,196.19,183.34,4.63,74.55,60.39,30.08,41.91,53.89,0.00,30.41,30.40,0.00,85.00,36.87,109.69,184.30,20.34,8.69,19.59,12.15,3.87
2.00,73.53,29.81,66.81,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,108.42,7.23,3.88,150.00,94.73,91.77,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.00,94.99,4.41,9.84,227.35,0.00,23.19,66.77,0.00,23.19,183.28,196.19,183.34,4.63,74.55,60.39,52.89,42.49,53.89,0.00,30.41,30.40,0.00,85.00,38.16,109.69,202.13,20.34,13.69,19.59,12.15,3.87
3.00,74.04,29.81,66.81,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,112.26,7.23,3.88,150.00,95.11,105.84,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.00,94.99,4.41,9.84,227.35,0.00,26.94,66.77,0.00,20.73,183.28,196.19,183.34,4.63,74.55,60.39,54.50,42.16,53.89,0.00,30.41,30.40,0.00,85.00,42.67,109.69,202.13,20.34,15.77,19.59,12.15,3.87
4.00,73.79,29.81,66.81,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,104.54,7.23,3.88,150.00,91.74,94.08,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.00,94.99,4.41,9.84,227.35,0.00,23.19,66.77,0.00,23.19,183.28,196.19,183.34,4.63,74.55,60.39,53.53,42.49,53.89,0.00,30.41,30.40,0.00,85.00,38.16,109.69,201.00,20.34,16.13,19.59,12.15,3.87
5.00,73.79,29.81,66.81,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,98.82,7.23,3.88,150.00,76.12,132.07,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.98,42.31,4.41,9.84,214.38,214.12,27.04,66.77,0.00,27.04,174.64,187.87,174.71,4.70,0.00,60.39,53.53,42.49,53.89,0.00,30.41,30.40,0.00,85.00,52.69,109.69,151.17,20.34,15.82,15.93,15.82,3.87
6.00,72.37,29.81,66.81,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,95.89,7.23,3.88,150.00,75.79,132.07,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.98,35.51,4.41,9.84,175.95,175.89,43.46,66.77,0.00,21.30,160.22,175.07,160.28,4.70,67.36,52.85,54.15,41.86,53.89,0.00,30.41,30.40,0.00,85.00,42.00,109.69,149.57,20.34,13.35,15.93,15.82,3.87
7.00,74.02,29.81,66.81,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,94.94,7.23,3.88,150.00,75.13,96.01,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.98,35.51,4.41,9.84,157.22,157.21,67.18,31.45,0.00,31.48,163.44,177.83,163.51,4.70,67.36,52.85,54.17,41.85,53.89,0.00,30.41,30.40,0.00,85.00,42.86,109.69,148.59,20.34,13.41,15.93,15.82,3.87
8.00,72.37,29.81,66.81,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,105.62,7.23,3.88,150.00,73.63,91.77,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.98,35.51,4.41,9.84,145.08,145.08,67.18,21.22,0.00,38.92,157.82,173.07,157.88,4.70,67.36,52.85,49.39,41.88,53.89,0.00,30.41,30.40,0.00,85.00,45.66,109.69,145.95,20.34,13.51,15.93,15.82,3.87
9.00,72.37,29.81,66.81,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,98.82,7.23,3.88,150.00,70.96,107.19,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.98,35.51,4.41,9.84,162.73,162.71,51.34,66.77,0.00,22.19,145.55,162.98,145.59,4.70,0.00,60.39,54.23,41.22,53.89,0.00,30.41,30.40,0.00,85.00,33.24,109.69,139.59,20.34,13.35,15.93,15.82,3.87
10.00,72.37,29.81,66.81,650.00,210.44,3.57,3.74,109.84,19.10,3.65,32.85,14.85,98.82,7.23,3.88,150.00,65.11,91.77,45.00,98.04,13.52,6.88,81.57,0.00,6.39,9.00,35.51,4.41,9.84,0.00,145.08,25.12,66.77,0.00,25.12,156.40,171.88,156.46,4.63,67.36,56.54,45.17,42.47,53.89,0.00,30.41,30.40,0.00,85.00,56.53,109.69,132.97,20.34,13.59,15.93,15.82,3.87
