"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.78,29.95,67.13,527.31,171.54,4.46,4.68,0.00,18.62,0.63,20.75,14.92,77.78,5.13,2.82,120.83,83.70,16.49,32.63,34.48,87.85,17.17,1.97,6.88,66.03,0.00,6.39,9.00,77.45,4.43,17.92,0.00,0.00,0.00,67.10,33.46,33.46,173.47,186.29,0.00,1.97,0.00,59.55,37.59,42.96,30.83,0.00,0.00,19.99,0.00,87.27,20.62,0.00,101.60
2.00,65.78,29.95,67.13,519.43,168.98,4.46,4.68,0.00,18.62,0.63,20.75,14.92,77.18,5.13,2.82,120.83,81.83,16.49,32.63,34.48,87.85,17.17,1.97,6.88,66.03,0.00,6.39,9.00,69.00,4.43,15.96,0.00,0.00,0.00,67.10,32.96,32.96,168.18,180.79,0.00,0.00,0.00,60.54,35.22,40.53,30.83,0.00,0.00,0.00,0.00,87.27,20.62,0.00,101.60
3.00,65.78,29.95,67.13,504.46,164.11,4.46,4.68,0.00,18.62,0.63,20.75,14.92,71.19,5.13,2.82,120.83,80.40,16.49,32.63,18.00,87.85,0.00,1.97,6.88,66.03,0.00,6.39,9.00,57.20,4.43,13.23,0.00,0.00,0.00,67.10,40.71,20.62,160.88,173.02,0.00,1.40,0.00,60.73,34.61,39.93,30.83,0.00,0.00,11.18,0.00,25.00,99.03,0.00,101.60
4.00,65.78,29.95,67.13,525.81,171.05,4.46,4.68,0.00,18.62,0.63,20.75,14.92,79.25,5.13,2.82,120.83,81.31,16.49,32.63,18.00,87.85,0.00,1.97,6.88,66.03,0.00,6.39,9.00,72.93,4.43,16.87,0.00,0.00,0.00,29.52,29.67,29.67,171.96,184.72,0.00,1.38,0.00,0.00,54.68,49.85,30.83,0.00,0.00,10.90,0.00,87.27,20.62,0.00,101.60
5.00,65.78,29.95,67.13,516.72,168.10,4.46,4.68,0.00,18.62,0.63,20.75,14.92,73.92,5.13,2.82,120.83,80.24,16.49,32.63,34.48,87.85,0.00,1.97,6.88,66.03,0.00,6.39,9.00,65.41,4.43,15.13,0.00,0.00,0.00,67.10,33.03,20.62,165.99,178.48,0.00,0.00,0.00,0.00,40.20,45.75,30.83,0.00,0.00,0.00,0.00,87.27,20.62,0.00,101.60
6.00,65.78,29.95,67.13,513.22,166.96,4.46,4.68,0.00,18.62,0.63,20.75,14.92,73.87,5.13,2.82,120.83,80.00,16.49,32.63,34.48,87.85,0.00,1.97,6.88,66.03,0.00,6.39,9.00,64.65,4.43,14.95,0.00,0.00,0.00,67.10,33.03,20.62,166.01,178.50,0.00,0.00,0.00,0.00,37.88,43.27,30.83,0.00,0.00,0.00,0.00,87.27,20.62,0.00,101.60
7.00,65.78,29.95,67.13,502.63,163.52,4.46,4.68,0.00,18.62,0.63,20.75,14.92,72.64,5.13,2.82,120.83,80.07,16.49,32.63,34.48,87.85,0.00,1.97,6.88,66.03,0.00,6.39,9.00,58.74,4.43,13.59,0.00,0.00,0.00,67.10,33.03,20.62,164.14,176.51,0.00,0.00,0.00,0.00,37.88,43.27,30.83,0.00,0.00,0.00,0.00,87.27,20.62,0.00,101.60
8.00,65.78,29.95,67.13,502.47,163.46,4.46,4.68,0.00,18.62,0.63,20.75,14.92,70.99,5.13,2.82,120.83,79.62,16.49,32.63,34.48,87.85,0.00,1.97,6.88,66.03,0.00,6.39,9.00,60.55,4.43,14.01,0.00,0.00,0.00,67.10,26.83,26.83,162.27,174.51,0.00,0.00,0.00,0.00,37.88,43.27,30.83,0.00,0.00,0.00,0.00,87.27,20.62,0.00,101.60
9.00,65.78,29.95,67.13,494.03,160.72,4.46,4.68,0.00,18.62,0.63,20.75,14.92,71.79,5.13,2.82,120.83,79.52,16.49,32.63,34.48,87.85,0.00,1.97,6.88,66.03,0.00,6.39,9.00,57.24,4.43,13.24,0.00,0.00,0.00,67.10,33.03,20.62,160.50,172.61,0.00,0.00,0.00,0.00,35.51,40.83,30.83,0.00,0.00,0.00,0.00,87.27,20.62,0.00,101.60
10.00,65.78,29.95,67.13,581.62,189.21,4.46,4.68,0.00,18.62,0.63,20.75,14.92,101.81,5.13,2.82,120.83,82.23,16.49,32.63,34.48,87.85,0.00,1.97,6.88,66.03,0.00,6.39,9.00,85.48,4.43,19.77,0.00,0.00,0.00,67.10,33.03,20.62,184.17,197.14,0.00,2.66,0.00,0.00,48.88,43.77,30.83,0.00,0.00,30.55,0.00,87.27,20.62,0.00,101.60
