"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
11.00,0.00,27.31,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,70.00,5.13,2.82,121.34,102.89,101.94,39.88,35.37,204.97,13.33,1.97,6.88,66.31,0.00,9.98,51.52,5.46,11.92,0.00,170.24,37.89,0.00,37.89,37.89,141.14,151.06,0.00,0.00,70.27,64.60,33.96,41.61,50.81,30.67,30.56,30.55,46.99,47.02,26.26,26.26,160.49,19.40,0.00
12.00,0.00,27.31,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,70.00,5.13,2.82,121.34,102.61,101.94,39.88,35.37,204.97,13.33,1.97,6.88,66.31,0.00,9.98,57.61,5.46,13.33,0.00,171.18,23.28,32.70,32.75,33.86,178.62,191.55,0.00,0.00,73.65,74.80,34.43,41.84,50.81,30.67,30.56,30.55,47.14,47.16,28.68,28.68,189.02,19.40,0.00
13.00,0.00,27.31,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,70.00,5.13,2.82,121.34,102.23,101.94,39.88,35.37,204.97,13.33,1.97,6.88,66.31,0.00,9.98,77.76,5.46,17.99,0.00,163.24,40.63,28.12,52.48,28.22,184.17,197.14,0.00,0.00,74.91,76.30,34.48,41.79,50.81,30.67,30.56,30.55,47.28,47.31,41.30,41.30,203.20,19.40,0.00
14.00,0.00,27.31,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,70.00,5.13,2.82,121.34,96.96,101.94,39.88,35.37,204.97,25.41,1.97,6.88,66.31,0.00,9.98,85.48,5.46,19.77,0.00,169.11,22.11,61.68,62.41,22.11,184.17,197.14,0.00,0.00,74.91,76.30,34.90,41.36,50.81,30.67,30.56,30.55,46.99,47.02,58.31,58.30,203.20,19.40,0.00
15.00,0.00,27.31,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,84.25,5.13,2.82,121.34,112.36,101.94,39.88,35.37,204.97,25.41,1.97,6.88,66.31,0.00,9.98,85.48,5.46,19.77,151.04,151.03,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,34.91,41.36,50.81,30.67,30.56,30.55,47.14,47.16,58.31,58.30,203.20,19.40,0.00
16.00,0.00,27.31,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,109.33,5.13,2.82,121.34,112.36,101.94,39.88,20.73,204.97,25.41,1.97,6.88,66.31,0.00,9.98,85.48,5.46,19.77,156.80,156.79,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,34.89,41.37,50.81,30.67,30.56,30.55,47.14,47.16,58.31,58.30,203.20,19.40,0.00
17.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,25.41,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,227.31,227.05,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,51.10,46.15,50.81,30.67,30.56,30.55,47.28,47.31,110.26,110.22,203.20,19.40,0.00
18.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,25.41,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,226.13,218.07,26.80,67.10,67.88,20.62,184.17,197.14,0.00,0.00,74.91,76.30,43.57,44.07,50.81,30.67,30.56,30.55,46.99,47.02,110.26,110.22,203.20,19.40,0.00
19.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,25.41,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,34.74,32.87,50.81,30.67,30.56,30.55,47.14,47.16,110.26,110.22,203.20,19.40,0.00
20.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,25.41,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,49.11,41.77,50.81,30.67,30.56,30.55,47.28,47.31,110.26,110.22,203.20,19.40,0.00
21.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,25.41,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,42.58,43.75,50.81,30.67,30.56,30.55,46.99,47.02,110.26,110.22,203.20,19.40,0.00
22.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,25.41,1.97,6.88,66.31,6.39,9.98,93.14,5.46,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,64.21,52.68,50.81,30.67,30.56,30.55,47.28,47.31,110.26,110.22,203.20,19.40,0.00
23.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,25.41,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,39.62,42.89,50.81,30.67,30.56,30.55,46.99,47.02,110.26,110.22,203.20,19.40,0.00
24.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,25.41,1.97,6.88,66.31,6.39,9.98,94.29,5.46,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,66.26,54.76,50.81,30.67,30.56,30.55,47.28,47.31,110.26,110.22,203.20,19.40,0.00
25.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,13.33,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,45.60,44.63,50.81,30.67,30.56,30.55,47.14,47.16,110.26,110.22,203.20,19.40,0.00
26.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,13.33,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,204.55,204.33,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,20.62,26.80,50.81,30.67,30.56,30.55,46.99,47.02,64.54,64.53,203.20,19.40,0.00
27.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,13.33,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,213.00,220.71,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,65.19,53.48,50.81,30.67,30.56,30.55,47.28,47.31,110.26,110.22,203.20,19.40,0.00
28.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,26.22,14.92,142.31,5.13,2.82,121.34,112.36,132.71,39.88,18.00,204.97,13.33,1.97,6.88,66.31,6.39,9.98,85.48,5.46,19.77,197.00,196.82,22.54,65.96,66.75,22.54,184.17,197.14,0.00,0.00,74.91,76.30,39.97,43.07,50.81,30.67,30.56,30.55,47.14,47.16,69.00,68.98,203.20,19.40,0.00
