"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,75.54,10.40,8.30,164.07,112.47,136.69,47.08,242.00,30.64,6.88,87.77,0.00,6.39,9.98,47.92,10.52,19.79,180.00,228.42,67.57,67.16,67.94,29.15,117.64,203.05,189.76,5.67,74.99,76.38,48.20,66.54,81.64,30.70,30.59,30.58,65.64,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
2.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,75.54,10.40,8.30,164.07,112.47,136.69,47.08,242.00,30.64,6.88,87.77,0.00,6.39,9.98,51.07,10.52,19.79,180.00,206.42,67.57,67.16,67.94,30.88,113.00,203.05,186.00,5.67,74.99,76.38,48.20,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
3.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,117.97,10.40,8.30,164.07,112.47,136.69,47.08,242.00,30.64,6.88,87.77,0.00,6.39,9.98,53.30,10.52,19.79,180.00,206.42,67.57,67.16,67.94,30.88,159.05,203.05,139.95,5.67,74.99,76.38,48.20,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,22.16,21.95,5.06
4.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,75.54,10.40,8.30,164.07,112.47,136.69,37.32,242.00,30.64,6.88,87.77,0.00,6.39,9.98,63.39,10.52,19.79,199.62,180.00,67.57,67.16,67.94,33.01,113.00,203.05,186.00,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
5.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,142.44,10.40,8.30,164.07,112.47,136.69,47.08,242.00,30.64,6.88,87.77,10.00,6.39,9.98,64.98,10.52,19.79,206.42,180.00,67.57,67.16,67.94,36.71,113.00,203.05,186.00,5.67,74.99,76.38,48.20,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
6.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,79.44,10.40,8.30,164.07,112.47,136.69,47.08,242.00,30.64,6.88,87.77,60.00,6.39,9.98,72.27,10.52,19.79,206.42,180.00,67.57,67.16,67.94,36.71,159.04,203.05,139.96,5.67,74.99,76.38,48.20,66.54,81.64,30.70,30.59,30.58,85.00,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
7.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,75.54,10.40,8.30,164.07,112.47,136.69,47.08,242.00,30.64,6.88,87.77,80.00,6.39,9.98,70.32,10.52,19.79,228.68,180.00,67.57,67.16,67.94,29.15,117.38,203.05,189.76,5.67,74.99,76.38,48.20,66.54,81.64,30.70,30.59,30.58,65.89,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
8.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,142.44,10.40,8.30,164.07,112.47,136.69,47.08,242.00,30.64,6.88,87.77,110.00,6.39,9.98,69.17,10.52,19.79,228.68,180.00,67.57,67.16,67.94,29.15,117.38,203.05,189.76,5.67,74.99,76.38,48.20,66.54,81.64,30.70,30.59,30.58,65.89,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
9.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,142.44,10.40,8.30,164.07,112.47,136.69,47.08,242.00,30.64,6.88,87.77,110.00,6.39,9.98,70.79,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,118.56,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
10.00,78.57,29.98,67.20,650.00,211.66,6.36,9.14,110.48,19.21,4.79,41.90,0.00,142.44,10.40,8.30,164.07,112.47,136.69,47.08,242.00,30.64,6.88,87.77,110.00,6.39,9.98,71.67,10.52,19.79,180.00,180.00,67.57,67.16,67.94,67.39,118.56,203.05,189.76,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,20.42,16.33,21.95,5.06
