"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,17.54,17.72,13.48,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,14.83,12.09,17.56,0.00,8.40,20.18,63.20,3.80,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,10.72,12.57,63.11,3.30,0.00,19.51,19.32,79.30,9.20,24.15,0.60,19.51,19.51,19.51,1.20,55.51,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,1.30,1.30,9.00,0.00,0.00,1.02,1.00,66.53,77.76,8.92,6.59,64.16,97.90,66.77,0.40,2.00,69.51,130.92
2.00,12.11,17.89,13.66,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,14.99,13.89,17.56,0.00,8.40,19.26,65.80,3.80,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,10.10,15.46,64.66,3.30,0.00,19.51,19.32,65.24,9.20,28.80,0.60,19.51,19.51,19.51,1.20,55.37,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,1.33,1.22,9.00,0.00,0.00,1.04,1.00,69.17,80.67,9.26,7.19,45.12,98.80,62.92,0.40,2.00,69.43,133.02
3.00,13.50,17.89,14.19,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,14.56,14.09,17.56,0.00,8.40,18.76,67.70,3.80,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,11.10,25.47,73.43,3.30,0.00,19.51,19.32,92.74,9.20,24.26,0.60,19.51,19.51,19.51,1.20,73.91,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,1.66,1.29,9.00,0.00,0.00,1.03,1.00,71.46,82.29,9.37,7.52,77.21,100.10,73.32,0.40,2.00,69.70,133.32
4.00,13.17,17.83,13.96,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,14.00,14.38,17.56,0.00,8.40,19.55,68.70,3.80,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,10.66,25.59,73.68,3.30,0.00,19.51,19.32,72.50,9.20,30.11,0.60,19.51,19.51,19.51,1.20,77.85,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,2.83,1.80,9.00,0.00,0.00,1.02,1.00,72.98,82.53,9.75,8.10,51.46,101.60,81.66,0.40,2.00,69.96,131.73
5.00,15.02,17.85,14.46,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,14.44,14.27,17.56,0.00,8.40,20.45,69.40,3.80,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,10.87,25.79,74.91,3.30,0.00,19.51,19.32,101.46,9.20,31.05,0.60,19.51,19.51,19.51,1.20,86.73,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,3.80,2.24,9.00,0.00,0.00,1.02,1.00,65.54,79.92,6.24,7.06,86.54,103.70,92.00,0.30,2.00,70.05,126.94
6.00,13.40,17.80,11.02,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,14.03,14.50,17.56,0.00,8.40,21.69,70.00,3.60,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,11.10,26.08,77.68,3.30,0.00,19.51,19.32,47.95,9.20,29.83,0.60,19.51,19.51,19.51,1.20,95.45,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,4.12,2.52,9.00,0.00,0.00,0.87,1.00,74.67,81.14,9.17,8.27,26.07,106.30,101.04,0.20,2.00,69.48,119.02
7.00,12.33,17.83,9.91,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,14.16,14.30,17.56,0.00,8.40,22.75,70.50,3.60,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,11.52,26.29,79.75,3.30,0.00,19.51,19.32,43.15,9.20,29.10,0.60,19.51,19.51,19.51,1.20,104.50,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,4.39,2.75,9.00,0.00,0.00,0.84,1.00,72.53,82.35,9.28,8.67,22.56,110.00,109.03,0.20,2.00,67.73,110.18
8.00,6.34,17.77,6.77,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,13.69,13.50,17.56,0.00,8.40,23.26,70.50,3.70,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,11.33,26.40,80.70,3.30,0.00,19.51,19.32,39.95,9.20,25.08,0.60,19.51,19.51,19.51,1.20,111.44,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,4.49,2.80,9.00,0.00,0.00,0.79,1.00,68.60,83.62,7.24,8.29,23.20,112.80,117.64,0.10,2.00,64.99,100.34
9.00,4.58,17.78,5.95,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.24,8.55,17.56,0.00,8.40,23.47,70.20,3.80,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,10.63,26.55,81.06,3.30,0.00,19.51,19.32,28.89,9.20,25.14,0.60,19.51,19.51,19.51,1.20,120.45,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,4.48,2.82,9.00,0.00,0.00,0.66,1.00,66.70,86.27,6.51,8.35,16.33,112.57,128.66,0.10,2.00,59.33,86.03
10.00,2.07,17.80,4.64,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.14,1.99,17.56,0.00,8.40,22.76,70.20,3.20,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,6.28,26.72,80.81,3.30,0.00,19.51,19.32,19.39,9.20,16.61,0.60,19.51,19.51,19.51,1.20,121.36,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,4.16,2.75,9.00,0.00,0.00,0.48,1.00,67.44,88.90,6.14,8.17,12.17,112.72,131.57,0.10,2.00,43.14,67.30
11.00,1.05,17.82,1.95,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.06,0.66,17.56,0.00,8.40,22.01,70.20,3.00,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,1.15,26.81,79.79,3.30,0.00,19.51,19.32,12.88,9.20,11.96,0.60,19.51,19.51,19.51,1.20,124.47,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,3.90,2.70,9.00,0.00,0.00,0.41,1.00,86.65,92.49,9.35,8.95,12.36,112.56,134.66,0.10,2.00,18.65,47.24
12.00,0.69,17.71,1.05,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.13,17.56,0.00,8.40,21.15,70.50,3.00,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.26,26.82,78.71,3.30,0.00,19.51,19.32,3.59,9.20,1.27,0.60,19.51,19.51,19.51,1.20,124.69,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,3.84,2.73,9.00,0.00,0.00,0.28,1.00,87.97,95.15,9.58,9.08,4.17,111.47,132.96,0.10,2.00,4.22,26.63
13.00,0.08,17.80,0.08,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,19.98,70.80,3.00,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,26.89,76.26,3.30,0.00,19.51,19.32,0.07,9.20,0.00,0.60,19.51,19.51,19.51,1.20,123.26,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,3.58,2.56,9.00,0.00,0.00,0.10,1.00,88.37,97.15,9.34,8.71,0.04,110.38,127.26,0.00,2.00,0.33,11.70
14.00,0.00,17.72,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,19.88,68.90,4.40,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,23.01,72.22,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,1.20,121.86,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,2.73,1.83,9.00,0.00,0.00,0.05,1.00,85.59,97.76,9.07,8.19,0.00,100.29,121.35,0.00,2.00,0.00,2.88
15.00,0.00,17.65,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,19.90,66.20,6.80,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,22.22,68.96,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,121.22,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,2.01,1.23,9.00,0.00,0.00,0.00,1.00,85.66,97.72,8.67,7.58,0.00,100.76,116.85,0.00,2.00,0.00,0.00
16.00,0.00,17.62,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,20.00,59.50,7.60,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,27.52,68.69,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,118.06,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,1.71,1.02,9.00,0.00,0.00,0.00,1.00,85.22,97.44,8.30,6.98,0.00,105.91,108.08,0.00,2.00,0.00,0.00
17.00,0.00,17.76,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,19.50,51.50,8.00,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,27.80,66.32,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,112.55,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,1.42,0.85,9.00,0.00,0.00,0.00,1.00,84.49,97.00,8.04,6.47,0.00,105.91,97.10,0.00,2.00,0.00,0.00
18.00,0.00,17.73,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,19.00,49.10,8.00,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,28.08,65.15,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,104.50,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,1.15,0.80,9.00,0.00,0.00,0.00,1.00,83.43,96.79,7.63,6.00,0.00,105.91,85.69,0.00,2.00,0.00,0.00
19.00,0.00,17.70,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,18.00,48.50,8.00,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,28.31,63.79,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,98.34,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,0.94,0.77,9.00,0.00,0.00,0.00,1.00,82.21,96.71,7.15,5.52,0.00,105.91,75.00,0.00,2.00,0.00,0.00
20.00,0.00,17.90,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,17.50,46.60,8.00,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,28.51,63.07,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,92.91,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,0.90,0.78,9.00,0.00,0.00,0.00,1.00,80.66,96.68,6.62,5.05,0.00,105.91,66.82,0.00,2.00,0.00,0.00
21.00,0.00,17.79,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,16.93,44.30,5.80,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,28.66,64.08,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,89.68,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,0.88,0.82,9.00,0.00,0.00,0.00,1.00,78.96,96.67,6.09,4.56,0.00,105.91,60.32,0.00,2.00,0.00,0.00
22.00,0.00,17.73,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,17.09,42.90,4.90,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,28.76,63.73,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,85.55,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,0.91,0.93,9.00,0.00,0.00,0.00,1.00,76.27,95.60,5.69,4.17,0.00,105.91,54.32,0.00,2.00,0.00,0.00
23.00,0.00,17.63,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,17.29,41.80,5.10,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,28.76,62.13,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,80.86,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,0.93,1.03,9.00,0.00,0.00,0.00,1.00,74.27,94.56,5.24,3.80,0.00,109.30,48.65,0.00,2.00,0.00,0.00
24.00,0.00,17.58,0.00,14.00,4.20,8.40,9.50,19.22,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,8.40,17.61,40.00,5.10,9.95,15.22,4.80,19.32,19.32,19.51,19.51,0.00,0.00,28.65,59.08,3.30,0.00,19.51,19.32,0.00,9.20,0.00,0.60,19.51,19.51,19.51,2.40,72.97,12.88,19.51,19.51,8.00,0.00,0.00,20.00,2.40,0.93,1.11,9.00,0.00,0.00,0.00,1.00,70.89,92.81,4.57,3.28,0.00,107.07,43.49,0.00,2.00,0.00,0.00
