"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,14.57,23.86,14.37,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,12.91,15.88,0.00,7.20,15.57,20.95,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.15,10.97,29.82,0.00,18.95,3.20,11.72,119.00,14.49,29.26,0.60,4.70,5.00,5.00,2.30,26.06,5.00,10.00,3.00,10.43,7.21,3.50,2.30,16.47,14.48,9.50,1.20,0.56,40.99,53.78,3.76,4.36,85.68,44.24,37.09,0.20,1.59,68.60,210.89,10.63,127.12,12.14,0.37,38.15,39.87,12.57
2.00,15.82,23.87,15.30,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,13.15,15.95,3.10,7.20,15.42,25.27,4.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.23,12.74,35.01,0.00,18.95,3.20,11.74,118.00,14.49,29.48,0.60,4.70,5.00,5.00,2.30,27.37,5.00,10.00,3.00,10.43,7.21,3.50,2.30,16.61,14.55,9.50,1.22,0.55,46.10,59.14,4.06,4.68,84.96,50.66,38.79,0.10,1.56,68.50,213.56,10.63,126.77,12.14,0.38,38.10,39.74,12.56
3.00,16.04,24.01,15.66,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,13.28,16.02,3.10,7.20,15.30,28.92,4.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.25,14.24,39.41,0.00,18.95,3.20,11.75,118.00,14.49,29.64,0.60,4.70,5.00,5.00,2.30,27.38,5.00,10.00,3.00,10.43,7.21,3.50,2.30,16.78,14.66,9.50,1.21,0.55,50.43,63.71,4.88,5.17,84.96,56.09,41.15,0.10,1.55,68.60,215.31,10.63,126.83,12.14,0.39,37.73,40.00,12.57
4.00,16.33,23.65,15.98,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,13.47,16.07,3.10,7.20,15.24,31.46,4.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.29,15.29,42.49,0.00,18.95,3.20,11.78,118.00,14.49,29.02,0.60,4.70,5.00,5.00,2.30,27.41,5.00,10.00,3.00,10.43,7.21,3.50,2.30,16.94,14.77,9.50,1.23,0.61,53.47,66.95,4.80,5.64,84.96,59.89,46.34,0.10,1.52,68.80,216.78,10.63,127.46,12.14,0.40,37.34,40.69,12.68
5.00,16.22,23.48,15.70,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,13.40,16.20,3.10,7.20,15.48,31.65,3.80,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.37,15.52,42.99,0.00,18.95,3.20,11.81,118.00,14.49,28.84,0.60,4.70,5.00,5.00,2.30,27.43,5.00,10.00,3.00,10.43,7.21,3.50,2.30,17.05,14.89,9.50,1.22,0.96,54.36,68.11,5.29,5.83,84.96,60.58,51.52,0.10,1.50,69.10,218.36,10.63,128.31,12.14,0.40,37.37,41.41,12.78
6.00,15.51,23.93,15.19,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,13.17,16.31,3.10,7.20,16.05,32.10,3.80,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.40,16.07,44.18,0.00,18.95,3.20,11.79,118.00,14.49,28.00,0.60,4.70,5.00,5.00,2.30,28.89,5.00,10.00,3.00,10.43,7.21,3.50,2.30,17.17,15.01,9.50,1.22,1.20,56.48,70.89,6.10,6.28,84.96,62.22,56.72,0.10,1.50,69.30,218.60,10.63,129.73,12.14,0.41,37.62,42.60,12.85
7.00,15.05,23.69,14.47,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,12.63,16.36,3.10,7.20,16.73,32.65,4.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.38,16.73,45.59,0.00,18.95,3.20,12.37,115.00,14.49,28.00,0.60,4.70,5.00,5.00,2.30,31.25,5.00,10.00,3.00,10.43,7.21,3.50,2.30,17.20,15.08,9.50,1.22,1.34,59.01,74.20,6.05,6.25,84.96,64.17,52.89,0.00,1.50,69.60,202.00,10.63,132.06,12.14,0.42,30.88,44.76,12.90
8.00,13.43,23.75,13.23,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,12.01,16.39,3.10,7.20,17.29,33.10,4.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.44,17.28,46.77,0.00,18.95,3.20,12.15,104.00,14.49,28.00,0.60,4.70,5.00,5.00,2.30,33.60,5.00,10.00,3.00,10.43,7.21,3.50,2.30,17.23,15.14,9.50,1.03,1.49,61.13,76.98,6.56,6.34,71.00,65.81,49.06,0.00,1.50,69.60,185.00,10.63,133.85,12.14,0.42,30.11,46.60,13.00
9.00,12.72,23.65,11.86,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,11.27,16.40,3.10,7.20,18.46,35.04,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.46,18.43,49.76,0.00,18.95,3.20,12.52,95.00,14.49,28.00,0.60,4.70,5.00,5.00,2.30,40.82,5.00,10.00,3.00,10.43,7.21,3.50,2.30,17.15,15.07,9.50,1.00,1.31,65.29,82.26,7.26,6.26,63.00,70.00,48.12,0.00,1.50,69.30,164.00,10.63,133.04,12.14,0.42,30.88,46.31,13.39
10.00,10.28,23.64,10.13,13.53,1.40,7.30,3.30,9.40,1.20,0.00,3.50,15.46,10.81,16.28,3.10,7.20,18.64,34.36,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,1.40,12.36,18.87,48.44,0.00,18.95,3.20,12.30,78.00,14.49,28.00,0.60,4.70,5.00,5.00,2.30,48.03,5.00,10.00,3.00,10.43,7.21,3.50,2.30,17.07,15.00,9.50,0.93,1.26,66.88,83.28,6.80,6.33,56.00,70.86,47.19,0.00,1.50,39.00,131.00,10.63,128.87,12.14,0.42,30.66,43.54,13.13
