"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,19.44,211.95,15.91,6.88,43.97,0.00,6.39,0.00,59.62,5.47,18.27,0.00,228.42,45.19,0.00,67.94,45.19,184.35,197.33,184.41,3.91,74.99,76.38,51.55,56.58,81.56,20.05,20.01,20.01,87.20,87.36,36.93,110.32,155.00,20.46,20.42,10.61,10.60,5.06
2.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,19.44,209.52,0.00,6.88,43.97,0.00,6.39,0.00,48.26,5.47,15.64,0.00,228.42,45.19,0.00,67.94,45.19,184.35,197.33,184.41,3.40,74.99,76.38,50.62,52.71,81.56,17.44,17.42,17.42,87.20,87.36,36.93,110.32,155.00,20.46,20.42,10.61,10.60,5.06
3.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,19.44,208.52,0.00,6.88,43.97,0.00,6.39,0.00,53.52,5.47,16.86,0.00,228.42,42.14,0.00,42.14,0.00,184.35,197.33,184.41,3.23,74.99,76.38,52.74,60.19,81.56,16.56,16.54,16.54,84.50,87.36,36.93,110.32,155.00,20.46,20.42,10.61,10.60,5.06
4.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,47.08,211.95,0.00,6.88,43.97,0.00,6.39,0.00,50.95,5.47,16.26,0.00,228.42,0.00,0.00,23.32,0.00,184.35,197.33,184.41,1.99,74.99,76.38,61.69,46.44,81.56,0.00,0.00,30.58,84.50,20.60,74.64,110.32,155.00,20.46,20.42,10.61,10.60,5.06
5.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,47.08,208.04,0.00,6.88,43.97,0.00,6.39,0.00,8.85,5.47,6.52,0.00,228.42,0.00,0.00,45.19,45.19,184.35,197.33,184.41,0.00,74.99,76.38,51.05,54.68,81.56,0.00,0.00,0.00,84.50,20.60,74.64,110.32,155.00,20.46,20.42,10.61,10.60,5.06
6.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,30.48,211.95,0.00,6.88,43.97,0.00,6.39,0.00,6.30,5.47,5.93,0.00,228.42,0.00,0.00,36.67,20.60,184.35,197.33,184.41,1.30,74.99,75.00,62.60,47.92,81.56,0.00,19.92,0.00,87.20,85.00,25.89,110.32,155.00,20.46,20.42,10.61,10.60,5.06
7.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,47.08,208.04,0.00,6.88,43.97,0.00,6.39,0.00,0.00,5.47,4.47,0.00,228.42,45.19,0.00,0.00,45.19,184.35,197.33,184.41,0.00,74.99,76.38,50.62,52.71,81.56,0.00,0.00,0.00,87.20,20.60,74.64,110.32,155.00,20.46,20.42,10.61,10.60,5.06
8.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,47.08,210.00,0.00,6.88,43.97,0.00,6.39,0.00,36.18,5.47,12.84,0.00,228.42,0.00,0.00,20.96,28.45,184.35,197.33,184.41,0.00,74.99,76.38,52.80,55.33,81.56,0.00,0.00,0.00,84.50,20.60,74.64,110.32,155.00,20.46,20.42,10.61,10.60,5.06
9.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,19.44,210.00,0.00,6.88,43.97,0.00,6.39,0.00,54.36,5.47,17.05,0.00,228.42,0.00,0.00,64.06,21.11,184.35,197.33,184.41,2.64,74.99,76.38,52.26,59.19,81.56,20.28,20.24,0.00,84.50,87.36,36.93,110.32,155.00,20.46,20.42,10.61,10.60,5.06
10.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,47.08,210.00,0.00,6.88,43.97,0.00,6.39,0.00,61.86,5.47,18.79,0.00,228.42,20.60,0.00,52.53,52.22,184.35,197.33,184.41,3.21,74.99,76.38,60.41,44.40,81.56,24.71,24.62,0.00,87.20,20.60,74.64,110.32,155.00,20.46,20.42,10.61,10.60,5.06
11.00,78.57,29.98,67.20,650.00,211.66,3.69,3.88,110.48,19.21,3.37,41.24,15.45,7.26,3.90,80.39,112.47,132.84,19.44,210.00,0.00,6.88,43.97,0.00,6.39,0.00,66.06,5.47,19.76,0.00,228.42,21.42,0.00,64.66,0.00,184.35,197.33,184.41,3.80,74.99,76.38,63.63,48.23,81.56,29.26,29.14,0.00,87.20,20.60,98.94,110.32,155.00,20.46,20.42,10.61,10.60,5.06
