"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,10.58,23.80,11.12,14.00,2.90,6.20,12.24,19.14,3.69,0.40,3.10,16.00,17.04,14.13,17.49,0.00,8.00,15.75,22.12,8.10,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,12.48,28.43,77.17,3.30,24.10,19.44,18.46,130.30,17.88,38.13,0.00,19.44,19.44,19.44,1.20,84.69,12.83,19.44,8.00,10.70,5.67,17.49,2.40,1.38,1.37,3.20,0.62,1.00,83.89,102.90,2.72,4.31,98.21,112.61,91.13,0.20,2.00,54.95,249.19,11.00,205.00,22.00,0.22,46.06
2.00,12.37,23.85,12.49,14.00,2.90,6.20,12.24,19.14,3.69,0.40,3.10,16.00,17.43,15.12,17.49,0.00,8.00,13.62,33.47,8.10,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,13.28,27.66,79.69,3.30,24.80,19.44,18.46,134.56,17.88,38.62,0.00,19.44,19.44,19.44,1.20,86.20,12.83,19.44,8.00,10.70,5.67,17.49,2.40,1.41,1.25,14.90,0.70,1.00,81.07,100.96,3.35,5.11,102.33,113.61,96.98,0.30,2.00,63.77,246.96,11.00,202.60,22.00,0.25,48.13
3.00,13.98,23.53,13.69,14.00,2.90,6.20,12.24,19.14,3.69,0.40,3.10,16.00,18.27,15.99,17.49,0.00,8.00,11.66,43.91,8.10,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,13.91,26.94,81.46,3.30,24.30,19.44,18.46,136.90,17.88,38.92,0.00,19.44,19.44,19.44,1.20,87.63,12.83,19.44,8.00,10.70,5.67,17.49,2.40,1.51,1.33,18.90,0.76,1.00,78.54,99.21,3.97,5.98,104.62,114.53,102.43,0.30,2.00,71.84,244.72,11.00,202.60,22.00,0.28,48.43
4.00,15.38,23.82,14.58,14.00,2.90,6.20,12.24,19.14,3.69,0.40,3.10,16.00,19.10,16.82,17.49,0.00,8.00,10.23,51.65,8.10,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,14.25,26.42,82.92,3.30,24.60,19.44,18.46,126.40,17.88,39.16,0.00,19.44,19.44,19.44,1.20,88.84,12.83,19.44,8.00,10.70,5.67,17.49,2.40,1.87,2.01,18.90,0.78,1.00,76.87,98.00,4.57,7.01,103.90,115.21,106.64,0.30,2.00,75.36,242.29,11.00,205.20,22.00,0.29,48.73
5.00,16.42,23.88,14.90,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,19.54,17.56,17.49,0.00,8.00,10.60,54.05,8.10,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,14.27,26.52,83.44,3.30,23.70,19.44,18.46,104.60,17.88,39.31,0.00,19.44,19.44,19.44,1.20,92.37,12.83,19.44,8.00,10.70,5.67,17.49,2.40,2.19,2.43,18.90,0.77,1.00,80.40,99.43,5.14,7.91,101.40,115.64,110.37,0.40,2.00,75.97,237.22,11.00,209.30,22.00,0.30,48.77
6.00,16.68,23.67,14.64,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,19.39,17.92,17.49,0.00,8.00,11.41,59.32,8.00,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,14.38,26.73,84.20,3.30,24.50,19.44,18.46,114.10,17.88,38.38,0.00,19.44,19.44,19.44,1.20,100.14,12.83,19.44,8.00,10.70,5.67,17.49,2.40,2.42,2.09,19.00,0.78,1.00,88.17,102.58,5.65,8.41,98.30,116.59,118.59,0.40,2.00,76.85,235.21,11.00,200.50,22.00,0.30,48.81
7.00,16.26,23.74,13.90,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,18.56,18.03,17.49,0.00,8.00,12.21,64.59,8.00,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,14.59,26.94,85.64,3.30,24.10,19.44,18.46,109.20,17.88,35.98,0.00,19.44,19.44,19.44,1.20,107.90,12.83,19.44,8.00,10.70,5.67,17.49,2.40,2.63,1.86,19.00,0.77,1.00,95.94,105.73,6.01,9.00,94.50,117.54,126.80,0.40,2.00,77.44,234.15,11.00,195.70,22.00,0.30,47.69
8.00,15.66,23.57,13.04,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,18.01,18.07,17.49,0.00,8.00,12.58,66.99,8.00,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,14.75,27.03,86.72,3.30,23.20,19.44,18.46,102.10,17.88,32.26,0.00,19.44,19.44,19.44,1.20,111.43,12.83,19.44,8.00,10.70,5.67,17.49,2.40,2.76,1.92,19.00,0.77,1.00,99.48,107.16,5.90,9.85,89.00,117.97,130.54,0.40,2.00,77.70,225.51,11.00,175.20,22.00,0.29,46.58
9.00,14.70,23.65,11.84,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,18.20,18.06,17.49,0.00,8.00,12.15,67.28,7.50,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,14.72,27.29,86.71,3.30,23.50,19.44,18.46,93.30,17.88,27.61,0.00,19.44,19.44,19.44,1.20,114.76,12.83,19.44,8.00,10.70,5.67,17.49,2.40,2.84,1.94,19.00,0.77,1.00,101.78,107.18,5.88,10.50,80.10,116.38,135.60,0.30,2.00,77.46,215.09,11.00,139.40,22.00,0.27,43.75
10.00,13.46,23.90,9.87,14.00,2.90,6.20,12.24,19.14,3.71,0.40,3.10,16.00,18.59,17.94,17.49,0.00,8.00,11.62,67.66,7.50,10.00,15.40,5.00,20.00,19.24,19.44,19.44,1.40,14.53,27.45,86.67,3.30,23.20,19.44,18.46,84.20,17.88,22.29,0.00,19.44,19.44,19.44,1.20,117.82,12.83,19.44,8.00,10.70,5.67,17.49,2.40,2.76,1.79,19.00,0.65,1.00,104.10,107.40,6.16,10.62,70.00,114.95,140.55,0.20,2.00,76.67,208.56,11.00,122.50,22.00,0.25,40.92
