"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
13.00,15.91,19.81,18.55,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.81,17.73,3.10,0.00,7.40,15.10,38.40,3.10,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.03,11.10,39.50,2.42,27.00,3.80,10.00,137.34,16.99,34.88,0.60,6.50,7.00,7.00,0.00,17.03,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.43,17.15,18.00,0.00,0.00,1.22,1.23,23.80,22.20,4.29,3.43,77.56,10.30,31.37,0.40,1.04,77.11,250.00,5.00,0.00,11.00
14.00,15.96,19.83,18.66,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.49,17.74,3.10,0.00,7.40,16.80,42.80,3.10,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.16,11.80,40.80,2.42,27.00,3.80,10.00,138.15,16.99,34.78,0.60,6.50,7.00,7.00,0.00,20.21,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.31,17.16,18.00,0.00,0.00,1.24,1.23,25.50,32.90,4.70,3.76,77.90,20.70,32.62,0.40,1.04,77.40,250.00,5.00,0.00,11.00
15.00,15.91,19.60,18.53,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.41,17.79,3.10,0.00,7.40,17.80,47.90,0.50,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.32,11.70,40.90,2.42,27.00,3.80,10.00,138.72,16.99,34.78,0.60,6.50,7.00,7.00,0.00,24.48,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.22,17.16,18.00,0.00,0.00,1.23,1.23,27.90,37.90,5.05,4.01,78.15,25.90,36.45,0.40,1.04,77.65,250.00,5.00,0.00,11.00
16.00,15.58,19.15,18.10,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.49,17.84,3.10,0.00,7.40,18.90,52.70,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.47,11.70,41.20,2.42,27.00,3.80,10.00,139.19,16.99,34.84,0.60,6.50,7.00,7.00,0.00,32.00,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.24,17.16,18.00,0.00,0.00,1.23,1.23,29.80,37.90,5.20,4.06,78.28,26.50,47.98,0.40,1.04,77.78,250.00,5.00,0.00,11.00
17.00,14.89,18.71,17.14,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.77,17.90,3.10,0.00,7.40,20.20,56.10,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.52,11.90,41.90,2.42,27.00,3.80,10.00,139.71,16.99,35.00,0.60,6.50,7.00,7.00,0.00,39.92,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.35,17.20,18.00,0.00,0.00,1.23,1.23,35.20,42.80,5.39,4.15,78.30,33.00,58.21,0.30,1.04,77.78,250.00,5.00,0.00,11.00
18.00,14.11,18.43,15.79,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.99,17.97,3.10,0.00,7.40,21.60,59.20,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.49,12.00,42.60,2.42,27.00,3.80,10.00,139.93,16.99,35.19,0.60,6.50,7.00,7.00,0.00,49.06,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.73,17.32,18.00,0.00,0.00,1.04,1.23,40.90,48.30,5.70,4.38,78.01,39.40,64.49,0.20,1.00,77.31,250.00,5.00,0.00,11.00
19.00,13.34,18.75,14.11,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.99,18.05,3.10,0.00,7.40,23.30,61.20,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.43,12.00,43.70,2.42,27.00,3.80,10.00,139.42,16.99,35.22,0.60,6.50,7.00,7.00,0.00,57.63,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,17.01,17.39,18.00,0.00,0.00,1.01,1.23,42.10,50.50,5.81,4.53,77.10,40.40,71.27,0.20,1.04,75.95,250.00,5.00,0.00,11.00
20.00,12.61,18.54,12.12,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,18.65,17.94,3.10,0.00,7.40,24.90,65.70,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,14.28,12.10,44.80,2.42,27.00,3.80,10.00,137.92,16.99,34.92,0.60,6.50,7.00,7.00,0.00,64.54,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.99,17.30,18.00,0.00,0.00,0.94,1.23,43.30,53.00,5.33,4.48,75.05,42.00,79.55,0.10,1.04,73.10,248.18,5.00,0.00,11.00
21.00,11.78,18.41,9.30,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,17.72,17.50,3.10,0.00,7.40,26.40,65.30,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,13.78,12.70,45.80,2.42,27.00,3.80,10.00,133.29,16.99,33.62,0.60,6.50,7.00,7.00,0.00,71.45,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.98,17.24,18.00,0.00,0.00,0.79,1.23,44.70,56.00,4.96,4.46,70.30,45.00,88.27,0.10,1.08,65.91,235.12,5.00,0.00,11.00
22.00,11.06,18.35,6.26,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,14.85,16.34,3.10,0.00,7.40,27.50,65.60,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,12.41,13.30,46.70,2.42,27.00,3.80,10.00,117.84,16.99,28.83,0.60,6.50,7.00,7.00,0.00,78.41,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,17.04,17.28,18.00,0.00,0.00,0.57,1.23,46.30,59.10,4.92,4.53,59.42,47.90,98.34,0.10,1.08,46.62,220.42,5.00,0.00,11.00
23.00,10.00,18.55,3.39,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,4.51,13.74,3.10,0.00,7.40,27.60,68.30,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,7.36,14.00,47.20,2.42,27.00,3.80,10.00,71.91,16.99,16.31,0.60,6.50,7.00,7.00,0.00,85.05,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,17.04,17.31,18.00,0.00,0.00,0.49,1.23,48.70,62.60,4.85,4.50,32.17,50.60,105.79,0.10,1.08,22.30,174.53,5.00,0.00,11.00
24.00,8.61,18.60,1.06,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.10,7.84,3.10,0.00,7.40,27.60,70.30,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,0.85,14.40,48.00,2.42,27.00,3.80,10.00,28.89,16.99,5.00,0.60,6.50,7.00,7.00,0.00,90.77,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.82,17.28,18.00,0.00,0.00,0.34,1.23,50.90,65.80,4.71,4.17,13.06,53.30,105.43,0.10,1.08,6.30,99.18,5.00,0.00,11.00
25.00,3.53,18.65,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,1.88,3.10,0.00,7.40,27.00,70.60,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.20,49.20,2.42,27.00,3.80,10.00,5.15,16.99,0.20,0.60,6.50,7.00,7.00,0.00,95.39,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.55,17.25,18.00,0.00,0.00,0.12,1.23,52.70,67.60,4.57,3.86,2.14,55.60,103.37,0.00,1.12,0.39,43.41,5.00,0.00,11.00
26.00,0.07,18.45,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.02,3.10,0.00,7.40,26.40,69.50,0.00,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.20,50.40,2.42,27.00,3.80,10.00,0.01,16.99,0.00,0.60,6.50,7.00,7.00,0.00,96.71,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,16.12,17.24,18.00,0.00,0.00,0.06,1.23,54.40,69.70,4.44,3.64,0.00,58.10,96.26,0.00,1.16,0.00,10.76,5.00,0.00,11.00
27.00,0.00,18.18,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,25.60,64.30,4.60,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,15.00,51.60,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,96.22,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,15.68,17.18,18.00,0.00,0.00,0.00,1.23,55.60,72.10,4.35,3.46,0.00,60.90,88.89,0.00,1.24,0.00,0.00,5.00,0.00,11.00
28.00,0.00,18.75,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,24.90,58.60,7.30,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,15.40,52.00,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,90.25,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,15.21,16.97,18.00,0.00,0.00,0.00,1.23,56.30,73.70,4.36,3.37,0.00,62.70,80.78,0.00,1.24,0.00,0.00,5.00,0.00,11.00
29.00,0.00,18.79,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,24.50,51.20,7.40,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.80,50.40,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,83.45,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,14.70,16.74,18.00,0.00,0.00,0.00,1.23,55.90,73.00,4.35,3.28,0.00,61.70,72.35,0.00,1.24,0.00,0.00,5.00,0.00,11.00
30.00,0.00,19.26,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,23.90,44.20,7.40,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.30,48.70,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,74.14,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,14.08,16.50,18.00,0.00,0.00,0.00,1.23,55.00,72.30,4.28,3.16,0.00,60.80,62.98,0.00,1.24,0.00,0.00,5.00,0.00,11.00
31.00,0.00,19.84,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,23.00,37.90,7.40,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.40,47.00,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,66.19,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,13.54,16.22,18.00,0.00,0.00,0.00,1.23,53.20,71.90,4.20,3.03,0.00,60.20,55.19,0.00,1.24,0.00,0.00,5.00,0.00,11.00
32.00,0.00,20.58,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,22.10,32.20,7.50,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.50,45.50,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,62.33,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,13.24,15.88,18.00,0.00,0.00,0.00,1.23,51.30,71.10,4.11,2.86,0.00,59.40,52.19,0.00,1.24,0.00,0.00,5.00,0.00,11.00
33.00,0.00,20.71,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,21.50,28.40,6.90,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.50,44.50,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,58.14,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,12.94,15.55,18.00,0.00,0.00,0.00,1.23,49.70,69.30,4.04,2.72,0.00,58.40,48.84,0.00,1.20,0.00,0.00,5.00,0.00,11.00
34.00,0.00,20.51,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,21.10,25.30,5.60,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,14.10,43.00,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,52.95,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,12.62,15.28,18.00,0.00,0.00,0.00,1.23,48.00,67.40,4.02,2.68,0.00,56.70,44.46,0.00,1.20,0.00,0.00,5.00,0.00,11.00
35.00,0.00,20.20,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,21.40,23.90,2.50,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,12.50,40.10,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,48.60,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,12.37,15.06,18.00,0.00,0.00,0.00,1.23,46.10,65.40,4.02,2.65,0.00,53.20,40.70,0.00,1.20,0.00,0.00,5.00,0.00,11.00
36.00,0.00,20.55,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,21.80,22.60,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,0.00,11.00,37.20,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,46.78,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,12.27,14.99,18.00,0.00,0.00,0.00,1.23,43.70,63.20,4.07,2.68,0.00,49.80,38.82,0.00,1.16,0.00,0.00,5.00,0.00,11.00
37.00,0.00,20.36,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,22.50,21.90,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,0.00,10.00,34.30,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,43.89,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,12.07,14.84,18.00,0.00,0.00,0.00,1.23,40.00,60.60,4.07,2.69,0.00,46.30,35.96,0.00,1.20,0.00,0.00,5.00,0.00,11.00
38.00,0.00,20.22,0.00,14.00,4.20,0.00,3.00,3.90,1.82,0.40,3.40,19.26,0.00,0.00,3.10,0.00,7.40,23.20,21.00,0.00,5.00,4.80,4.50,18.45,10.00,5.00,7.00,2.80,0.00,9.00,31.60,2.42,27.00,3.80,10.00,0.00,16.99,0.00,0.60,6.50,7.00,7.00,1.20,37.78,6.30,8.00,17.00,2.00,10.80,7.88,5.00,1.20,11.52,14.48,18.00,0.00,0.00,0.00,1.23,36.70,57.70,3.92,2.67,0.00,42.80,30.13,0.00,1.16,0.00,0.00,5.00,0.00,11.00
