"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,10.80,23.27,6.80,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,19.10,15.66,18.05,0.00,9.20,3.40,34.60,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.61,24.30,79.60,3.52,0.00,19.51,19.32,52.20,18.15,35.76,0.60,19.51,19.51,19.51,1.20,84.80,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.44,5.69,18.00,0.70,1.00,30.60,38.50,5.90,5.90,40.20,112.20,95.10,0.20,2.00,65.46
2.00,8.00,23.84,4.40,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,18.40,15.07,18.05,0.00,9.20,3.60,36.10,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,12.34,24.50,80.30,3.52,0.00,19.51,19.32,51.60,18.15,35.34,0.60,19.51,19.51,19.51,1.20,92.40,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.34,5.59,18.00,0.66,1.00,34.70,42.60,6.20,6.30,38.60,112.60,101.40,0.10,2.00,62.16
3.00,4.90,23.58,2.60,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,17.60,15.73,18.05,0.00,9.20,3.40,37.70,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,13.30,24.70,80.10,3.52,0.00,19.51,19.32,45.70,18.15,35.06,0.60,19.51,19.51,19.51,1.20,100.10,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,6.07,5.44,18.00,0.55,1.00,37.60,46.30,6.20,6.50,32.20,111.80,106.60,0.10,2.00,53.59
4.00,2.50,23.98,1.10,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,13.70,14.83,18.05,0.00,9.20,3.10,38.40,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,12.52,24.70,79.40,3.52,0.00,19.51,19.32,47.00,18.15,32.17,0.60,19.51,19.51,19.51,1.20,106.20,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,5.76,5.26,18.00,0.40,1.00,39.90,49.50,5.70,6.20,64.10,111.20,110.60,0.10,2.00,41.87
5.00,0.70,23.42,0.20,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,7.20,11.53,18.05,0.00,9.20,2.60,36.30,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,9.72,24.50,76.70,3.52,0.00,19.51,19.32,34.50,18.15,18.12,0.60,19.51,19.51,19.51,1.20,107.70,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,5.67,5.05,18.00,0.34,1.00,40.80,50.90,4.90,5.80,34.10,111.10,111.60,0.10,2.00,20.17
6.00,0.00,23.74,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,1.70,4.92,18.05,0.00,9.20,2.20,35.20,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,3.98,24.80,74.20,3.52,0.00,19.51,19.32,7.50,18.15,9.65,0.60,19.51,19.51,19.51,1.20,109.10,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,5.65,4.82,18.00,0.24,1.00,41.30,52.50,4.40,5.00,8.80,111.10,111.90,0.10,2.00,6.72
7.00,0.00,23.47,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.55,18.05,0.00,9.20,1.90,36.90,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.38,25.20,71.90,3.52,0.00,19.51,19.32,1.00,18.15,1.76,0.60,19.51,19.51,19.51,1.20,110.10,12.88,20.00,19.51,8.40,0.00,6.99,10.00,1.20,4.92,4.09,18.00,0.08,1.00,41.20,54.50,3.90,4.10,1.50,111.50,110.30,0.00,2.00,1.82
8.00,0.00,23.42,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.04,18.05,0.00,9.20,1.50,38.60,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.02,24.70,69.30,3.52,0.00,19.51,19.32,0.00,18.15,1.60,0.60,19.51,19.51,19.51,1.20,111.00,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,3.94,3.19,18.00,0.04,1.00,40.90,56.20,3.50,3.70,0.00,112.20,107.90,0.00,2.00,0.27
9.00,0.00,23.34,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.20,1.00,40.40,8.00,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,24.10,65.30,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,111.60,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,3.32,2.54,18.00,0.00,1.00,40.70,57.40,3.20,3.30,0.00,113.60,104.10,0.00,2.00,0.00
10.00,0.00,23.50,0.00,14.00,4.20,7.80,12.29,19.22,1.80,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.20,0.70,41.00,8.10,8.70,15.41,4.60,19.32,19.32,19.51,19.51,2.60,0.00,22.70,61.50,3.52,0.00,19.51,19.32,0.00,18.15,0.00,0.60,19.51,19.51,19.51,2.40,110.40,12.88,20.00,19.51,8.40,0.00,6.99,0.00,1.20,2.81,1.96,18.00,0.00,1.00,40.60,58.50,3.10,3.00,0.00,114.30,97.00,0.00,2.00,0.00
