"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,17.21,22.38,9.49,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,17.71,17.22,16.52,0.00,9.00,6.74,58.58,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,11.39,24.00,78.81,3.51,27.00,18.36,17.16,80.00,16.89,20.58,0.60,18.36,18.36,18.36,2.40,128.58,12.12,18.37,8.20,10.70,8.32,16.52,1.20,6.37,6.50,18.90,0.00,0.00,0.81,1.00,110.45,120.55,12.80,11.61,52.67,113.66,145.32,0.30,2.00,70.00,200.00,11.00,190.00,22.00,0.00,27.93
2.00,15.65,22.32,10.97,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,18.40,16.99,16.52,0.00,9.00,8.64,63.62,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,11.65,24.08,77.82,3.51,27.00,18.36,17.16,80.00,16.89,21.86,0.60,18.36,18.36,18.36,2.40,129.42,12.12,18.37,8.20,10.70,8.32,16.52,1.20,8.07,8.37,18.90,0.00,0.00,0.68,1.00,116.54,122.12,12.90,11.88,45.10,111.94,146.42,0.20,2.00,70.00,200.00,11.00,190.00,22.00,0.00,24.75
3.00,13.73,22.28,10.30,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,18.34,16.22,16.52,0.00,9.00,10.18,66.26,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,11.81,24.22,77.26,3.51,27.00,18.36,17.16,75.00,16.89,17.40,0.60,18.36,18.36,18.36,2.40,127.27,12.12,18.37,8.20,10.70,8.32,16.52,1.20,9.69,10.18,18.90,0.00,0.00,0.67,1.00,120.63,123.40,13.00,12.11,38.11,109.92,146.03,0.20,2.00,70.00,190.00,11.00,180.00,22.00,0.00,21.58
4.00,11.80,22.28,8.38,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,16.49,15.62,16.52,0.00,9.00,11.61,68.11,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,11.54,24.39,77.14,3.51,27.00,18.36,17.16,65.00,16.89,21.60,0.60,18.36,18.36,18.36,2.40,125.21,12.12,18.37,8.20,10.70,8.32,16.52,1.20,11.29,11.96,18.90,0.00,0.00,0.64,1.00,123.92,124.07,12.90,12.31,34.56,108.00,145.04,0.10,2.00,70.00,165.00,11.00,160.00,22.00,0.00,16.62
5.00,9.62,22.32,6.38,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,8.45,15.09,16.52,0.00,9.00,13.07,69.26,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,11.16,24.63,77.17,3.51,27.00,18.36,17.16,55.00,16.89,19.70,0.60,18.36,18.36,18.36,2.40,123.50,12.12,18.37,8.20,10.70,8.32,16.52,1.20,12.74,13.53,18.90,0.00,0.00,0.54,1.00,126.80,124.60,12.80,12.49,28.91,106.30,138.40,0.10,2.00,50.00,130.00,11.00,100.00,22.00,0.00,11.67
6.00,7.10,22.24,4.33,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,5.79,14.27,16.52,0.00,9.00,13.87,69.26,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,10.33,25.09,78.57,3.51,27.00,18.36,17.16,40.00,16.89,18.50,0.60,18.36,18.36,18.36,2.40,125.00,12.12,18.37,8.20,10.70,8.32,16.52,1.20,12.94,13.64,18.90,0.00,0.00,0.39,1.00,127.00,124.30,12.80,12.65,20.60,106.70,138.20,0.10,2.00,40.00,80.00,11.00,50.00,22.00,0.00,9.43
7.00,4.69,22.28,2.90,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,2.84,12.87,16.52,0.00,9.00,13.39,69.77,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,8.73,25.45,80.16,3.51,27.00,18.36,17.16,25.00,16.89,15.58,0.60,18.36,18.36,18.36,2.40,126.80,12.12,18.37,8.20,10.70,8.32,16.52,1.20,12.63,13.18,18.90,0.00,0.00,0.34,1.00,127.20,123.90,12.90,12.35,11.70,107.10,138.90,0.10,2.00,20.00,50.00,11.00,23.45,22.00,0.00,7.19
8.00,2.75,22.24,1.58,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,0.24,9.67,16.52,0.00,9.00,12.49,70.00,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,5.65,25.72,81.94,3.51,27.00,18.36,17.16,10.00,16.89,5.29,0.60,18.36,18.36,18.36,2.40,127.40,12.12,18.37,8.20,10.70,8.32,16.52,1.20,12.15,12.53,18.90,0.00,0.00,0.23,1.00,127.10,123.40,13.00,11.88,3.90,107.30,139.90,0.10,2.00,8.02,30.00,11.00,14.40,22.00,0.00,6.93
9.00,1.24,22.39,0.75,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,0.00,4.27,16.52,0.00,9.00,11.43,65.00,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,2.17,25.80,83.20,3.51,27.00,18.36,17.16,1.30,16.89,3.65,0.60,18.36,18.36,18.36,2.40,126.80,12.12,18.37,8.20,10.70,8.32,16.52,1.20,11.50,11.93,18.90,0.00,0.00,0.08,1.00,126.80,122.80,13.10,11.40,1.20,107.50,140.40,0.00,2.00,3.07,10.00,11.00,8.16,22.00,0.00,6.67
10.00,0.47,22.33,0.30,14.00,4.20,6.10,9.80,18.11,3.60,0.40,3.40,16.00,0.00,1.15,16.52,0.00,9.00,10.31,64.56,8.00,10.37,14.51,5.00,18.17,18.17,18.37,18.37,1.40,0.42,25.71,83.94,3.51,27.00,18.36,17.16,0.10,16.89,1.42,0.60,18.36,18.36,18.36,2.40,127.40,12.12,18.37,8.20,10.70,8.32,16.52,1.20,10.79,11.36,18.90,0.00,0.00,0.04,1.00,126.70,122.80,13.00,10.90,0.10,107.40,136.00,0.00,2.00,1.00,3.03,11.00,3.00,22.00,0.00,3.49
