"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,72.37,29.95,67.13,594.17,193.29,6.01,2.03,68.71,16.16,1.15,28.83,9.95,70.22,0.00,5.13,2.82,133.33,57.15,52.62,32.26,34.48,91.36,0.00,3.90,6.88,72.86,0.00,6.39,9.00,81.09,4.43,18.76,200.40,0.00,23.30,0.00,23.30,67.33,135.54,144.69,135.58,4.65,68.22,0.00,44.05,52.27,42.77,0.00,30.56,30.55,29.14,21.35,110.26,0.00,61.60
2.00,72.37,29.95,67.13,594.17,193.29,6.01,2.03,67.93,16.16,1.15,28.83,9.95,67.14,0.00,5.13,2.82,133.33,59.04,51.67,32.26,34.48,91.36,0.00,3.90,6.88,72.86,0.00,6.39,9.00,78.59,4.43,18.18,199.75,0.00,48.56,31.94,32.12,67.33,132.75,141.53,132.79,4.65,67.01,45.00,41.14,47.43,42.77,0.00,30.56,30.55,32.33,42.43,110.26,0.00,60.14
3.00,73.41,29.95,67.13,594.17,193.29,6.01,2.03,74.81,16.16,1.15,28.83,9.95,68.87,0.00,5.13,2.82,133.33,59.30,60.04,32.26,34.48,91.36,0.00,3.90,6.88,72.86,0.00,6.39,9.00,85.48,4.43,19.77,210.20,0.00,23.30,67.10,23.30,67.33,139.15,148.79,139.19,4.65,0.00,48.54,45.44,54.43,42.77,0.00,30.56,30.55,32.33,42.43,110.26,0.00,60.13
4.00,76.66,29.95,67.13,643.66,209.39,6.01,2.03,76.64,16.16,1.15,28.83,9.95,67.89,0.00,5.13,2.82,133.33,59.20,62.28,32.26,34.48,91.36,0.00,3.90,6.88,72.86,0.00,6.39,9.00,85.48,4.43,19.77,214.09,0.00,22.82,22.81,67.88,67.33,126.19,134.13,126.22,4.65,0.00,48.54,46.83,56.46,42.77,0.00,30.56,30.55,32.33,42.43,110.26,0.00,59.28
5.00,72.37,29.95,67.13,643.66,209.39,6.01,2.03,71.71,16.16,1.15,28.83,9.95,65.00,0.00,5.13,2.82,133.33,58.66,56.28,32.26,34.48,91.36,13.33,3.90,6.88,72.86,0.00,6.39,9.00,79.95,4.43,18.49,205.87,0.00,31.17,67.10,21.90,67.33,117.65,124.70,117.67,4.65,0.00,48.54,42.58,49.86,42.77,0.00,30.56,30.55,87.12,31.39,110.26,0.00,57.90
6.00,72.37,29.95,67.13,643.66,209.39,6.01,2.03,71.65,16.16,1.15,28.83,9.95,65.00,0.00,5.13,2.82,133.33,57.54,56.20,32.26,34.48,91.36,13.33,3.90,6.88,72.86,0.00,6.39,9.00,78.99,4.43,18.27,206.20,0.00,22.82,22.81,67.88,67.33,166.76,179.29,0.00,4.65,0.00,68.32,42.58,49.86,42.77,0.00,30.56,30.55,30.64,37.32,110.26,0.00,54.02
7.00,72.37,29.95,67.13,643.66,209.39,6.01,2.03,67.48,16.16,1.15,28.83,9.95,68.06,0.00,5.13,2.82,133.33,57.05,51.13,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,83.96,4.43,19.42,196.03,0.00,29.98,67.10,29.98,67.33,184.17,0.00,0.00,4.65,0.00,52.44,42.58,49.86,42.77,0.00,30.56,30.55,87.12,20.62,110.26,0.00,57.98
8.00,72.37,29.95,67.13,643.66,209.39,6.01,2.03,63.10,16.16,1.15,28.83,9.95,65.00,0.00,5.13,2.82,133.33,53.21,45.81,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,66.42,4.43,15.36,190.17,0.00,35.34,23.15,62.76,62.23,184.17,0.00,0.00,3.88,0.00,45.18,41.22,46.42,42.77,0.00,24.68,24.68,67.79,22.26,110.26,0.00,51.28
9.00,71.43,29.95,67.13,643.66,209.39,6.01,2.03,71.82,16.16,1.15,28.83,9.95,73.99,0.00,5.13,2.82,133.33,53.35,56.41,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,85.48,4.43,19.77,199.71,0.00,29.04,67.10,29.04,67.33,0.00,0.00,0.00,4.03,0.00,54.31,43.49,51.36,42.77,0.00,25.84,25.83,85.58,20.62,110.26,0.00,61.45
10.00,64.51,29.95,67.13,643.66,209.39,6.01,2.03,63.19,16.16,1.15,28.83,9.95,65.00,0.00,5.13,2.82,133.33,50.17,45.91,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,57.29,4.43,13.25,191.70,0.00,31.80,47.18,31.80,66.34,138.61,0.00,138.65,2.66,0.00,45.00,39.13,28.59,42.77,0.00,0.00,30.55,55.72,35.73,110.26,0.00,45.42
11.00,67.14,29.95,67.13,643.66,209.39,6.01,2.03,67.22,16.16,1.15,28.83,9.95,65.00,0.00,5.13,2.82,133.33,53.80,50.82,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,71.92,4.43,16.64,197.87,0.00,47.72,59.84,47.72,52.11,156.81,0.00,156.86,4.62,0.00,57.15,38.45,40.73,42.77,0.00,30.30,30.29,20.62,20.62,110.26,0.00,49.75
12.00,72.82,29.95,67.13,643.66,209.39,6.01,2.03,70.74,16.16,1.15,28.83,9.95,65.00,0.00,5.13,2.82,133.33,57.79,55.09,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,83.38,4.43,19.29,202.50,0.00,26.89,26.71,26.90,26.89,171.62,0.00,171.68,4.65,0.00,75.86,49.22,49.17,42.77,0.00,30.56,30.55,20.62,20.62,110.26,0.00,54.23
13.00,73.78,29.95,67.13,643.66,209.39,6.01,2.03,67.29,16.16,1.15,28.83,14.92,81.30,0.00,5.13,2.82,133.33,60.13,50.90,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,76.74,4.43,17.75,196.24,0.00,0.00,31.36,31.52,0.00,117.57,124.61,117.59,4.65,0.00,48.54,43.93,52.07,42.77,0.00,30.56,30.55,87.12,20.62,110.26,0.00,62.66
14.00,78.57,29.95,67.13,643.66,209.39,6.01,2.03,68.16,16.16,1.15,28.83,14.92,81.71,0.00,5.13,2.82,133.33,61.12,51.95,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,0.00,4.43,0.00,198.03,0.00,27.27,27.20,43.27,45.35,147.13,157.84,147.18,4.63,67.01,30.93,48.57,58.83,42.77,0.00,30.39,30.39,30.64,37.32,110.26,0.00,88.26
15.00,72.37,29.95,67.13,643.66,209.39,6.01,2.03,64.00,16.16,1.15,28.83,14.92,81.71,0.00,5.13,2.82,133.33,65.24,46.89,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,69.80,4.43,16.14,191.65,0.00,22.47,44.67,22.47,26.62,160.79,172.92,160.85,4.13,67.01,45.00,41.45,46.93,42.77,0.00,26.58,26.57,74.18,30.68,110.26,0.00,110.97
16.00,64.60,29.95,67.13,643.66,209.39,6.01,2.03,63.87,16.16,1.15,28.83,14.92,83.26,0.00,5.13,2.82,133.33,69.99,46.74,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,68.40,4.43,15.82,192.25,0.00,61.19,55.67,20.62,55.86,174.12,186.95,174.18,3.88,67.01,45.00,36.33,39.57,42.77,0.00,24.62,24.62,25.15,26.08,110.26,0.00,126.88
17.00,65.32,29.95,67.13,643.66,209.39,6.01,2.03,62.98,16.16,1.15,28.83,14.92,103.86,0.00,5.13,2.82,133.33,76.65,45.65,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,67.16,4.43,15.54,189.92,0.00,26.80,67.10,20.62,67.33,182.46,195.42,182.52,3.81,67.01,30.93,35.60,38.48,42.77,0.00,24.14,24.14,30.42,36.72,110.26,0.00,139.04
18.00,72.37,29.95,67.13,643.66,209.39,6.01,2.03,65.84,16.16,1.15,28.83,14.92,104.15,0.00,5.13,2.82,133.33,79.82,49.14,32.26,34.48,91.36,13.33,3.90,6.88,72.86,36.00,6.39,9.00,75.13,4.43,17.38,190.82,0.00,20.62,26.80,30.00,29.97,184.17,197.14,184.23,3.12,67.01,45.00,41.59,48.20,42.77,0.00,18.78,18.77,35.88,54.56,110.26,0.00,142.69
19.00,61.79,29.95,67.13,643.66,209.39,6.01,2.03,66.45,16.16,1.15,28.83,14.92,142.31,0.00,5.13,2.82,133.33,83.41,49.88,32.26,34.48,91.36,26.02,3.90,6.88,72.86,36.00,6.39,9.00,69.54,4.43,16.09,191.46,0.00,25.71,25.67,64.56,64.01,179.59,192.54,179.66,4.65,67.01,45.00,32.83,34.25,42.77,0.00,30.56,30.55,79.98,22.79,110.26,0.00,146.00
20.00,63.51,29.95,67.13,643.66,209.39,6.01,2.03,70.18,16.16,1.15,28.83,14.92,108.74,0.00,5.13,2.82,133.33,79.91,54.42,32.26,34.48,91.36,26.02,3.90,6.88,72.86,36.00,6.39,9.00,75.28,4.43,17.41,197.82,0.00,26.40,67.10,26.40,67.33,176.80,189.70,176.87,4.65,67.01,45.00,35.31,38.05,42.77,0.00,30.56,30.55,87.12,31.66,110.26,0.00,145.48
21.00,72.37,29.95,67.13,643.66,209.39,6.19,2.03,72.78,16.16,1.15,28.83,14.92,110.11,0.00,5.13,2.82,133.33,77.77,57.57,32.26,34.48,91.36,26.02,3.90,6.88,72.86,36.00,6.39,9.00,84.08,4.43,19.45,201.34,0.00,21.94,31.74,21.94,31.76,182.35,195.31,182.41,4.65,67.01,45.00,41.81,48.50,42.77,0.00,30.56,30.55,87.09,49.30,110.26,0.00,145.32
22.00,65.00,29.95,67.13,643.66,209.39,6.19,2.03,71.45,16.16,1.15,28.83,14.92,109.35,0.00,5.13,2.82,133.33,77.76,55.96,32.26,34.48,91.36,26.02,3.90,6.88,72.86,36.00,6.39,9.00,77.48,4.43,17.92,200.87,0.00,20.62,67.10,26.80,67.33,177.93,190.86,178.00,4.65,67.01,45.00,36.33,39.59,42.77,0.00,30.56,30.55,39.23,63.84,110.26,0.00,144.47
23.00,64.71,29.95,67.13,643.66,209.39,6.19,2.03,70.62,16.16,1.15,28.83,14.92,104.47,0.00,5.13,2.82,133.33,76.75,54.95,32.26,34.48,91.36,26.02,3.90,6.88,72.86,36.00,6.39,9.00,74.31,4.43,17.19,199.92,0.00,67.29,26.80,26.80,67.11,174.80,187.65,174.86,4.65,67.01,45.00,40.96,32.07,42.77,0.00,30.56,30.55,37.22,58.69,110.26,0.00,142.11
24.00,64.28,29.95,67.13,643.66,209.39,6.19,2.03,69.15,16.16,1.15,28.83,14.92,104.33,0.00,5.13,2.82,133.33,76.21,53.16,32.26,34.48,91.36,26.02,3.90,6.88,72.86,36.00,6.39,9.00,71.54,4.43,16.55,198.24,0.00,64.98,27.29,27.35,64.35,173.75,186.57,173.81,4.65,67.01,45.00,34.93,37.01,42.77,0.00,30.56,30.55,85.09,30.55,110.26,0.00,141.32
25.00,65.83,29.95,67.13,643.66,209.39,6.19,2.03,70.89,16.16,1.15,28.83,14.92,97.30,0.00,5.13,2.82,133.33,73.26,55.28,32.26,34.48,91.36,26.02,3.90,6.88,72.86,0.00,6.39,9.00,74.41,4.43,17.21,203.62,0.00,20.62,67.10,26.80,67.33,172.33,185.11,172.40,4.65,67.01,30.93,41.77,34.10,42.77,0.00,30.56,30.55,33.25,45.54,110.26,0.00,136.93
26.00,72.37,29.95,67.13,643.66,209.39,6.19,2.03,65.12,16.16,1.15,28.83,14.92,87.01,0.00,5.13,2.82,133.33,70.49,48.26,32.26,34.48,91.36,26.02,3.90,6.88,72.86,0.00,6.39,9.00,67.30,4.43,15.57,194.06,0.00,24.39,29.30,24.39,29.31,175.44,188.31,175.50,4.65,67.01,45.00,41.32,46.32,42.77,0.00,30.56,30.55,78.65,27.03,110.26,0.00,131.71
27.00,63.03,29.95,67.13,643.66,209.39,6.19,2.03,62.76,16.16,1.15,28.83,14.92,77.84,0.00,5.13,2.82,133.33,67.90,45.39,32.26,34.48,91.36,26.02,3.90,6.88,72.86,0.00,6.39,9.00,60.99,4.43,14.11,191.58,0.00,58.78,20.62,46.84,46.57,168.85,181.49,168.92,3.81,67.01,45.00,33.88,35.98,42.77,0.00,24.09,24.09,22.17,22.26,110.26,0.00,127.12
28.00,69.92,29.95,67.13,643.66,209.39,6.19,2.03,65.51,16.16,1.15,28.83,14.92,70.80,0.00,5.13,2.82,133.33,65.21,48.73,32.26,34.48,91.36,26.02,3.90,6.88,72.86,0.00,6.39,9.00,73.97,4.43,17.11,197.37,0.00,20.62,26.80,0.00,67.33,173.13,185.94,173.20,2.97,67.01,45.00,41.65,48.30,42.77,0.00,17.68,17.68,0.00,30.25,110.26,0.00,123.78
29.00,72.37,29.95,67.13,643.66,209.39,6.19,2.03,55.02,16.16,1.15,28.83,14.92,65.00,0.00,5.13,2.82,133.33,63.21,35.97,32.26,34.48,91.36,13.33,3.90,6.88,72.86,0.00,6.39,9.00,45.68,4.43,10.57,181.33,0.00,21.90,21.89,0.00,63.60,158.36,170.29,158.42,2.01,67.01,30.93,45.70,46.75,42.77,0.00,10.31,10.31,28.99,33.15,110.26,0.00,120.23
30.00,72.37,29.95,67.13,643.66,209.39,6.19,2.03,50.49,16.16,1.15,28.83,14.92,65.00,0.00,5.13,2.82,133.33,61.95,30.46,32.26,34.48,91.36,0.00,3.90,6.88,72.86,0.00,6.39,9.00,25.15,4.43,5.82,176.28,0.00,23.62,23.61,0.00,59.66,149.85,160.88,149.90,1.34,67.01,45.00,45.15,42.49,42.77,0.00,10.31,0.00,23.11,21.45,110.26,0.00,118.78
