"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CTCASA GRANDE"
11.00,0.19,17.41,0.67,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,1.04,1.93,17.56,0.00,0.00,19.22,33.50,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,1.80,11.21,16.34,2.60,27.00,19.51,18.05,31.84,18.05,6.22,0.60,19.51,19.51,19.51,2.40,13.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,1.32,1.05,18.90,0.00,0.00,0.00,0.00,7.32,8.04,0.61,0.76,28.58,38.11,12.00,0.00,2.00,12.12,21.07,11.00,37.00,23.00
12.00,0.82,17.44,1.86,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,2.61,5.39,17.56,0.00,0.00,19.46,31.27,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,6.28,11.49,16.57,2.60,27.00,19.51,18.05,76.07,18.05,15.12,0.60,19.51,19.51,19.51,2.40,12.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,1.44,1.23,18.90,0.00,0.00,0.00,0.00,7.32,8.04,0.56,0.67,54.49,38.77,13.00,0.00,2.00,40.77,64.62,11.00,75.00,23.00
13.00,2.60,17.71,3.18,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,5.32,11.35,17.56,0.00,0.00,19.39,29.53,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,11.08,11.25,16.66,2.60,27.00,19.51,18.05,115.44,18.05,26.60,0.60,19.51,19.51,19.51,2.40,12.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,1.62,1.33,18.90,0.00,0.00,0.03,0.00,7.32,8.04,0.53,0.68,82.46,39.73,13.00,0.00,2.00,63.61,126.73,11.00,128.00,23.00
14.00,5.17,17.72,5.89,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,11.75,16.16,17.56,0.00,0.00,19.21,27.96,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,13.84,10.84,16.56,2.60,27.00,19.51,18.05,139.42,18.05,33.28,0.60,19.51,19.51,19.51,2.40,13.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,1.82,1.40,18.90,0.00,0.00,0.05,0.00,7.32,8.04,0.51,0.73,98.78,40.69,13.00,0.00,2.00,75.71,197.42,11.00,180.00,23.00
15.00,7.92,17.64,8.54,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,15.29,17.83,17.56,0.00,0.00,18.95,28.64,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,14.96,10.65,16.26,2.60,27.00,19.51,18.05,144.28,18.05,36.19,0.60,19.51,19.51,19.51,2.40,13.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,1.68,1.26,18.90,0.00,0.00,0.06,0.00,7.32,8.04,0.56,0.86,105.35,43.46,13.00,0.00,2.00,79.34,244.17,11.00,190.00,23.00
16.00,10.10,17.75,10.40,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,17.27,18.49,17.56,0.00,0.00,18.67,30.08,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.65,10.53,17.60,2.60,26.90,19.51,18.05,144.48,18.05,37.70,0.60,19.51,19.51,19.51,2.40,13.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,1.43,1.04,18.90,0.00,0.00,0.09,0.00,7.32,8.04,0.63,1.02,108.51,46.23,14.00,0.10,2.00,79.97,250.40,11.00,199.00,23.00
17.00,11.86,12.66,12.27,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,17.79,18.78,17.56,0.00,0.00,18.12,33.27,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.94,10.49,20.58,2.60,26.90,19.51,18.05,144.48,18.05,38.57,0.60,19.51,19.51,19.51,2.40,12.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,1.44,1.04,18.90,0.00,0.00,0.44,0.00,4.30,5.00,0.94,1.39,110.23,51.32,15.00,0.20,2.00,80.00,250.40,11.00,203.00,23.00
18.00,13.39,11.24,13.95,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,17.78,18.86,17.56,0.00,0.00,17.48,37.03,7.90,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.96,10.48,24.58,2.60,26.90,19.51,18.05,144.48,18.05,38.95,0.60,19.51,19.51,19.51,2.40,12.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,1.53,1.11,18.90,0.00,0.00,0.60,0.00,4.30,5.00,1.32,1.83,111.31,56.41,16.00,0.20,2.00,80.00,250.40,11.00,207.00,23.00
19.00,15.05,10.58,15.43,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,17.67,18.75,17.56,0.00,0.00,16.38,41.13,7.50,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.90,11.36,29.59,2.60,26.90,19.51,18.05,144.48,18.05,39.17,0.60,19.51,19.51,19.51,2.40,14.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,1.91,1.71,18.90,0.00,0.00,0.74,0.00,11.08,11.72,1.64,2.26,111.88,61.06,17.00,0.30,2.00,80.00,250.40,11.00,209.00,23.00
20.00,16.32,10.81,16.71,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,18.15,18.72,17.56,0.00,0.00,15.14,45.33,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.90,12.53,33.73,2.60,26.80,19.51,18.05,144.47,18.05,39.31,0.60,19.51,19.51,19.51,2.40,17.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,2.38,2.48,18.90,0.00,0.00,0.83,0.00,11.08,11.72,1.94,2.69,112.12,65.70,20.00,0.30,2.00,80.00,250.40,11.00,210.00,23.00
21.00,17.28,11.64,17.74,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,18.62,18.70,17.56,0.00,0.00,14.37,49.99,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.93,13.57,37.00,2.60,26.70,19.51,18.05,144.43,18.05,39.38,0.60,19.51,19.51,19.51,2.40,22.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,3.56,3.97,18.90,0.00,0.00,0.90,0.00,24.43,26.82,2.24,3.16,112.24,68.90,24.00,0.30,2.00,80.00,250.40,11.00,209.00,23.00
22.00,17.76,14.13,18.28,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,18.61,18.66,17.56,0.00,0.00,13.76,54.79,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.97,14.58,40.43,2.60,26.60,19.51,18.05,144.27,18.05,39.38,0.60,19.51,19.51,19.51,2.40,29.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,4.98,5.70,18.90,0.00,0.00,0.92,0.00,24.43,26.82,2.54,3.64,112.15,72.10,29.00,0.40,2.00,80.00,250.40,11.00,208.00,23.00
23.00,17.74,13.44,18.32,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,18.14,18.66,17.56,0.00,0.00,14.68,57.84,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.95,14.96,44.01,2.60,26.50,19.51,18.05,134.04,18.05,39.18,0.60,19.51,19.51,19.51,2.40,38.00,11.80,13.66,3.50,10.80,7.49,8.60,2.40,6.46,7.36,18.90,0.00,0.00,0.91,0.00,30.31,33.82,2.74,4.04,111.87,75.61,35.00,0.40,2.00,80.00,250.40,11.00,208.00,23.00
24.00,17.64,13.85,18.17,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,17.33,18.73,17.56,0.00,0.00,16.11,60.30,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.98,15.11,47.16,2.60,26.40,19.51,18.05,140.64,18.05,38.99,0.60,19.51,19.51,19.51,2.40,48.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,7.95,9.00,18.90,0.00,0.00,0.93,0.00,30.31,33.82,2.91,4.42,111.45,79.12,44.00,0.40,2.00,80.00,250.40,11.00,208.00,23.00
25.00,17.32,13.96,17.65,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,17.33,18.72,17.56,0.00,0.00,17.78,63.55,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.97,15.29,49.86,2.60,26.20,19.51,18.05,143.70,18.05,38.73,0.60,19.51,19.51,19.51,2.40,60.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,9.39,10.28,18.90,0.00,0.00,0.92,0.00,47.58,51.47,3.17,4.78,111.10,83.23,54.00,0.40,2.00,80.00,250.40,11.00,206.00,23.00
26.00,16.47,14.17,16.54,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,17.90,18.60,17.56,0.00,0.00,19.53,67.07,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.91,15.46,52.13,2.60,26.00,19.51,18.05,144.28,18.05,38.57,0.60,19.51,19.51,19.51,2.40,74.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,10.81,11.45,18.90,0.00,0.00,0.92,0.00,47.58,51.47,3.45,5.14,111.13,87.34,64.00,0.30,2.00,80.00,250.40,11.00,204.00,23.00
27.00,15.01,14.14,15.28,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,18.72,18.55,17.56,0.00,0.00,20.47,67.11,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.85,15.96,53.98,2.60,25.90,19.51,18.05,144.19,18.05,38.31,0.60,19.51,19.51,19.51,2.40,88.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,11.51,12.05,18.90,0.00,0.00,0.92,0.00,63.81,70.94,3.69,5.42,111.14,88.83,76.00,0.20,2.00,80.00,250.40,11.00,199.00,23.00
28.00,13.14,15.04,14.10,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,18.80,18.54,17.56,0.00,0.00,21.14,65.99,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.79,16.57,55.46,2.60,25.90,19.51,18.05,143.78,18.05,37.35,0.60,19.51,19.51,19.51,2.40,101.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,11.98,12.47,18.90,0.00,0.00,0.77,0.00,63.81,70.94,3.90,5.67,110.42,90.32,89.00,0.20,2.00,80.00,250.40,11.00,194.00,23.00
29.00,11.62,15.04,12.51,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,18.19,18.31,17.56,0.00,0.00,21.54,65.49,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.47,17.31,56.57,2.60,25.70,19.51,18.05,143.19,18.05,36.09,0.60,19.51,19.51,19.51,2.40,110.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,12.37,12.94,18.90,0.00,0.00,0.75,0.00,63.81,70.94,3.96,5.74,108.75,89.63,100.00,0.10,2.00,79.96,250.40,11.00,185.00,23.00
30.00,10.35,14.50,10.57,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,17.19,18.00,17.56,0.00,0.00,21.85,65.18,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,15.00,18.11,57.41,2.60,25.70,19.51,18.05,142.21,18.05,34.16,0.60,19.51,19.51,19.51,2.40,117.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,12.73,13.42,18.90,0.00,0.00,0.70,0.00,63.81,70.94,3.96,5.75,105.82,88.94,108.00,0.10,2.00,79.56,250.40,11.00,176.00,23.00
31.00,8.41,13.79,8.95,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,16.09,17.36,17.56,0.00,0.00,21.44,65.00,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,14.17,18.74,58.00,2.60,25.90,19.51,18.05,139.38,18.05,32.03,0.60,19.51,19.51,19.51,2.40,121.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,12.85,13.71,18.90,0.00,0.00,0.59,0.00,63.81,70.94,3.87,5.73,100.55,87.08,113.00,0.10,2.00,77.25,241.21,11.00,143.00,23.00
32.00,5.55,13.42,6.16,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,13.76,16.15,17.56,0.00,0.00,20.79,64.85,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,12.91,19.32,58.33,2.60,25.90,19.51,18.05,120.96,18.05,28.14,0.60,19.51,19.51,19.51,2.40,123.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,12.88,13.93,18.90,0.00,0.00,0.43,0.00,63.81,70.94,3.75,5.71,91.88,85.21,118.00,0.10,2.00,67.76,220.85,11.00,109.00,23.00
33.00,2.82,13.21,3.72,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,5.62,13.68,17.56,0.00,0.00,19.71,63.96,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,10.29,19.28,58.39,2.60,25.90,19.51,18.05,86.65,18.05,19.65,0.60,19.51,19.51,19.51,2.40,125.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,12.52,13.45,18.90,0.00,0.00,0.37,0.00,63.81,70.94,3.59,5.60,73.29,82.44,122.00,0.10,2.00,49.09,181.09,11.00,55.00,23.00
34.00,1.01,13.28,1.86,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.37,8.99,17.56,0.00,0.00,18.50,62.84,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,4.84,19.04,58.27,2.60,26.00,19.51,18.05,43.68,18.05,10.55,0.60,19.51,19.51,19.51,2.40,126.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,12.02,12.73,18.90,0.00,0.00,0.26,0.00,63.81,70.94,3.40,5.48,43.05,79.67,126.00,0.00,2.00,22.88,128.04,11.00,2.00,23.00
35.00,0.19,13.10,0.41,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,3.95,17.56,0.00,0.00,17.24,60.83,8.10,0.00,4.80,2.50,17.95,14.24,13.66,17.56,1.40,1.07,18.84,57.95,2.60,26.10,19.51,18.05,13.78,18.05,3.67,0.60,19.51,19.51,19.51,2.40,127.00,11.80,13.66,3.50,10.80,7.49,8.40,2.40,11.49,12.05,18.90,0.00,0.00,0.09,0.00,63.81,70.94,3.21,5.03,14.90,78.33,128.00,0.00,2.00,7.58,67.70,11.00,1.00,23.00
36.00,0.03,13.27,0.04,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,1.13,17.56,0.00,0.00,15.96,58.53,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.10,18.65,58.05,2.60,26.30,19.51,18.05,2.73,18.05,0.68,0.60,19.51,19.51,19.51,2.40,126.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,10.96,11.38,18.90,0.00,0.00,0.04,0.00,63.81,70.94,3.01,4.47,2.92,76.98,128.00,0.00,2.00,1.76,9.45,11.00,0.00,23.00
37.00,0.00,13.38,0.00,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,14.48,55.89,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,19.03,58.55,2.60,26.50,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,125.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,10.34,10.65,18.90,0.00,0.00,0.00,0.00,57.96,61.75,2.92,4.24,0.00,77.38,124.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
38.00,0.00,13.17,0.00,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,12.93,53.14,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,19.60,58.86,2.60,26.60,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,124.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,9.70,9.90,18.90,0.00,0.00,0.00,0.00,57.96,61.75,2.86,4.11,0.00,77.78,118.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
39.00,0.00,13.30,0.00,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,12.34,49.57,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,19.66,58.99,2.60,26.70,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,120.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,8.26,8.66,18.90,0.00,0.00,0.00,0.00,67.26,72.24,3.00,4.19,0.00,78.67,110.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
40.00,0.00,13.44,0.00,14.00,1.45,7.30,5.80,6.30,2.10,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,12.09,45.73,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,19.55,59.27,2.60,26.80,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,115.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,6.56,7.25,18.90,0.00,0.00,0.00,0.00,67.26,72.24,3.20,4.34,0.00,79.56,103.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
41.00,0.00,14.79,0.00,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,11.30,41.29,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,19.61,59.69,2.60,26.90,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,108.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,5.20,5.82,18.90,0.00,0.00,0.00,0.00,74.96,81.51,3.26,4.31,0.00,79.65,94.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
42.00,0.00,15.05,0.00,14.00,1.45,7.30,5.80,6.30,1.60,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,10.33,36.65,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,19.73,59.80,2.60,26.90,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,99.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,3.96,4.38,18.90,0.00,0.00,0.00,0.00,74.96,81.51,3.28,4.22,0.00,79.74,85.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
43.00,0.00,15.36,0.00,14.00,1.45,7.30,5.80,6.30,1.70,0.40,3.30,20.00,0.00,0.00,17.56,0.00,0.00,9.90,32.92,8.10,0.00,15.61,2.50,17.95,14.24,13.66,17.56,1.40,0.00,19.72,59.61,2.60,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,92.00,11.80,13.66,3.50,10.80,7.49,8.20,2.40,3.10,3.19,18.90,0.00,0.00,0.00,0.00,84.01,91.12,3.32,4.42,0.00,79.12,76.00,0.00,2.00,0.00,0.00,11.00,0.00,23.00
