"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,20.16,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,13.00,0.00,0.00,3.10,7.80,12.89,5.54,3.70,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,3.30,9.14,1.90,28.50,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.52,13.59,9.50,0.00,0.87,0.00,0.18,0.00,0.23,0.00,2.00,0.00,0.00,1.26,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,20.02,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,13.00,0.00,0.00,3.10,7.80,13.10,4.64,3.70,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,2.70,8.67,1.90,28.55,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.26,13.39,9.50,0.00,0.87,0.00,0.00,0.49,0.16,0.00,2.00,0.00,0.00,1.24,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,20.41,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,13.00,0.00,0.00,3.10,7.80,13.61,4.08,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,2.99,8.49,1.90,28.58,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.23,13.36,9.50,0.00,0.86,0.00,0.00,0.51,0.14,0.00,2.00,0.00,0.00,1.23,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,20.63,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,13.00,0.00,0.00,3.10,7.80,14.12,3.52,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,3.27,8.32,1.90,28.56,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.19,13.33,9.50,0.00,0.86,0.00,0.00,0.74,0.21,0.00,2.00,0.00,0.00,1.21,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,20.58,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,13.00,0.00,0.00,3.10,7.80,14.53,3.50,3.70,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,2.96,8.15,1.90,28.59,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.26,13.34,9.50,0.00,0.85,0.00,0.00,0.48,0.03,0.00,2.00,0.00,0.00,1.21,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,20.80,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,13.00,0.00,0.00,3.10,7.80,14.94,3.48,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,3.17,7.97,1.90,28.58,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.33,13.36,9.50,0.00,0.85,0.00,0.00,0.03,0.02,0.00,2.00,0.00,0.00,1.19,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,20.95,0.00,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,13.00,0.00,0.00,3.10,7.80,15.26,3.58,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,3.12,7.60,1.90,28.57,3.30,11.40,0.00,15.46,0.00,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.46,13.43,9.50,0.00,0.84,0.00,0.00,0.26,0.30,0.00,2.00,0.00,0.00,1.18,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.06,20.99,0.09,13.53,4.50,7.40,3.10,5.20,1.00,0.00,3.50,13.00,0.07,0.00,3.10,7.80,15.66,3.69,3.70,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.00,3.40,7.33,1.90,28.54,3.30,11.40,2.80,15.46,0.37,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.59,13.51,9.50,0.00,0.84,0.00,0.00,0.75,0.50,2.70,2.00,0.00,0.00,1.17,0.80,3.00,10.63,2.20,12.14,0.00,0.00,6.14,0.00
9.00,1.33,20.88,1.17,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,1.53,0.17,3.10,7.80,16.38,3.90,3.70,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,0.48,3.20,7.05,1.90,28.50,3.30,11.40,23.00,15.46,3.25,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.64,13.50,9.50,0.03,0.83,0.00,0.00,0.14,0.35,20.50,2.00,0.00,0.10,1.17,8.50,32.80,10.63,23.90,12.14,0.01,0.00,34.83,1.00
10.00,3.20,20.85,3.14,13.53,4.50,7.40,3.10,5.20,0.80,0.00,3.50,13.00,3.52,5.07,3.10,7.80,17.09,4.12,3.60,5.80,6.00,4.50,18.94,9.90,3.00,4.50,2.90,6.21,3.87,6.78,1.90,28.57,3.30,11.40,62.80,15.46,11.01,0.60,8.00,8.60,8.80,1.15,0.00,4.50,8.00,2.50,10.43,8.25,3.60,2.30,10.69,13.49,9.50,0.07,0.83,0.00,0.00,1.07,0.82,53.00,2.00,0.00,0.20,1.16,28.40,106.20,10.63,77.80,12.14,0.04,5.36,64.67,4.00
