"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.51,28.35,67.13,594.17,193.29,5.17,5.42,54.60,19.19,3.75,22.63,14.92,116.99,0.00,5.13,2.82,160.42,73.49,34.07,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,38.53,4.43,8.91,0.00,228.19,43.05,42.98,21.54,0.00,111.76,132.04,111.78,4.26,67.01,30.93,50.46,48.55,48.90,0.00,27.60,27.60,0.00,60.73,63.77,0.00,119.89
2.00,69.31,28.69,67.13,594.17,193.29,5.17,5.42,42.33,19.19,3.75,22.63,14.92,116.79,0.00,5.13,2.82,160.42,72.62,19.15,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,43.63,4.43,10.09,144.33,144.33,0.00,60.19,0.00,0.00,133.45,100.23,133.49,3.72,0.00,76.30,56.47,52.13,48.90,15.60,15.59,15.59,28.91,29.16,0.00,0.00,119.76
3.00,66.49,27.51,67.13,594.17,193.29,5.17,5.42,40.15,19.19,3.75,22.63,14.92,106.67,0.00,5.13,2.82,160.42,71.47,16.49,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,33.25,4.43,7.69,144.33,144.33,0.00,48.25,48.69,0.00,121.30,101.57,121.32,3.09,0.00,0.00,53.56,50.25,48.90,18.58,18.55,0.00,20.62,26.80,0.00,0.00,115.74
4.00,66.48,27.51,67.13,594.17,193.29,5.17,5.42,40.15,19.19,3.75,22.63,14.92,103.68,0.00,5.13,2.82,160.42,70.94,16.49,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,28.58,4.43,6.61,144.33,144.33,0.00,37.95,47.58,0.00,125.20,82.59,125.23,2.91,0.00,0.00,51.07,52.73,48.90,17.23,17.21,0.00,0.00,34.88,0.00,0.00,114.67
5.00,66.00,27.31,67.13,594.17,193.29,5.17,5.42,40.15,19.19,3.75,22.63,14.92,103.47,0.00,5.13,2.82,160.42,70.77,16.49,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,28.38,4.43,6.56,144.33,144.33,0.00,41.77,41.87,0.00,127.76,80.41,127.79,2.98,0.00,0.00,51.08,52.73,48.90,11.80,11.80,11.80,0.00,30.27,0.00,0.00,114.73
6.00,65.98,27.31,67.13,594.17,193.29,5.17,5.42,40.15,19.19,3.75,22.63,14.92,101.72,0.00,5.13,2.82,160.42,70.32,16.49,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,21.88,4.43,5.06,144.33,144.33,0.00,35.25,35.35,0.00,122.87,75.76,122.89,2.44,0.00,0.00,51.78,51.72,48.90,27.21,0.00,0.00,0.00,25.82,0.00,0.00,113.61
7.00,65.98,27.31,67.13,594.17,193.29,5.17,5.42,50.24,19.19,3.75,22.63,14.92,103.15,0.00,5.13,2.82,160.42,70.17,28.77,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,19.51,4.43,4.51,0.00,228.19,0.00,32.52,32.53,0.00,125.37,76.12,125.39,2.67,0.00,47.18,53.03,49.93,48.90,30.67,0.00,0.00,0.00,30.73,0.00,0.00,114.49
8.00,66.44,27.50,67.13,594.17,193.29,5.17,5.42,49.09,19.19,3.75,22.63,14.92,102.74,0.00,5.13,2.82,160.42,69.60,27.37,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,19.70,4.43,4.56,0.00,228.19,0.00,34.39,31.44,0.00,108.27,110.64,108.28,2.69,0.00,47.18,53.02,49.92,48.90,10.31,10.31,10.31,0.00,30.68,0.00,0.00,114.45
9.00,65.98,27.31,67.13,594.17,193.29,5.17,5.42,40.15,19.19,3.75,22.63,14.92,105.50,0.00,5.13,2.82,160.42,70.24,16.49,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,20.09,4.43,4.65,144.33,144.33,0.00,33.37,33.42,0.00,181.48,140.44,0.00,2.49,0.00,45.75,52.23,47.88,48.90,0.00,13.98,13.98,0.00,26.44,0.00,0.00,115.94
10.00,66.40,27.48,67.13,594.17,193.29,5.17,5.42,40.15,19.19,3.75,22.63,14.92,111.35,0.00,5.13,2.82,160.42,71.14,16.49,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,23.57,4.43,5.45,144.33,144.33,0.00,29.95,45.27,0.00,119.32,94.11,119.34,2.94,0.00,50.83,54.00,50.53,48.90,11.63,11.63,11.63,0.00,32.10,0.00,0.00,118.38
11.00,71.68,29.66,67.13,594.17,193.29,5.17,5.42,51.68,19.19,3.75,22.63,14.92,112.29,0.00,5.13,2.82,160.42,71.47,30.52,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,27.71,4.43,6.41,228.46,0.00,0.00,28.85,29.96,29.96,74.46,197.14,74.46,3.88,0.00,62.37,55.00,51.44,48.90,24.69,0.00,24.60,27.87,28.00,30.46,0.00,118.65
12.00,72.37,29.95,67.13,594.17,193.29,5.17,5.42,53.65,19.19,3.75,22.63,14.92,133.75,0.00,5.13,2.82,160.42,71.31,32.92,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,27.71,4.43,6.41,228.46,0.00,0.00,33.94,23.24,34.02,104.79,155.66,104.80,4.73,0.00,74.26,54.97,51.17,48.90,20.82,20.77,20.77,40.67,27.11,84.93,0.00,120.60
13.00,72.37,29.95,67.13,643.66,209.39,5.17,5.42,59.75,19.19,3.75,22.63,14.92,132.45,0.00,5.13,2.82,160.42,72.49,40.34,44.06,34.48,100.00,0.00,1.50,6.88,87.19,0.00,6.39,9.00,27.71,4.43,6.41,228.46,0.00,0.00,31.30,31.33,31.33,106.28,139.30,106.30,4.73,67.01,30.93,53.51,50.30,48.90,20.82,20.77,20.77,24.86,81.41,61.23,39.19,119.21
