"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.32,29.95,67.13,635.88,206.86,7.98,8.37,84.75,16.68,0.37,0.00,14.92,100.79,5.13,2.82,117.29,76.76,75.38,0.00,15.07,87.85,0.00,0.64,6.88,64.09,6.39,0.00,73.89,3.45,17.09,0.00,0.00,37.49,64.64,37.49,36.74,118.70,125.84,69.79,1.53,0.00,67.01,35.93,46.25,27.99,11.78,11.78,0.00,82.47,0.00,110.26,0.00,102.06
2.00,62.04,29.95,67.13,635.88,206.86,7.98,8.37,84.24,16.68,0.37,0.00,14.92,95.58,5.13,2.82,117.29,76.08,74.76,0.00,15.07,87.85,0.00,0.64,6.88,64.09,6.39,0.00,70.47,3.45,16.30,0.00,0.00,37.01,64.31,37.01,0.00,110.97,117.51,70.06,0.00,0.00,67.01,27.45,43.63,27.99,0.00,0.00,0.00,82.47,0.00,100.75,0.00,99.93
3.00,63.37,29.95,67.13,635.88,206.86,7.98,8.37,81.25,16.68,0.37,0.00,14.92,88.55,5.13,2.82,117.29,74.51,71.12,0.00,15.07,87.85,0.00,0.64,6.88,64.09,6.39,0.00,61.71,3.45,14.27,0.00,0.00,48.25,20.73,65.37,0.00,99.55,105.61,71.24,0.00,0.00,67.01,26.45,43.19,27.99,0.00,0.00,0.00,82.47,0.00,54.27,0.00,97.26
4.00,63.47,29.95,67.13,635.88,206.86,7.98,8.37,78.82,16.68,0.37,0.00,14.92,81.71,5.13,2.82,117.29,73.25,68.16,0.00,15.07,87.85,0.00,0.64,6.88,64.09,6.39,0.00,54.71,3.45,12.66,0.00,0.00,65.06,48.36,20.63,0.00,89.60,95.59,71.03,0.00,0.00,67.01,26.63,43.28,27.99,0.00,0.00,0.00,82.47,0.00,20.63,0.00,94.44
5.00,63.81,29.95,67.13,635.88,206.86,7.98,8.37,79.66,16.68,0.37,0.00,14.92,80.11,5.13,2.82,117.29,73.03,69.18,0.00,18.00,87.85,0.00,0.64,6.88,64.09,6.39,0.00,53.63,3.45,12.41,0.00,0.00,0.00,66.13,66.91,0.00,179.07,0.00,66.50,0.00,0.00,67.01,26.81,43.94,27.99,0.00,0.00,0.00,41.17,0.00,20.62,0.00,92.97
6.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,80.81,16.68,0.37,0.00,14.92,83.05,5.13,2.82,117.29,72.13,70.59,0.00,18.00,87.85,0.00,0.64,6.88,64.09,6.39,0.00,53.47,3.45,12.37,0.00,0.00,0.00,53.56,41.81,0.00,97.14,103.16,66.49,0.00,0.00,30.93,48.90,43.54,27.99,0.00,0.00,0.00,25.00,0.00,23.89,0.00,93.93
7.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,75.69,16.68,0.37,0.00,14.92,78.84,5.13,2.82,117.29,71.09,64.36,0.00,15.07,87.85,0.00,0.64,6.88,64.09,6.39,0.00,39.78,3.45,9.20,0.00,0.00,0.00,67.10,46.31,0.00,74.93,81.17,66.50,0.00,0.00,66.99,44.79,47.07,27.99,0.00,0.00,0.00,61.95,0.00,0.00,0.00,92.32
8.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,73.85,16.68,0.37,0.00,14.92,78.15,5.13,2.82,117.29,70.78,62.12,0.00,18.00,87.85,0.00,0.64,6.88,64.09,6.39,0.00,36.61,3.45,8.47,0.00,0.00,0.00,66.02,47.39,0.00,141.41,0.00,68.70,0.00,0.00,66.99,41.05,47.18,27.99,0.00,0.00,0.00,68.93,0.00,0.00,0.00,91.71
9.00,68.64,29.95,67.13,635.88,206.86,7.98,8.37,76.85,16.68,0.37,0.00,14.92,82.14,5.13,2.82,117.29,70.90,65.77,0.00,15.07,87.85,0.00,0.64,6.88,64.09,6.39,0.00,46.35,3.45,10.72,0.00,0.00,0.00,67.10,51.48,0.00,164.05,0.00,66.50,0.00,0.00,66.99,41.24,46.56,27.99,0.00,0.00,0.00,56.78,0.00,0.00,0.00,93.69
10.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,75.04,16.68,0.37,0.00,14.92,87.97,5.13,2.82,117.29,71.51,63.57,0.00,18.00,87.85,0.00,0.64,6.88,64.09,6.39,0.00,44.54,3.45,10.30,0.00,0.00,0.00,47.77,48.43,0.00,0.00,0.00,79.42,0.00,0.00,66.99,41.11,46.54,27.99,0.00,0.00,0.00,80.13,0.00,0.00,0.00,98.60
11.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,81.51,16.68,0.37,0.00,14.92,81.71,5.13,2.82,117.29,72.21,71.44,0.00,15.07,87.85,0.00,0.64,6.88,64.09,6.39,0.00,65.07,3.45,15.05,0.00,0.00,20.62,30.09,67.88,0.00,0.00,0.00,107.55,1.09,0.00,66.99,45.30,47.15,27.99,0.00,16.73,0.00,82.47,0.00,0.00,0.00,101.04
12.00,66.42,29.95,67.13,635.88,206.86,7.98,8.37,81.97,16.68,0.37,0.00,14.92,81.71,5.13,2.82,117.29,66.44,71.99,0.00,15.07,87.85,0.00,0.64,6.88,64.09,6.39,0.00,68.25,3.45,15.79,0.00,0.00,33.46,67.10,33.46,0.00,0.00,0.00,92.30,1.96,0.00,66.99,36.41,45.76,27.99,0.00,30.12,0.00,82.47,0.00,0.00,0.00,83.04
13.00,63.48,29.95,67.13,635.88,206.86,7.98,8.37,65.49,16.68,0.37,0.00,14.92,81.71,5.13,2.82,117.29,47.35,51.95,0.00,15.07,87.85,0.00,0.64,6.88,64.09,0.00,0.00,0.00,3.45,0.00,0.00,0.00,34.22,0.00,34.22,65.57,0.00,0.00,66.50,1.56,0.00,67.01,26.67,43.25,27.99,0.00,24.00,0.00,66.02,0.00,100.00,0.00,56.48
14.00,63.48,29.95,67.13,635.88,206.86,7.98,8.37,60.08,16.68,0.37,0.00,14.92,59.72,5.13,2.82,117.29,36.12,45.36,0.00,18.00,87.85,0.00,0.64,6.88,64.09,0.00,9.00,0.00,3.45,0.00,0.00,0.00,67.10,0.00,0.00,66.92,0.00,0.00,66.49,1.34,0.00,0.00,23.59,41.53,27.99,0.00,10.31,0.00,41.16,0.00,100.00,0.00,18.33
15.00,56.59,29.95,67.13,635.88,206.86,7.98,8.37,64.05,16.68,0.37,0.00,14.92,37.93,5.13,2.82,117.29,36.70,50.20,0.00,15.07,87.85,0.00,0.64,6.88,64.09,0.00,9.00,0.00,3.45,0.00,0.00,0.00,66.64,0.00,44.00,44.00,0.00,0.00,66.49,1.79,0.00,0.00,0.00,52.49,27.99,0.00,17.19,0.00,64.52,0.00,100.00,0.00,18.33
16.00,56.59,29.95,67.13,635.88,206.86,7.98,8.37,68.99,16.68,0.37,0.00,14.92,20.28,5.13,2.82,117.29,41.84,56.20,0.00,15.07,87.85,34.00,0.64,6.88,64.09,0.00,9.00,0.00,3.45,0.00,0.00,0.00,44.13,0.00,66.38,44.13,0.00,0.00,66.49,1.46,0.00,66.99,0.00,52.55,27.99,0.00,12.09,0.00,66.40,0.00,100.00,0.00,18.33
17.00,56.60,29.95,67.13,635.88,206.86,7.98,8.37,84.07,16.68,0.37,0.00,14.92,38.13,5.13,2.82,117.29,46.20,74.55,0.00,29.14,87.85,20.00,0.64,6.88,64.09,0.00,9.00,45.52,3.45,10.53,0.00,0.00,43.66,0.00,43.66,67.33,0.00,0.00,66.49,3.18,0.00,66.99,0.00,54.82,27.99,19.30,19.27,0.00,82.47,0.00,100.00,0.00,18.33
18.00,58.42,29.95,67.13,635.88,206.86,7.98,8.37,88.41,16.68,0.37,0.00,14.92,62.85,5.13,2.82,117.29,52.16,79.83,0.00,29.14,87.85,20.00,0.64,6.88,64.09,0.00,9.00,79.39,3.45,18.36,0.00,0.00,43.66,0.00,43.66,67.33,0.00,0.00,66.49,4.66,0.00,66.99,0.00,54.82,27.99,30.67,30.56,0.00,82.47,0.00,100.00,0.00,20.50
19.00,57.99,29.95,67.13,635.88,206.86,7.98,8.37,88.41,16.68,0.37,0.00,14.92,67.79,5.13,2.82,117.29,56.05,79.83,0.00,15.07,87.85,34.00,0.64,6.88,64.09,0.00,9.00,84.51,3.45,19.55,0.00,0.00,26.80,20.62,64.19,63.65,0.00,0.00,87.53,4.66,0.00,67.01,0.00,60.65,27.99,30.67,30.56,0.00,82.47,0.00,100.00,0.00,22.19
