"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,27.57,20.60,63.72,63.19,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,62.24,68.51,20.60,110.32,203.40,19.44,20.27,22.80,16.00
2.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,27.57,20.60,63.72,63.19,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,63.46,67.29,20.60,110.32,203.40,19.44,20.27,22.80,16.00
3.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,220.60,27.57,63.07,63.83,20.60,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,74.25,84.72,20.60,110.32,203.40,19.44,20.27,16.80,22.00
4.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,67.13,10.52,19.73,228.68,220.60,67.16,50.84,67.54,24.88,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,76.77,87.36,20.60,110.32,203.40,19.44,20.27,22.80,16.00
5.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,67.41,10.52,19.79,228.68,220.60,67.17,57.93,67.54,25.25,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,76.77,87.36,20.60,110.32,203.40,19.44,20.27,22.80,16.00
6.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,4.64,10.52,5.26,228.68,220.60,27.57,63.08,63.83,0.00,184.35,188.53,184.41,5.67,74.99,67.06,57.34,66.54,78.29,30.70,30.59,30.58,71.87,81.90,20.60,110.32,203.40,19.44,20.27,22.80,16.00
7.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,26.26,10.52,10.27,228.68,220.60,24.69,44.97,45.31,0.00,184.35,188.53,184.41,5.67,74.99,67.06,58.89,66.54,78.29,30.70,30.59,30.58,76.77,87.36,22.65,110.32,203.40,19.44,20.27,16.80,22.58
8.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,37.90,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,7.08,10.52,5.82,228.68,220.60,29.41,29.39,23.89,0.00,184.35,188.53,184.41,5.67,74.99,76.38,57.34,66.54,78.29,30.70,30.59,30.58,76.77,87.36,24.21,110.32,203.40,19.44,20.27,16.80,22.58
9.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,20.70,10.52,8.98,228.68,220.60,24.58,41.68,41.92,0.00,184.35,197.33,184.41,5.67,74.99,76.38,57.34,66.54,78.29,30.70,30.59,30.58,76.77,87.36,24.21,110.32,203.40,19.44,20.27,16.80,22.58
10.00,78.57,0.00,67.20,634.98,215.11,4.07,4.27,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,34.66,10.52,12.21,228.68,220.60,25.03,54.37,54.99,0.00,184.35,197.33,184.41,5.67,74.99,76.38,57.34,66.54,78.29,30.70,30.59,30.58,76.77,87.36,24.21,110.32,203.40,19.44,20.27,16.80,22.58
