"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,78.95,5.13,2.82,163.91,112.36,132.70,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,85.48,3.14,19.77,150.21,150.20,22.19,63.59,63.34,22.19,0.00,197.14,184.23,5.67,74.91,76.30,46.30,40.16,52.97,30.67,30.56,30.55,37.00,37.01,66.96,66.94,203.20
2.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,74.05,5.13,2.82,163.91,112.36,125.28,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,85.48,3.14,19.77,147.29,147.29,52.71,32.73,32.80,23.13,0.00,197.14,184.23,5.67,74.91,76.30,35.04,33.48,52.97,30.67,30.56,30.55,37.00,37.01,65.48,65.46,203.20
3.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,73.44,5.13,2.82,163.91,112.36,120.31,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,85.48,3.14,19.77,145.72,145.72,31.89,29.02,29.14,46.02,0.00,197.14,184.23,5.67,74.91,76.30,34.80,33.39,52.97,30.67,30.56,30.55,37.00,37.01,67.10,67.08,203.20
4.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,67.58,5.13,2.82,163.91,112.36,112.82,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,84.09,3.14,19.45,144.34,144.34,61.51,23.93,24.37,23.95,0.00,197.14,184.23,5.67,74.91,76.30,35.89,34.25,52.97,30.67,30.56,30.55,37.00,37.01,60.76,60.75,203.20
5.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,65.64,5.13,2.82,163.91,112.36,107.48,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,79.06,3.14,18.29,144.33,144.33,46.42,46.31,22.64,22.63,0.00,197.14,184.23,5.67,74.91,76.30,66.56,0.00,52.97,30.67,30.56,30.55,37.00,37.01,53.66,53.66,203.20
6.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,65.71,5.13,2.82,163.91,112.36,104.70,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,77.31,3.14,17.88,144.33,144.33,34.18,34.13,34.22,34.16,0.00,197.14,184.23,5.67,74.91,76.30,66.56,0.00,52.97,30.67,30.56,30.55,37.00,37.01,26.93,26.93,203.20
7.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,64.02,5.13,2.82,163.91,112.36,106.75,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,77.94,3.14,18.03,144.33,144.33,25.30,24.15,64.67,25.30,0.00,197.14,184.23,5.67,74.91,76.30,0.00,66.47,52.97,30.67,30.56,30.55,37.00,37.01,59.88,59.87,203.20
8.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,68.23,5.13,2.82,163.91,112.36,105.74,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,78.39,3.14,18.13,144.33,144.33,25.32,64.72,27.48,27.47,0.00,197.14,184.23,5.67,74.91,76.30,0.00,60.65,52.97,30.67,30.56,30.55,37.00,37.01,53.96,53.96,203.20
9.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,72.16,5.13,2.82,163.91,112.36,109.68,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,74.02,3.14,17.12,144.33,144.33,38.70,53.74,22.83,22.83,0.00,197.14,184.23,5.67,74.91,76.30,0.00,66.47,52.97,30.67,30.56,30.55,37.00,37.01,77.27,77.25,203.20
10.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,24.50,14.92,78.28,5.13,2.82,163.91,112.36,112.88,39.88,35.37,205.01,15.15,1.97,6.88,87.69,6.39,9.98,79.24,3.14,18.33,144.33,144.33,23.14,0.00,23.14,61.12,0.00,197.14,184.23,5.67,74.91,76.30,43.84,43.80,52.97,30.67,30.56,30.55,37.00,37.01,89.35,89.31,203.20
