"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,9.44,23.82,10.34,14.00,2.90,7.10,12.24,19.14,3.69,0.40,3.40,5.00,16.60,14.97,19.00,0.00,8.40,10.90,24.89,8.10,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,13.56,19.93,50.56,3.30,24.90,19.44,18.46,121.30,17.88,35.10,0.00,20.00,20.00,20.00,1.20,4.26,12.83,19.44,8.00,10.70,0.00,20.00,2.40,0.00,0.00,18.90,0.62,1.00,13.92,17.64,0.93,1.17,98.10,108.12,6.31,0.20,2.00,75.23,220.52,11.00,0.00,22.00,0.24,45.00
2.00,10.86,23.70,11.77,14.00,2.90,7.10,12.24,19.14,3.69,0.40,3.40,5.00,17.43,15.51,19.00,0.00,8.40,11.29,36.27,8.10,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,13.98,19.01,53.83,3.30,24.80,19.44,18.46,124.60,17.88,35.46,0.00,20.00,20.00,20.00,1.20,9.34,12.83,19.44,8.00,10.70,0.00,20.00,2.40,0.00,0.00,18.90,0.70,1.00,21.17,26.94,1.36,1.70,100.31,103.35,10.77,0.30,2.00,75.34,210.55,11.00,0.00,22.00,0.27,46.66
3.00,11.86,23.67,12.70,14.00,2.90,7.10,12.24,19.14,3.69,0.40,3.40,5.00,18.04,16.14,19.00,0.00,8.40,11.79,46.75,8.10,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,14.24,18.18,56.85,3.30,24.60,19.44,18.46,125.20,17.88,35.30,0.00,20.00,20.00,20.00,1.20,23.41,12.83,19.44,8.00,10.70,0.00,20.00,2.40,0.00,0.00,18.90,0.76,1.00,27.86,35.51,1.76,2.25,101.91,98.97,24.07,0.30,2.00,76.92,201.38,11.00,0.00,22.00,0.29,45.02
4.00,12.69,23.66,13.28,14.00,2.90,7.10,12.24,19.14,3.69,0.40,3.40,5.00,18.66,16.53,19.00,0.00,8.40,12.57,54.52,8.10,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,14.38,17.59,59.10,3.30,24.20,19.44,18.46,118.20,17.88,34.73,0.00,20.00,20.00,20.00,1.20,36.53,12.83,19.44,8.00,10.70,0.00,20.00,2.40,0.00,0.00,18.90,0.78,1.00,32.88,41.88,2.07,2.83,102.52,95.78,34.96,0.30,2.00,76.29,194.64,11.00,0.00,22.00,0.30,43.37
5.00,13.29,23.71,13.26,14.00,2.90,7.10,12.24,19.14,3.71,0.40,3.40,5.00,19.24,16.64,19.00,0.00,8.40,13.37,57.14,8.10,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,14.23,17.99,61.02,3.30,23.90,19.44,18.46,75.20,17.88,33.29,0.00,20.00,20.00,20.00,1.20,46.81,12.83,19.44,8.00,10.70,0.00,20.00,2.40,0.00,0.00,18.90,0.77,1.00,36.91,45.38,2.34,3.33,100.12,96.05,44.57,0.40,2.00,76.22,193.00,11.00,0.00,22.00,0.30,41.68
6.00,13.72,23.75,13.04,14.00,2.90,7.10,12.24,19.14,3.71,0.40,3.40,5.00,19.27,16.71,19.00,0.00,8.40,14.22,62.89,8.00,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,14.05,18.86,65.24,3.30,24.50,19.44,18.46,73.10,17.88,29.99,0.00,20.00,20.00,20.00,1.20,59.38,12.83,19.44,8.00,10.70,0.00,20.00,2.40,0.00,0.00,19.00,0.78,1.00,45.79,53.08,2.49,3.57,96.91,96.64,61.76,0.40,2.00,77.26,189.40,11.00,0.00,22.00,0.30,39.99
7.00,13.79,23.76,12.55,14.00,2.90,7.10,12.24,19.14,3.71,0.40,3.40,5.00,18.64,16.64,19.00,0.00,8.40,15.25,68.64,8.00,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,13.92,19.74,69.46,3.30,24.60,19.44,18.46,78.20,17.88,25.40,0.00,20.00,20.00,20.00,1.20,78.80,12.83,19.44,8.00,10.70,0.00,20.00,2.40,0.00,0.00,19.00,0.77,1.00,54.67,60.78,2.64,3.93,92.63,97.23,81.70,0.40,2.00,74.85,185.80,11.00,0.00,22.00,0.31,32.68
8.00,13.67,23.63,11.55,14.00,2.90,7.10,12.24,19.14,3.71,0.40,3.40,5.00,18.22,16.46,19.00,0.00,8.40,16.84,71.26,8.00,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,13.78,20.14,71.38,3.30,24.50,19.44,18.46,79.20,17.88,21.11,0.00,20.00,20.00,20.00,1.20,94.51,12.83,19.44,8.00,10.70,0.00,20.00,2.40,0.00,0.00,19.00,0.77,1.00,58.71,64.28,2.84,4.66,86.87,97.51,97.61,0.40,2.00,75.00,184.16,11.00,0.00,22.00,0.30,25.36
9.00,13.25,23.61,9.78,14.00,2.90,7.10,12.24,19.14,3.71,0.40,3.40,5.00,18.39,16.15,19.00,0.00,8.40,18.30,71.93,7.50,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,13.59,21.07,72.70,3.30,24.30,19.44,18.46,75.70,17.88,17.17,0.00,20.00,20.00,20.00,1.20,104.08,12.83,19.44,8.00,10.70,0.00,20.00,2.40,11.13,11.72,19.00,0.77,1.00,65.37,71.16,3.08,5.29,78.48,99.72,111.41,0.30,2.00,74.32,173.67,11.00,0.00,22.00,0.29,20.50
10.00,12.31,23.68,8.57,14.00,2.90,7.10,12.24,19.14,3.71,0.40,3.40,5.00,18.74,15.28,19.00,0.00,8.40,19.37,72.53,7.50,10.20,15.16,5.00,19.24,19.24,19.44,19.44,1.40,12.93,21.83,73.75,3.30,24.20,19.44,18.46,67.70,17.88,14.51,0.00,20.00,20.00,20.00,1.20,112.91,12.83,19.44,8.00,10.70,0.00,20.00,2.40,9.96,10.36,19.00,0.65,1.00,70.44,75.93,3.48,5.61,66.51,101.58,119.69,0.20,2.00,70.58,160.42,11.00,0.00,22.00,0.26,15.63
