"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,68.03,28.02,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,29.71,14.85,96.55,7.25,3.89,160.40,111.81,52.63,18.00,98.00,13.52,6.88,87.23,0.00,6.39,9.00,79.46,4.41,19.68,0.00,185.10,67.18,66.77,0.00,40.50,99.72,115.02,0.00,5.67,67.36,52.85,37.71,43.75,49.35,25.67,25.57,25.56,0.00,85.00,20.73,109.69,148.85,20.34,12.81,18.20,18.04,3.87
2.00,67.96,27.99,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,29.71,14.85,100.80,7.25,3.89,160.40,96.42,52.03,18.00,98.00,13.52,6.88,87.23,0.00,6.39,9.00,79.46,4.41,19.68,0.00,184.75,67.18,66.77,0.00,40.50,105.68,122.68,0.00,5.67,67.36,52.85,37.51,43.75,49.35,25.67,25.57,25.56,0.00,85.00,20.73,109.69,157.19,20.34,12.81,18.20,18.04,3.87
3.00,72.37,29.81,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,29.71,14.85,107.67,7.25,3.89,160.40,96.80,132.07,18.12,98.00,13.52,6.88,87.23,0.00,6.39,9.00,83.49,4.41,19.68,0.00,0.00,67.18,66.77,0.00,40.38,94.06,107.46,94.06,5.67,67.47,53.69,50.12,43.86,49.35,25.67,25.57,25.56,0.00,85.00,20.73,109.69,159.17,20.34,12.84,18.20,18.04,3.87
4.00,72.37,29.81,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,29.71,14.85,123.78,7.25,3.89,160.40,97.02,132.07,21.29,98.00,13.52,6.88,87.23,0.00,6.39,9.00,81.64,4.41,19.68,0.00,0.00,67.18,66.77,0.00,37.21,0.00,157.98,139.81,5.67,67.36,55.76,46.94,43.96,49.35,25.67,25.57,25.56,0.00,85.00,20.73,109.69,159.11,20.34,12.84,18.20,18.04,3.87
5.00,72.37,29.81,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,29.71,14.85,120.86,7.25,3.89,160.40,94.97,132.07,23.32,98.00,13.52,6.88,87.23,0.00,6.39,9.00,86.45,4.41,19.68,0.00,0.00,67.18,66.77,0.00,35.18,0.00,164.33,147.33,5.67,67.57,59.19,48.64,43.80,49.35,25.67,25.57,25.56,0.00,85.00,20.73,109.69,157.25,20.34,12.89,18.20,18.04,3.87
6.00,72.37,29.81,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,29.71,14.85,122.43,7.25,3.89,160.40,93.34,132.07,21.40,98.05,13.52,6.88,87.23,0.00,6.39,9.00,90.92,4.41,19.68,0.00,0.00,67.18,66.77,0.00,37.10,0.00,185.50,172.13,5.67,73.94,61.47,53.82,43.43,49.35,26.07,25.96,25.96,0.00,85.00,20.73,109.69,157.23,20.34,12.73,18.20,18.04,3.87
7.00,72.37,29.81,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,29.71,14.85,118.32,7.25,3.89,160.40,91.16,132.07,46.81,98.00,13.52,6.88,87.23,0.00,6.39,0.00,81.35,4.41,19.68,0.00,0.00,67.18,66.77,0.00,67.00,111.26,129.46,111.28,5.67,70.83,54.35,51.40,41.05,49.35,29.13,29.01,29.01,0.00,86.85,20.73,109.69,154.86,20.34,17.50,18.20,18.04,3.87
8.00,71.33,29.38,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,29.71,14.85,107.08,7.25,3.89,160.40,88.45,121.13,46.81,98.00,13.52,6.88,87.23,0.00,6.39,0.00,79.46,4.41,19.68,0.00,0.00,67.18,66.77,0.00,67.00,0.00,148.68,129.46,5.67,67.36,45.00,44.61,40.39,49.35,29.13,29.01,29.01,0.00,86.85,34.83,109.69,149.92,20.34,12.78,18.20,18.04,3.87
9.00,72.37,29.81,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,29.71,14.85,118.76,7.25,3.89,160.40,88.06,132.07,46.81,98.00,13.52,6.88,87.23,0.00,6.39,0.00,94.99,4.41,19.68,0.00,0.00,67.18,66.77,0.00,67.00,135.23,154.00,135.27,5.67,74.55,61.84,55.83,39.10,49.35,29.13,29.01,29.01,0.00,86.85,20.73,109.69,154.42,20.34,12.47,18.20,18.04,3.87
10.00,72.37,29.81,66.81,643.50,208.33,3.68,3.86,43.72,18.18,3.65,28.89,14.85,112.92,7.25,3.89,160.40,86.68,125.73,46.81,98.00,13.52,6.88,87.23,0.00,6.39,0.00,79.46,4.41,19.68,0.00,0.00,67.18,66.77,0.00,67.00,165.42,179.57,0.00,5.67,70.22,51.00,47.98,41.98,48.23,29.13,29.01,29.01,0.00,86.85,109.73,109.69,149.05,20.34,12.73,18.20,18.04,3.87
