"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,19.58,0.00,14.00,0.00,7.60,6.40,7.28,2.60,0.40,3.50,20.00,0.00,0.00,16.97,0.00,6.80,13.71,38.74,8.00,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,0.00,23.11,65.38,3.30,27.00,18.85,17.44,0.00,17.44,0.00,0.60,18.85,18.85,18.85,2.40,81.60,12.45,18.85,7.00,10.80,8.64,14.14,2.40,7.91,8.94,18.00,0.00,0.00,0.00,1.00,63.58,75.10,2.07,2.10,0.00,86.37,83.40,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,19.35,0.17,14.00,0.00,7.60,6.40,7.28,2.60,0.40,3.50,20.00,0.08,0.81,16.97,0.00,6.80,14.83,35.73,8.00,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,0.25,22.22,61.70,3.30,27.00,18.85,17.44,11.78,17.44,2.91,0.60,18.85,18.85,18.85,2.40,77.60,12.45,18.85,7.00,10.80,8.64,14.14,2.40,7.89,9.13,18.00,0.00,0.00,0.00,1.00,60.67,71.60,1.79,2.05,14.63,84.45,77.30,0.00,2.00,1.55,0.00,11.00,0.00
3.00,0.04,19.12,1.02,14.00,0.00,7.60,6.40,7.28,2.60,0.40,3.50,20.00,0.75,3.78,16.97,0.00,6.80,15.45,32.75,8.00,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,3.34,21.30,58.13,3.30,27.00,18.85,17.44,54.30,17.44,12.73,0.60,18.85,18.85,18.85,2.40,72.80,12.45,18.85,7.00,10.80,8.64,14.14,2.40,8.55,9.76,18.00,0.00,0.00,0.00,1.00,59.31,69.30,1.90,2.24,47.42,82.63,72.30,0.00,2.00,14.19,0.29,11.00,0.04
4.00,0.23,19.19,2.24,14.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,1.91,8.66,16.97,0.00,6.80,15.87,29.85,8.00,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,8.68,20.74,55.49,3.30,27.00,18.85,17.44,100.25,17.44,23.99,0.60,18.85,18.85,18.85,2.40,68.10,12.45,18.85,7.00,10.80,8.64,14.14,2.40,9.16,10.29,18.00,0.00,0.00,0.00,1.00,57.65,66.40,1.98,2.36,78.75,81.07,67.00,0.00,2.00,38.18,4.26,11.00,6.27
5.00,1.17,19.42,4.12,14.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,5.38,14.44,16.97,0.00,6.80,15.79,27.03,8.00,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,13.32,21.19,55.45,3.30,27.00,18.85,17.44,132.05,17.44,30.25,0.60,18.85,18.85,18.85,2.40,63.30,12.45,18.85,7.00,10.80,8.64,14.14,2.40,9.60,10.59,18.00,0.00,0.00,0.03,1.00,55.02,61.90,2.03,2.27,96.80,80.23,59.70,0.00,2.00,63.21,36.64,11.00,47.45
6.00,3.43,19.16,7.37,14.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,11.21,17.37,16.97,0.00,6.80,15.41,25.12,8.00,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,15.04,21.54,55.46,3.30,27.00,18.85,17.44,143.23,17.44,34.12,0.60,18.85,18.85,18.85,2.40,57.90,12.45,18.85,7.00,10.80,8.64,14.14,2.40,10.04,10.97,18.00,0.00,0.00,0.06,1.00,52.02,57.70,2.09,2.21,104.70,80.11,53.10,0.00,2.00,74.25,94.85,11.00,117.62
7.00,6.17,19.18,10.01,14.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,14.93,18.49,16.97,0.00,6.80,14.18,25.83,8.00,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,15.72,21.59,55.49,3.30,27.00,18.85,17.44,143.95,17.44,35.92,0.60,18.85,18.85,18.85,2.40,50.60,12.45,18.85,7.00,10.80,8.64,14.14,2.40,10.50,11.58,18.00,0.00,0.00,0.07,1.00,47.90,52.80,2.24,2.23,108.19,82.10,48.40,0.00,2.00,78.19,165.99,11.00,175.56
8.00,8.83,18.72,11.79,14.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,16.63,18.96,16.97,0.00,6.80,13.08,26.63,8.00,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,15.84,21.52,55.96,3.30,27.00,18.85,17.44,144.34,17.44,36.65,0.60,18.85,18.85,18.85,2.40,43.60,12.45,18.85,7.00,10.80,8.64,14.14,2.40,10.97,12.15,18.00,0.00,0.00,0.11,1.00,44.88,49.40,2.56,2.33,110.11,84.20,43.90,0.10,2.00,79.49,223.92,11.00,197.76
9.00,11.12,17.92,13.52,14.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,17.03,19.12,16.97,0.00,6.80,12.41,27.51,8.00,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,15.90,20.99,57.39,3.30,27.00,18.85,17.44,144.45,17.44,37.01,0.60,18.85,18.85,18.85,1.20,30.30,12.45,18.85,7.00,10.80,8.64,14.14,2.40,11.42,12.62,18.00,0.00,0.00,0.52,1.00,44.88,54.00,3.43,2.70,110.93,86.44,32.70,0.20,2.00,79.77,244.72,11.00,202.64
10.00,12.86,16.99,15.05,14.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,17.09,18.97,16.97,0.00,6.80,11.64,29.89,8.10,4.00,3.40,5.00,17.90,17.73,10.00,13.20,1.44,15.96,20.74,59.33,3.30,27.00,18.85,17.44,144.48,17.44,37.29,0.60,18.85,18.85,18.85,1.20,26.90,12.45,18.85,7.00,10.80,8.64,14.14,2.40,11.87,13.12,18.00,0.00,0.00,0.70,1.00,46.40,58.20,4.42,3.25,111.54,89.23,31.90,0.20,2.00,79.84,250.74,11.00,203.22
