"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,17.73,23.80,18.11,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,17.81,17.14,17.56,0.00,8.00,14.40,51.66,3.80,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,13.86,21.85,71.82,3.35,0.00,19.51,19.32,132.07,9.20,34.40,0.60,19.51,19.51,19.51,2.40,17.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.45,16.71,18.00,0.00,0.00,1.02,1.23,48.10,53.40,1.51,1.15,97.50,110.30,19.00,0.40,2.00,71.06,181.90
2.00,17.69,23.70,18.13,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,17.55,17.22,17.56,0.00,8.00,14.94,56.57,3.80,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,13.93,22.14,73.61,3.35,0.00,19.51,19.32,131.09,9.20,34.02,0.60,19.51,19.51,19.51,2.40,21.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.21,16.61,18.00,0.00,0.00,1.04,1.23,53.50,57.70,1.51,1.15,96.41,111.90,23.00,0.40,2.00,70.88,181.90
3.00,17.84,23.73,17.93,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,17.57,17.46,17.56,0.00,8.00,15.69,60.63,3.80,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,14.03,22.41,75.21,3.35,0.00,19.51,19.32,131.67,9.20,33.83,0.60,19.51,19.51,19.51,2.40,30.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.10,16.58,18.00,0.00,0.00,1.03,1.23,59.10,62.30,2.76,2.24,96.37,113.10,29.00,0.40,2.00,71.24,181.90
4.00,17.18,23.75,17.50,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,17.62,17.55,17.56,0.00,8.00,17.05,62.16,3.80,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,14.13,22.66,76.61,3.35,0.00,19.51,19.32,126.46,9.20,33.99,0.60,19.51,19.51,19.51,2.40,45.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.32,16.77,18.00,0.00,0.00,1.02,1.23,62.70,65.60,2.76,2.24,96.74,113.80,38.00,0.40,2.00,71.53,181.90
5.00,16.63,23.78,16.63,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,17.96,17.65,17.56,0.00,8.00,18.02,62.90,3.80,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,14.23,22.86,77.68,3.35,0.00,19.51,19.32,134.26,9.20,34.49,0.60,19.51,19.51,19.51,2.40,62.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.48,16.92,18.00,0.00,0.00,1.02,1.23,65.80,68.60,3.56,2.95,96.85,114.20,49.00,0.30,2.00,71.81,181.90
6.00,15.95,23.82,15.62,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,17.97,17.67,17.56,0.00,8.00,17.87,61.26,3.60,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,14.16,23.02,78.41,3.35,0.00,19.51,19.32,134.93,9.20,34.84,0.60,19.51,19.51,19.51,2.40,82.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.44,16.90,18.00,0.00,0.00,0.87,1.23,67.00,71.20,3.56,2.95,97.02,113.40,62.00,0.20,2.00,71.46,181.90
7.00,14.40,23.78,14.07,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,17.86,17.51,17.56,0.00,8.00,17.72,60.21,3.60,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,14.08,23.25,79.05,3.35,0.00,19.51,19.32,134.58,9.20,34.52,0.60,19.51,19.51,19.51,2.40,97.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.39,16.85,18.00,0.00,0.00,0.84,1.23,67.50,73.60,4.51,3.80,96.57,112.30,74.00,0.20,2.00,69.76,181.90
8.00,12.66,23.81,12.33,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,17.35,17.18,17.56,0.00,8.00,17.58,60.94,3.70,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,13.83,23.56,79.61,3.35,0.00,19.51,19.32,132.30,9.20,33.86,0.60,19.51,19.51,19.51,2.40,109.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.30,16.70,18.00,0.00,0.00,0.79,1.23,66.70,74.30,4.51,3.80,94.68,111.50,85.00,0.10,2.00,66.54,164.21
9.00,10.70,23.94,10.02,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,3.38,16.49,17.56,0.00,8.00,17.68,61.82,3.80,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,13.30,23.84,80.01,3.35,0.00,19.51,19.32,124.68,9.20,32.53,0.60,19.51,19.51,19.51,2.40,116.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,15.16,16.55,18.00,0.00,0.00,0.66,1.23,65.50,74.50,6.07,4.79,89.48,110.80,91.00,0.10,2.00,60.31,140.85
10.00,8.04,23.79,7.43,14.00,4.20,8.30,9.60,19.22,3.45,0.00,3.50,0.00,2.92,14.97,17.56,0.00,8.00,18.51,63.15,3.20,10.73,15.12,5.00,19.32,19.32,19.51,19.51,0.00,12.08,24.11,80.27,3.35,0.00,19.51,19.32,98.57,9.20,27.41,0.60,19.51,19.51,19.51,2.40,119.00,12.88,20.49,19.51,8.00,0.00,0.00,17.56,2.40,14.85,16.37,18.00,0.00,0.00,0.48,1.23,63.90,75.70,6.07,4.79,78.85,109.70,94.00,0.10,2.00,45.21,112.00
