"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
11.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,99.93,6.47,3.55,163.91,112.36,132.71,44.06,35.37,200.30,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,57.98,57.61,58.31,57.82,184.17,197.14,184.23,0.00,74.91,76.30,54.92,54.85,52.79,30.67,30.56,30.55,48.48,48.51,104.97,104.92,203.20,19.40,0.00
12.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,108.28,6.47,3.55,163.91,112.36,132.71,44.06,35.37,200.30,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,65.60,65.19,65.26,64.71,184.17,197.14,184.23,0.00,74.91,76.30,64.78,64.70,52.79,30.67,30.56,30.55,48.77,48.80,110.26,110.22,203.20,19.40,0.00
13.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,105.30,6.47,3.55,163.91,112.36,132.71,44.06,35.37,200.30,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,64.25,63.85,60.75,60.23,184.17,197.14,184.23,0.00,74.91,76.30,61.07,60.99,52.79,30.67,30.56,30.55,48.63,48.65,110.26,110.22,203.20,19.40,0.00
14.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,103.43,6.47,3.55,163.91,112.36,132.71,44.06,35.37,200.30,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,62.35,57.18,62.70,57.38,184.17,197.14,184.23,0.00,74.91,76.30,54.10,54.03,52.79,30.67,30.56,30.55,48.62,48.66,110.26,110.22,203.20,19.40,0.00
15.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,89.80,6.47,3.55,163.91,112.36,126.37,44.06,35.37,200.30,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,63.09,62.70,46.87,46.60,184.17,197.14,184.23,0.00,74.91,76.30,50.90,50.84,52.79,30.67,30.56,30.55,48.62,48.66,101.75,101.71,203.20,19.40,0.00
16.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,84.82,6.47,3.55,163.91,112.36,113.52,44.06,35.37,200.30,25.41,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,36.20,65.37,56.85,56.37,184.17,197.14,184.23,0.00,74.91,76.30,46.78,52.31,52.79,30.67,30.56,30.55,48.63,48.65,110.26,110.22,203.20,19.40,0.00
17.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,80.20,6.47,3.55,163.91,112.36,113.02,44.06,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,58.86,31.04,59.17,58.71,184.17,197.14,184.23,0.00,74.91,76.30,48.96,47.74,52.79,30.67,30.56,30.55,48.62,48.66,107.37,107.33,203.20,19.40,0.00
18.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,71.77,6.47,3.55,163.91,112.36,103.32,44.06,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,228.46,228.19,43.43,43.35,0.00,20.62,184.17,197.14,184.23,0.00,74.91,76.30,47.34,53.71,52.79,30.67,30.56,30.55,48.62,48.66,110.26,0.00,203.20,19.40,0.00
19.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,62.67,6.47,3.55,163.91,112.36,103.32,44.06,35.37,200.30,13.33,1.97,6.88,87.69,6.39,9.98,61.92,3.45,14.32,228.46,228.19,49.29,49.05,0.00,49.18,184.17,197.14,184.23,0.00,71.20,61.55,47.09,42.01,52.79,30.67,30.56,30.55,47.71,47.74,0.00,0.00,203.20,19.40,0.00
20.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.09,4.01,27.16,14.92,62.67,6.47,3.55,163.91,112.36,103.32,44.06,30.65,200.30,13.33,1.97,6.88,87.69,6.39,9.98,52.45,3.45,12.13,228.46,228.19,61.29,60.91,0.00,20.62,184.17,197.14,184.23,0.00,70.89,53.47,38.95,50.15,52.79,30.67,30.56,30.55,44.17,44.19,0.00,20.62,203.20,19.40,0.00
