"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
1.00,11.68,23.20,12.22,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,16.47,17.96,17.48,0.00,5.80,25.00,66.31,6.90,2.70,5.20,3.20,18.45,16.31,12.00,17.00,0.00,15.45,26.07,82.45,3.46,27.00,0.00,17.96,142.68,17.96,36.65,0.60,20.00,20.00,20.00,0.00,127.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,8.86,11.01,9.00,0.00,0.00,0.88,1.00,0.00,82.00,0.00,8.71,106.46,105.50,140.00,0.10,2.00,79.87,220.77,203.95,11.00
2.00,9.71,23.04,9.89,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,15.49,17.74,17.48,0.00,5.80,25.68,68.40,6.90,2.70,5.20,3.20,18.45,16.31,12.00,17.00,0.00,15.09,26.18,82.55,3.46,27.00,0.00,17.96,141.45,17.96,34.27,0.60,20.00,20.00,20.00,0.00,129.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,7.52,9.49,9.00,0.00,0.00,0.83,1.00,0.00,82.00,0.00,8.80,103.35,105.00,144.00,0.10,2.00,78.96,184.97,201.55,11.00
3.00,6.80,23.17,7.35,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,13.99,17.00,17.48,0.00,5.80,25.71,69.36,7.70,2.70,5.20,3.20,18.45,16.31,12.00,17.00,0.00,14.25,26.20,82.52,3.46,27.00,0.00,17.96,136.64,17.96,30.57,0.60,20.00,20.00,20.00,0.00,130.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,6.67,7.96,9.00,0.00,0.00,0.70,1.00,0.00,82.00,0.00,8.90,96.31,104.50,146.00,0.10,2.00,73.48,102.66,189.40,11.00
4.00,3.97,22.64,4.88,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,10.59,15.46,17.48,0.00,5.80,25.52,69.94,8.00,2.70,5.20,3.20,18.45,16.31,12.00,17.00,0.00,12.94,26.16,82.10,3.46,27.00,0.00,17.96,103.86,17.96,23.31,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,5.99,6.43,9.00,0.00,0.00,0.50,1.00,0.00,80.55,0.00,9.02,81.96,104.60,147.00,0.10,2.00,54.82,36.37,147.95,11.00
5.00,1.43,23.27,3.16,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,2.26,12.17,17.48,0.00,5.80,25.11,68.00,8.00,2.70,5.20,3.20,18.45,16.31,12.00,17.00,0.00,8.41,26.03,81.30,3.46,27.00,0.00,17.96,57.58,17.96,13.26,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,5.71,6.65,9.00,0.00,0.00,0.43,1.00,0.00,81.30,0.00,8.95,49.81,104.80,147.00,0.10,2.00,27.68,27.62,70.08,11.00
6.00,0.38,23.10,1.66,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.16,6.79,17.48,0.00,5.80,24.63,65.22,8.00,2.70,5.20,3.20,18.45,16.31,12.00,17.00,0.00,2.66,25.95,80.59,3.46,27.00,0.00,17.96,25.07,17.96,4.16,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.00,7.92,19.00,2.40,5.57,7.44,9.00,0.00,0.00,0.30,1.00,0.00,82.06,0.00,8.82,14.98,105.20,146.00,0.00,2.00,8.28,5.76,7.55,11.00
7.00,0.04,23.11,0.48,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,2.00,17.48,0.00,5.80,23.73,61.30,8.00,2.70,5.20,3.20,18.45,16.31,12.00,17.00,0.00,0.31,25.90,79.97,3.46,27.00,0.00,17.96,4.59,17.96,0.68,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,5.11,7.40,9.00,0.00,0.00,0.10,1.00,0.00,81.74,0.00,8.41,1.10,105.70,144.00,0.00,2.00,0.95,0.00,0.06,11.00
8.00,0.00,23.08,0.08,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.31,17.48,0.00,5.80,22.68,57.01,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,25.97,79.40,3.46,27.00,0.00,17.96,0.43,17.96,0.02,0.60,20.00,20.00,20.00,0.00,130.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,4.55,7.08,9.00,0.00,0.00,0.05,1.00,0.00,81.06,0.00,7.89,0.01,104.50,140.00,0.00,2.00,0.01,0.00,0.00,11.00
9.00,0.00,23.13,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,21.18,55.25,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,26.17,78.89,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,128.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,4.22,6.44,9.00,0.00,0.00,0.00,1.00,68.30,81.65,4.40,7.47,0.00,102.80,134.00,0.00,2.00,0.00,0.00,0.00,11.00
10.00,0.00,23.42,0.00,14.00,1.45,7.60,7.80,9.30,0.00,0.40,3.50,20.23,0.00,0.00,17.48,0.00,5.80,19.52,54.34,8.00,2.70,15.53,3.20,18.45,16.31,12.00,17.00,0.00,0.00,26.31,78.32,3.46,27.00,0.00,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,0.00,131.00,12.82,20.39,8.40,10.80,7.92,19.00,2.40,3.97,5.71,9.00,0.00,0.00,0.00,1.00,68.69,82.67,4.43,7.07,0.00,101.70,136.00,0.00,2.00,0.00,0.00,0.00,11.00
