"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,19.88,0.00,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.30,9.95,18.37,8.00,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.00,2.62,8.04,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,20.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.79,0.48,18.00,0.00,0.00,0.00,1.00,74.96,81.51,9.45,4.79,0.00,27.94,16.00,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,19.88,0.00,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.30,9.95,18.37,8.00,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.00,2.22,6.76,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,14.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.79,0.48,18.00,0.00,0.00,0.00,1.00,74.96,81.51,9.45,4.79,0.00,24.93,11.00,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,19.90,0.00,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.30,10.53,18.11,8.00,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.00,1.88,5.72,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,11.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.74,0.77,18.00,0.00,0.00,0.00,1.00,57.96,61.75,7.39,3.80,0.00,21.92,8.00,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,20.21,0.00,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.30,11.20,17.91,8.00,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.00,1.57,4.92,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,9.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.67,1.17,18.00,0.00,0.00,0.00,1.00,57.96,61.75,7.39,3.80,0.00,19.62,6.00,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,20.26,0.00,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.30,11.94,18.01,7.90,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.00,1.29,4.15,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,7.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.60,1.56,18.00,0.00,0.00,0.00,1.00,47.58,51.47,5.97,2.95,0.00,17.32,5.00,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,20.09,0.00,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.30,12.70,18.22,7.90,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.00,1.04,3.42,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,6.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.53,1.95,18.00,0.00,0.00,0.00,1.00,47.58,51.47,5.97,2.95,0.00,15.37,4.00,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,20.18,0.00,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.30,13.55,17.63,7.90,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.00,0.81,2.73,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,4.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.48,2.33,18.00,0.00,0.00,0.00,1.00,30.31,33.82,3.67,1.64,0.00,13.43,0.00,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,19.98,0.00,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.30,14.42,16.77,7.90,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.00,0.61,2.09,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,0.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.44,2.72,18.00,0.00,0.00,0.00,1.00,30.31,33.82,3.67,1.64,0.00,12.31,0.00,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,20.72,0.00,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.00,0.00,17.48,0.00,4.30,14.92,15.80,7.90,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.00,0.50,1.73,3.35,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,2.40,0.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.54,2.90,18.00,0.00,0.00,0.00,1.00,14.78,16.00,1.78,0.73,0.00,11.20,0.00,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.01,20.68,0.09,14.00,3.00,7.50,6.40,8.30,3.40,0.40,0.00,20.39,0.01,0.15,17.48,0.00,4.30,15.28,14.78,7.90,0.00,3.40,2.50,18.45,9.50,10.68,14.56,1.45,0.01,0.47,1.65,3.35,27.00,19.42,17.96,3.83,17.96,0.70,0.60,19.42,19.42,19.42,2.40,0.00,12.82,19.42,7.00,10.80,8.34,17.48,2.40,0.68,3.00,18.00,0.00,0.00,0.00,1.00,14.78,16.00,1.78,0.73,4.31,10.48,0.00,0.00,2.00,0.27,0.00,11.00,0.00
