"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,109.78,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,76.94,9.70,19.79,0.00,228.42,67.57,0.00,67.94,27.37,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,58.54,90.96,110.32,155.00,20.46,20.42,10.61,10.59,5.06
2.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,109.78,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,84.96,9.70,19.79,0.00,228.42,37.90,0.00,67.94,37.90,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,59.28,110.37,110.32,155.00,20.46,20.42,10.61,10.59,5.06
3.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,107.91,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,79.12,9.70,19.79,0.00,228.42,67.57,0.00,67.94,29.54,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,90.96,110.32,155.00,20.46,20.42,10.61,10.59,5.06
4.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,105.90,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,77.55,9.70,19.79,0.00,228.42,67.57,0.00,67.94,29.54,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,90.96,110.32,155.00,20.46,20.42,10.61,10.59,5.06
5.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,111.74,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,74.58,9.70,19.79,0.00,228.42,67.57,0.00,67.94,25.73,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,94.77,110.32,155.00,20.46,20.42,10.61,10.59,5.06
6.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,113.58,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,67.38,9.70,19.79,0.00,228.42,39.36,0.00,67.94,39.36,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,155.00,20.46,20.42,10.61,10.59,5.06
7.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,109.78,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,66.90,9.70,19.79,0.00,228.42,39.36,0.00,67.94,39.36,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,155.00,20.46,20.42,10.61,10.59,5.06
8.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,109.78,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,66.08,9.70,19.79,0.00,228.42,39.36,0.00,67.94,39.36,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,155.00,20.46,20.42,10.61,10.59,5.06
9.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,109.78,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,66.08,9.70,19.79,0.00,228.42,42.27,0.00,67.94,42.27,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,155.00,20.46,20.42,10.61,10.59,5.06
10.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,109.78,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,66.08,9.70,19.79,0.00,228.42,42.27,0.00,67.94,42.27,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,155.00,20.46,20.42,10.61,10.59,5.06
11.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,109.78,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,66.08,9.70,19.79,0.00,228.42,67.57,0.00,67.94,46.65,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,53.45,110.37,110.32,155.00,20.46,20.42,10.61,10.59,5.06
12.00,78.57,29.98,67.20,650.00,211.66,3.68,3.86,110.48,19.21,3.37,41.90,0.00,109.78,7.27,3.91,80.39,112.47,124.84,47.08,191.00,15.91,6.88,43.97,0.00,6.39,9.98,66.08,9.70,19.79,0.00,228.42,67.57,0.00,67.94,46.65,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,53.45,110.37,110.32,155.00,20.46,20.42,10.61,10.59,5.06
