"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.00,22.84,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,5.90,48.00,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,22.40,62.70,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,105.40,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,2.94,3.72,18.00,0.00,0.00,0.00,1.23,83.50,95.90,6.31,4.08,0.00,95.30,118.40,0.00,2.00,0.00,0.00
2.00,0.00,22.37,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,6.00,45.90,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,22.30,61.90,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,98.70,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,3.53,5.05,18.00,0.00,0.00,0.00,1.23,81.90,96.00,5.50,3.61,0.00,95.50,110.20,0.00,2.00,0.00,0.00
3.00,0.00,22.14,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,6.10,42.60,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,22.10,61.00,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,93.00,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,4.14,6.23,18.00,0.00,0.00,0.00,1.23,80.40,96.00,4.85,3.24,0.00,95.80,93.40,0.00,2.00,0.00,0.00
4.00,0.00,22.39,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,6.20,39.10,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,21.80,60.00,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,87.90,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,4.81,6.98,18.00,0.00,0.00,0.00,1.23,78.50,95.70,4.70,3.15,0.00,95.60,89.00,0.00,2.00,0.00,0.00
5.00,0.00,22.52,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,6.20,35.60,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,21.50,58.20,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,83.10,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,5.35,7.65,18.00,0.00,0.00,0.00,1.23,75.60,94.40,4.55,3.06,0.00,93.50,80.50,0.00,2.00,0.00,0.00
6.00,0.00,22.48,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,6.60,32.60,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,21.00,56.50,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,69.90,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,5.48,8.08,18.00,0.00,0.00,0.00,1.23,72.90,93.20,4.38,2.95,0.00,91.40,70.70,0.00,2.00,0.00,0.00
7.00,0.00,22.49,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.00,31.20,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,20.40,54.60,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,60.60,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,5.64,8.49,18.00,0.00,0.00,0.00,1.23,70.90,92.10,4.11,2.79,0.00,89.30,65.60,0.00,2.00,0.00,0.00
8.00,0.00,22.45,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,7.60,29.30,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,20.30,53.00,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,50.80,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,5.86,8.83,18.00,0.00,0.00,0.00,1.23,69.10,90.90,3.56,2.51,0.00,87.20,61.20,0.00,2.00,0.00,0.00
9.00,0.00,22.44,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,8.20,25.90,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,20.20,51.90,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,40.90,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,6.03,9.17,18.00,0.00,0.00,0.00,1.23,67.90,89.30,3.09,2.21,0.00,85.70,57.10,0.00,2.00,0.00,0.00
10.00,0.00,22.62,0.00,0.00,0.00,7.90,9.50,19.12,3.40,0.00,3.50,0.00,0.00,0.00,17.56,0.00,9.40,9.70,22.30,8.00,10.00,15.61,5.00,19.32,19.32,16.59,19.51,0.00,0.00,19.70,50.20,2.40,0.00,19.51,19.41,0.00,0.00,0.00,0.40,19.51,19.51,19.51,2.40,38.50,12.88,19.51,19.51,8.00,9.00,0.00,20.00,0.00,6.04,9.46,18.00,0.00,0.00,0.00,1.23,65.70,87.00,2.88,1.91,0.00,83.60,54.60,0.00,2.00,0.00,0.00
