"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,134.20,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,37.75,6.39,9.98,47.67,10.17,19.87,229.57,229.31,54.07,67.42,20.51,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.50,30.00,30.70,87.54,84.00,20.51,110.76
2.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,106.82,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,37.75,6.39,9.98,47.67,10.17,19.87,229.57,229.31,20.51,67.42,54.07,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.50,30.00,30.70,87.54,84.00,20.51,110.76
3.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,115.91,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,37.75,6.39,9.98,47.67,10.17,19.87,229.57,143.59,43.31,67.42,43.31,21.50,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
4.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,118.90,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,37.75,6.39,9.98,47.67,10.17,19.87,160.02,160.02,67.83,67.42,68.21,24.36,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
5.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,96.30,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,37.75,6.39,9.98,47.67,10.17,19.87,160.73,160.73,67.83,67.42,68.21,22.94,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
6.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,142.59,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,37.75,6.39,9.98,47.67,10.17,19.87,155.35,155.35,67.83,67.42,68.21,33.69,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
7.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,58.88,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,143.59,143.59,67.83,67.42,68.21,57.21,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
8.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,64.15,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.50,30.00,30.70,87.54,84.00,23.85,110.76
9.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,88.71,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,143.59,143.59,67.83,67.42,68.21,57.21,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.50,30.00,30.70,87.54,84.00,110.50,110.76
10.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,128.91,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,229.31,20.51,67.42,68.21,20.51,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.50,30.00,30.70,87.54,84.00,23.85,110.76
11.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,88.21,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,151.33,151.33,67.83,67.42,68.21,41.73,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
12.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,104.22,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,150.66,150.66,67.83,67.42,68.21,43.07,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
13.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,109.71,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,149.66,149.66,67.83,67.42,68.21,45.07,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
14.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,110.34,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,146.59,146.59,67.83,67.42,68.21,51.21,185.07,198.10,185.13,5.67,0.00,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
15.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,15.38,8.91,6.64,3.64,164.71,112.91,133.36,44.28,47.27,259.09,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,143.59,23.40,67.42,61.32,23.40,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
16.00,78.57,30.10,67.46,646.80,211.44,7.96,0.00,109.07,19.29,3.81,36.74,0.00,15.38,8.91,6.64,3.64,164.71,112.91,113.58,44.28,47.27,259.09,33.32,1.84,6.88,87.66,114.11,6.39,9.98,47.67,10.17,19.87,229.57,150.20,20.51,67.42,20.51,60.48,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,52.88,30.82,30.70,30.70,87.54,84.00,110.50,110.76
