"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.22,0.08,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,1.70,19.00,0.00,7.20,12.67,4.00,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.48,3.90,18.76,3.24,27.00,20.00,19.00,2.65,19.00,0.72,0.60,17.00,17.00,17.00,2.40,78.90,12.47,20.00,8.00,0.00,8.10,20.00,2.40,9.34,5.08,18.00,0.07,0.00,4.40,4.80,1.54,1.95,2.97,34.01,96.50,0.00,2.00,3.53,9.18,11.00,3.37,22.00,0.03,4.71,17.79
2.00,0.00,23.17,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,0.55,19.00,0.00,7.20,10.90,3.80,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.07,4.30,19.31,3.24,27.00,20.00,19.00,0.72,19.00,0.12,0.60,17.00,17.00,17.00,2.40,73.30,12.47,20.00,8.00,0.00,8.10,20.00,2.40,8.48,4.28,18.00,0.04,0.00,3.20,3.70,1.15,1.63,0.95,34.19,83.60,0.00,2.00,0.94,3.04,11.00,0.25,22.00,0.02,2.36,2.06
3.00,0.00,23.30,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,0.09,19.00,0.00,7.20,9.13,3.70,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.01,4.60,19.77,3.24,27.00,20.00,19.00,0.09,19.00,0.01,0.60,17.00,17.00,17.00,2.40,64.50,12.47,20.00,8.00,0.00,8.10,20.00,2.40,7.48,3.66,18.00,0.00,0.00,2.90,3.30,0.85,1.35,0.13,34.55,65.30,0.00,2.00,0.12,0.42,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,23.12,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,0.00,19.00,0.00,7.20,7.39,3.70,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.80,20.03,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,61.60,12.47,20.00,8.00,0.00,8.10,20.00,2.40,6.29,3.06,18.00,0.00,0.00,2.90,3.50,0.67,1.15,0.00,35.44,61.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5.00,0.00,22.97,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,0.00,19.00,0.00,7.20,6.14,4.00,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,5.00,20.61,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,56.10,12.47,20.00,8.00,0.00,8.10,20.00,2.40,5.61,2.81,18.00,0.00,0.00,3.00,3.70,0.60,0.99,0.00,35.85,56.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
6.00,0.00,23.32,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,0.00,19.00,0.00,7.20,6.20,3.70,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.90,19.62,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,50.10,12.47,20.00,8.00,0.00,8.10,20.00,2.40,5.08,2.77,18.00,0.00,0.00,3.10,4.70,0.59,0.89,0.00,35.84,46.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
7.00,0.00,23.15,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,0.00,19.00,0.00,7.20,5.96,3.00,8.00,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.70,18.38,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,43.60,12.47,20.00,8.00,0.00,8.10,20.00,2.40,4.46,2.39,18.00,0.00,0.00,3.20,5.80,0.53,0.79,0.00,34.18,35.40,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
8.00,0.00,23.25,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,0.00,19.00,0.00,7.20,5.22,2.30,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.50,17.46,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,35.90,12.47,20.00,8.00,0.00,8.10,20.00,2.40,3.91,1.72,18.00,0.00,0.00,3.20,6.80,0.42,0.67,0.00,31.15,24.70,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
9.00,0.00,23.12,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,0.00,19.00,0.00,7.20,4.04,1.90,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.30,16.77,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,28.60,12.47,20.00,8.00,0.00,8.10,20.00,2.40,3.38,1.06,18.00,0.00,0.00,3.70,7.60,0.32,0.56,0.00,28.16,19.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
10.00,0.00,23.15,0.00,14.00,4.20,0.00,13.00,20.00,3.60,0.00,3.50,13.00,0.00,0.00,19.00,0.00,7.20,2.70,1.50,7.90,10.86,13.97,5.00,20.00,20.00,20.00,20.00,1.40,0.00,4.20,16.12,3.24,27.00,20.00,19.00,0.00,19.00,0.00,0.60,17.00,17.00,17.00,2.40,22.70,12.47,20.00,8.00,0.00,8.10,20.00,2.40,2.83,1.01,18.00,0.00,0.00,4.00,8.20,0.25,0.45,0.00,27.04,15.90,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
