"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
17.00,0.00,18.18,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,16.10,64.20,4.60,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,24.69,68.20,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,120.51,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,11.37,13.26,18.00,0.00,0.00,0.00,1.00,79.11,92.77,10.60,9.19,0.00,96.90,114.41,0.00,1.40,0.00,0.00,5.00,0.00,11.00
18.00,0.00,18.75,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,15.30,61.60,7.30,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,24.42,66.50,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,117.43,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.67,12.22,18.00,0.00,0.00,0.00,1.00,79.77,92.90,10.22,8.88,0.00,96.50,106.05,0.00,1.44,0.00,0.00,5.00,0.00,11.00
19.00,0.00,18.79,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,14.40,56.90,7.40,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,22.63,60.20,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,109.64,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.30,11.65,18.00,0.00,0.00,0.00,1.00,78.00,92.04,9.44,8.23,0.00,91.30,93.38,0.00,1.44,0.00,0.00,5.00,0.00,11.00
20.00,0.00,19.26,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,13.40,51.50,7.40,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,20.80,53.80,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,99.32,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,10.05,11.23,18.00,0.00,0.00,0.00,1.00,75.16,90.70,8.53,7.45,0.00,85.90,80.50,0.00,1.44,0.00,0.00,5.00,0.00,11.00
21.00,0.00,19.84,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,12.70,44.90,7.40,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,18.87,47.50,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,81.37,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,9.47,10.72,18.00,0.00,0.00,0.00,1.00,79.00,87.90,7.24,6.49,0.00,79.80,67.01,0.00,1.40,0.00,0.00,5.00,0.00,11.00
22.00,0.00,20.58,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,12.10,37.90,7.50,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,17.21,42.20,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,63.35,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,8.78,10.17,18.00,0.00,0.00,0.00,1.00,73.00,85.19,5.82,5.46,0.00,75.00,53.15,0.00,1.40,0.00,0.00,5.00,0.00,11.00
23.00,0.00,20.71,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,11.80,32.70,6.90,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,16.39,40.20,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,45.14,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,8.38,9.88,18.00,0.00,0.00,0.00,1.00,60.61,82.79,5.10,4.62,0.00,74.30,38.22,0.00,1.40,0.00,0.00,5.00,0.00,11.00
24.00,0.00,20.51,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,11.50,28.00,5.60,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,15.89,39.00,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,33.43,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,8.08,9.68,18.00,0.00,0.00,0.00,1.00,59.44,81.70,4.61,3.84,0.00,74.40,28.15,0.00,1.40,0.00,0.00,5.00,0.00,11.00
25.00,0.00,20.20,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,11.60,24.30,2.50,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,16.39,40.30,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,41.20,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,7.75,9.72,18.00,0.00,0.00,0.00,1.00,64.25,84.55,5.09,3.84,0.00,77.40,32.62,0.00,1.36,0.00,0.00,5.00,0.00,11.00
26.00,0.00,20.55,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,11.80,20.90,0.00,5.00,15.53,4.50,18.45,10.00,5.00,7.00,2.80,0.00,17.06,41.90,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,50.91,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,7.40,9.83,18.00,0.00,0.00,0.00,1.00,67.96,87.07,5.89,4.10,0.00,79.80,40.47,0.00,1.40,0.00,0.00,5.00,0.00,11.00
27.00,0.00,20.36,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,12.10,18.60,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,18.24,44.40,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,66.44,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,7.14,9.39,18.00,0.00,0.00,0.00,1.00,68.35,88.60,6.52,4.71,0.00,81.00,58.44,0.00,1.36,0.00,0.00,5.00,0.00,11.00
28.00,0.00,20.22,0.00,0.00,4.20,0.00,3.00,5.30,1.82,0.00,3.40,19.24,0.00,0.00,3.10,0.00,7.20,12.40,16.60,0.00,5.00,4.90,4.50,18.45,10.00,5.00,7.00,2.80,0.00,19.52,47.30,2.45,27.00,3.80,11.00,0.00,19.00,0.00,0.60,4.00,4.50,4.50,1.20,81.89,6.00,6.00,16.00,1.80,10.80,7.31,4.80,1.20,6.91,8.76,18.00,0.00,0.00,0.00,1.00,69.48,89.92,7.08,5.44,0.00,82.20,76.80,0.00,1.32,0.00,0.00,5.00,0.00,11.00
