"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.47,0.00,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,0.00,0.00,18.05,0.00,7.30,7.33,14.40,0.00,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.00,13.30,29.40,2.65,0.00,19.51,0.00,7.30,18.34,0.00,0.00,19.51,19.51,19.51,2.40,42.77,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.68,0.65,18.00,1.01,1.64,0.00,0.00,40.23,51.44,0.75,1.10,4.30,72.90,50.03,0.00,2.00,0.00
2.00,0.01,23.33,0.02,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,0.48,0.06,18.05,0.00,7.30,7.46,13.60,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,0.12,14.50,32.40,2.65,0.00,19.51,0.00,33.80,18.34,0.21,0.00,19.51,19.51,19.51,2.40,37.46,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.52,0.47,18.00,1.01,1.64,0.00,0.00,37.63,45.07,0.81,1.29,17.30,77.90,29.72,0.00,2.00,0.02
3.00,0.12,23.38,0.19,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,2.01,0.99,18.05,0.00,7.30,7.40,12.90,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,2.49,15.80,35.50,2.65,0.00,19.51,0.00,92.30,18.34,2.27,0.00,19.51,19.51,19.51,2.40,36.26,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.39,0.33,18.00,1.01,1.64,0.03,0.00,37.75,38.69,0.88,1.52,52.00,82.70,19.37,0.00,2.00,1.96
4.00,1.33,23.52,0.80,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,3.09,4.94,18.05,0.00,7.30,6.76,14.20,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,7.89,16.70,39.70,2.65,0.00,19.51,0.00,127.00,18.34,9.29,0.00,19.51,19.51,19.51,2.40,37.37,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.35,0.28,18.00,1.01,1.64,0.05,0.00,38.75,38.75,0.97,1.85,91.60,83.40,13.35,0.00,2.00,11.07
5.00,3.68,23.52,1.98,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,8.07,10.18,18.05,0.00,7.30,6.30,16.10,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,11.43,17.50,44.20,2.65,0.00,19.51,0.00,136.00,18.34,19.45,0.00,19.51,19.51,19.51,2.40,38.52,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.33,0.27,18.00,1.01,1.64,0.06,0.00,40.13,40.13,1.13,2.24,102.70,82.70,16.92,0.00,2.00,26.45
6.00,5.77,23.48,4.33,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,12.38,13.72,18.05,0.00,7.30,6.41,18.20,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,2.80,13.10,18.70,51.20,2.65,0.00,19.51,0.00,138.60,18.34,26.99,0.00,19.51,19.51,19.51,2.40,39.78,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.36,0.38,18.00,1.01,1.64,0.09,0.00,41.25,41.25,1.50,2.79,105.60,85.20,19.04,0.00,0.00,38.72
7.00,7.76,23.65,6.64,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,14.26,15.26,18.05,0.00,7.30,6.48,20.50,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,13.76,19.90,59.10,2.65,0.00,19.51,0.00,140.40,18.34,30.48,0.00,19.51,19.51,19.51,2.40,41.42,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.38,0.46,18.00,1.01,1.64,0.41,0.00,46.63,46.63,1.96,3.42,107.50,88.80,21.73,0.10,0.00,46.95
8.00,10.12,23.83,8.77,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,16.65,16.08,18.05,0.00,7.30,6.42,25.50,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,14.15,21.40,65.70,2.65,0.00,19.51,0.00,141.70,18.34,32.55,0.00,19.51,19.51,19.51,2.40,44.16,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.38,0.48,18.00,1.01,1.64,0.56,0.00,46.75,46.75,2.66,4.27,108.80,92.80,26.19,0.20,0.00,53.66
9.00,12.67,23.53,10.91,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,17.76,16.65,18.05,0.00,7.30,6.31,31.30,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,14.54,23.00,72.00,2.65,0.00,19.51,0.00,142.50,18.34,34.28,0.00,19.51,19.51,19.51,2.40,46.55,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.40,0.48,18.00,1.01,1.64,0.69,0.00,49.25,49.25,3.42,5.09,109.50,97.00,31.02,0.20,0.00,60.88
10.00,14.06,24.19,12.97,0.00,4.20,0.00,0.00,0.00,3.55,0.70,3.50,16.95,17.94,16.55,18.05,0.00,7.30,6.03,38.20,7.30,10.83,14.05,5.00,19.32,19.32,19.51,19.51,1.45,14.68,24.70,76.40,2.65,0.00,19.51,0.00,143.10,18.34,34.76,0.00,19.51,19.51,19.51,2.40,47.87,12.88,0.00,19.51,8.40,0.00,5.68,0.00,2.40,0.49,0.42,18.00,1.01,1.64,0.78,0.00,53.25,53.25,4.39,5.86,110.10,102.40,37.00,0.30,0.00,67.02
