"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,83.55,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,36.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
2.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,58.75,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,56.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
3.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,75.36,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,56.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
4.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,80.34,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,56.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
5.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,87.94,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,56.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
6.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,88.19,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,56.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
7.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,107.77,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,56.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
8.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,111.28,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,56.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
9.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,127.74,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,56.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
10.00,78.57,29.98,67.20,0.00,0.00,0.00,0.00,110.48,19.21,4.79,41.90,0.00,107.95,7.43,0.00,80.00,112.47,89.00,47.08,224.00,29.56,6.88,43.76,56.00,6.39,9.98,95.55,10.52,19.79,228.68,228.42,67.57,67.16,67.94,67.39,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,20.46,0.00,0.00,0.00,3.87
