"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,17.35,23.10,16.97,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,18.36,18.54,3.50,11.17,0.00,14.90,29.50,0.55,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,13.00,24.00,75.00,3.30,0.00,19.59,0.00,137.03,18.02,36.70,0.00,19.59,19.59,19.59,0.00,57.80,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,13.50,15.50,9.44,0.00,0.00,0.90,1.23,29.80,26.70,7.20,6.00,110.41,101.70,74.90,0.30,2.00,80.00
2.00,17.93,23.23,17.64,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,17.15,18.56,3.50,11.17,0.00,16.30,37.40,3.21,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,11.80,23.60,75.30,3.30,0.00,19.59,0.00,136.64,18.02,30.60,0.00,19.59,19.59,19.59,0.00,70.90,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,13.80,15.80,9.44,0.00,0.00,0.92,1.23,35.90,29.70,7.80,6.40,109.64,102.00,90.40,0.30,2.00,80.00
3.00,18.20,23.30,17.90,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,16.27,18.59,3.50,11.17,0.00,18.00,45.00,3.19,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,11.80,23.10,75.20,3.30,0.00,19.59,0.00,136.22,18.02,29.30,0.00,19.59,19.59,19.59,0.00,82.60,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,14.10,16.10,9.44,0.00,0.00,0.91,1.23,51.00,49.90,8.40,6.90,109.76,101.50,104.10,0.40,2.00,80.00
4.00,18.28,23.16,17.94,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,16.08,18.67,3.50,10.77,0.00,19.10,51.10,3.19,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,13.10,22.70,76.00,3.30,0.00,19.59,0.00,135.80,18.02,32.80,0.00,19.59,19.59,19.59,0.00,93.80,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,14.30,16.20,9.44,0.00,0.00,0.93,1.23,55.00,52.90,8.90,7.10,109.25,100.40,117.80,0.40,2.00,80.00
5.00,18.09,23.43,17.59,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,16.53,18.69,3.50,10.77,0.00,20.10,56.70,3.17,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,14.20,22.30,77.10,3.30,0.00,19.59,0.00,135.39,18.02,34.80,0.00,19.59,19.59,19.59,0.00,107.00,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,14.30,16.20,9.44,0.00,0.00,0.92,1.23,74.30,72.10,9.30,7.30,108.74,98.80,118.00,0.40,2.00,80.00
6.00,17.23,23.49,16.73,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,17.84,18.70,3.50,10.77,0.00,21.20,61.10,0.00,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,14.20,21.70,76.60,3.30,0.00,19.59,0.00,134.74,18.02,34.50,0.00,19.59,19.59,19.59,0.00,112.80,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,14.10,16.10,9.44,0.00,0.00,0.92,1.23,74.30,75.10,9.70,7.80,109.11,97.40,118.00,0.40,2.00,80.00
7.00,16.01,23.46,15.49,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,19.11,18.70,3.50,11.17,0.00,22.20,67.10,0.00,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,14.30,20.90,75.70,3.30,0.00,19.59,19.10,134.96,18.02,34.00,0.00,19.59,19.59,19.59,0.00,117.30,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,13.70,15.80,9.44,0.00,0.00,0.92,1.23,88.80,85.90,10.20,8.50,109.45,96.40,118.00,0.30,2.00,71.87
8.00,14.09,23.46,13.65,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,19.59,18.69,3.50,11.17,0.00,22.60,68.60,0.00,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,14.10,20.60,73.60,3.30,0.00,19.59,19.10,138.54,18.02,33.30,0.00,19.59,19.59,19.59,0.00,121.10,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,13.50,15.60,9.44,0.00,0.00,0.77,1.23,88.80,85.90,10.20,8.40,108.78,95.80,118.00,0.20,2.00,69.30
9.00,11.73,23.46,11.65,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,19.70,18.60,3.50,11.17,0.00,22.70,70.00,0.00,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,13.70,20.50,71.10,3.30,0.00,19.59,19.10,143.83,18.02,32.20,0.00,19.59,19.59,19.59,0.00,122.80,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,13.20,15.50,9.44,0.00,0.00,0.75,1.23,88.80,85.90,10.10,8.00,106.71,96.10,118.00,0.20,2.00,61.83
10.00,9.09,23.46,9.36,14.00,0.00,5.00,9.10,14.10,3.60,0.00,3.50,17.00,19.13,18.36,3.50,11.17,0.00,21.80,70.70,0.00,0.00,0.00,3.60,19.39,19.39,19.59,19.59,0.00,12.70,20.40,70.50,3.30,0.00,19.59,19.10,144.48,18.02,29.70,0.00,19.59,19.59,19.59,0.00,124.10,4.50,19.59,19.59,8.40,10.80,5.78,17.63,2.40,12.70,15.10,9.44,0.00,0.00,0.70,1.23,88.80,85.90,9.90,8.20,101.24,96.10,118.00,0.10,2.00,56.96
