"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
1.00,15.94,23.15,17.44,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,16.91,18.54,15.61,0.00,6.60,12.42,51.17,8.20,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,15.79,22.40,74.60,2.00,27.00,10.00,18.05,137.32,17.95,37.88,0.60,19.51,19.51,19.51,1.20,14.40,10.00,19.51,5.00,10.80,7.54,6.00,2.40,8.83,10.92,18.90,0.00,0.00,0.91,1.00,104.30,92.30,2.40,3.71,110.26,111.80,31.20,0.40,2.00,79.89,252.37,11.00,204.00,34.46,20.00
2.00,16.10,21.90,17.42,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,16.26,18.55,15.61,0.00,6.60,12.99,55.80,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,15.81,22.10,74.50,2.00,27.00,10.00,18.05,133.50,17.95,37.28,0.60,19.51,19.51,19.51,1.20,23.20,10.00,19.51,5.00,10.80,7.54,6.00,2.40,8.74,10.77,18.90,0.00,0.00,0.93,1.00,103.00,92.20,2.58,3.97,110.02,112.40,36.70,0.40,2.00,79.88,252.21,11.00,204.00,34.46,20.00
3.00,16.02,21.71,17.06,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,15.55,18.56,15.61,0.00,6.60,13.56,60.43,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,15.79,21.80,73.90,2.00,27.00,10.00,18.05,139.28,17.95,36.40,0.60,19.51,19.51,19.51,1.20,33.50,10.00,19.51,5.00,10.80,7.54,6.00,2.40,8.66,10.62,18.90,0.00,0.00,0.92,1.00,101.30,92.10,2.76,4.24,109.24,113.40,47.00,0.40,2.00,79.91,252.34,11.00,204.00,34.46,20.00
4.00,15.52,20.66,16.42,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,15.56,18.51,15.61,0.00,6.60,14.13,65.05,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,15.72,21.20,72.90,2.00,27.00,10.00,18.05,140.08,17.95,35.23,0.60,19.51,19.51,19.51,1.20,52.60,10.00,19.51,5.00,10.80,7.54,6.00,2.40,8.57,10.47,18.90,0.00,0.00,0.92,1.00,98.70,89.70,2.93,4.50,107.91,112.30,61.10,0.30,2.00,79.93,252.40,11.00,204.00,31.01,20.00
5.00,14.22,21.00,15.34,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,16.18,18.36,15.61,0.00,6.60,14.60,68.36,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,15.46,20.40,70.90,2.00,27.00,10.00,18.05,138.52,17.95,34.21,0.60,19.51,19.51,19.51,1.20,72.90,10.00,19.51,5.00,10.80,7.54,6.00,2.40,8.31,10.08,18.90,0.00,0.00,0.92,1.00,96.00,86.70,3.03,4.65,106.48,110.60,76.30,0.20,2.00,79.93,252.40,11.00,203.90,27.57,20.00
6.00,12.86,20.54,14.17,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,16.35,18.24,15.61,0.00,6.60,14.80,67.70,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,15.10,19.60,68.90,2.00,27.00,10.00,18.05,137.36,17.95,33.33,0.60,19.51,19.51,19.51,1.20,86.30,10.00,19.51,5.00,10.80,7.54,6.00,2.40,7.54,8.96,18.90,0.00,0.00,0.77,1.00,92.60,84.50,2.90,4.42,104.89,108.00,83.40,0.20,2.00,79.84,251.67,11.00,202.42,24.12,20.00
7.00,11.60,20.44,12.77,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,15.78,18.01,15.61,0.00,6.60,15.01,67.05,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,14.71,18.70,66.80,2.00,27.00,10.00,18.05,135.97,17.95,31.31,0.60,19.51,19.51,19.51,1.20,97.40,10.00,19.51,5.00,10.80,7.54,6.00,2.40,6.76,7.85,18.90,0.00,0.00,0.75,1.00,88.00,82.30,2.77,4.20,101.77,104.50,94.50,0.10,2.00,79.11,243.25,11.00,198.94,20.68,20.00
8.00,10.43,21.21,11.08,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,14.99,17.71,15.61,0.00,6.60,15.21,66.39,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,14.38,18.30,64.90,2.00,27.00,10.00,18.05,134.81,17.95,28.80,0.60,19.51,19.51,19.51,1.20,105.50,10.00,19.51,5.00,10.80,7.54,6.00,2.40,5.99,6.74,18.90,0.00,0.00,0.70,1.00,82.10,80.50,2.63,3.98,98.97,102.50,104.40,0.10,2.00,78.08,230.15,11.00,192.32,17.23,20.00
9.00,8.84,21.15,9.50,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,13.94,17.36,15.61,0.00,6.60,15.41,65.74,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,13.94,18.00,63.80,2.00,27.00,10.00,18.05,131.79,17.95,27.06,0.60,19.51,19.51,19.51,1.20,112.50,10.00,19.51,5.00,10.80,7.54,6.00,2.40,5.21,5.62,18.90,0.00,0.00,0.59,1.00,76.30,79.10,2.50,3.76,95.82,101.20,114.00,0.10,2.00,76.79,221.30,11.00,174.43,13.78,20.00
10.00,6.55,19.90,7.34,14.00,2.90,7.50,6.40,6.30,1.10,0.00,3.30,19.50,12.15,16.74,15.61,0.00,6.60,15.61,65.08,8.10,5.00,3.50,2.48,17.95,13.66,15.61,19.51,1.40,13.01,18.00,62.60,2.00,27.00,10.00,18.05,124.90,17.95,24.97,0.60,19.51,19.51,19.51,1.20,118.30,10.00,19.51,5.00,10.80,7.54,6.00,2.40,4.44,4.51,18.90,0.00,0.00,0.43,1.00,72.10,77.30,2.37,3.53,90.01,97.30,114.60,0.10,2.00,71.29,234.80,11.00,145.05,10.34,20.00
