"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,17.83,21.34,18.22,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,19.48,18.84,19.00,0.00,6.20,10.20,40.31,9.30,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.56,22.90,55.70,3.30,27.00,19.42,17.67,143.24,17.96,39.01,0.60,20.00,20.00,20.00,2.40,66.70,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,14.20,15.80,18.00,0.00,0.00,1.13,1.00,109.30,107.20,6.50,5.42,110.95,83.90,80.50,0.30,2.00,80.00,251.94,19.42,204.00,0.00
2.00,18.08,21.37,18.55,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,19.58,18.87,19.00,0.00,6.20,11.00,49.30,9.40,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.56,23.40,60.10,3.30,27.00,19.42,17.67,139.72,17.96,39.27,0.60,20.00,20.00,20.00,2.40,73.90,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,14.30,15.90,18.00,0.00,0.00,1.15,1.00,108.30,105.70,7.30,6.24,111.24,86.60,88.80,0.40,2.00,80.00,252.14,19.42,204.00,0.00
3.00,18.07,20.62,18.66,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,19.05,18.87,19.00,0.00,6.20,13.20,54.46,9.20,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.61,23.60,63.20,3.30,27.00,19.42,17.67,132.07,17.96,39.42,0.60,20.00,20.00,20.00,2.40,91.00,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,14.10,15.90,18.00,0.00,0.00,1.14,1.00,107.40,105.20,8.40,6.56,111.46,87.40,103.80,0.40,2.00,80.00,252.18,19.42,204.00,0.00
4.00,17.98,20.51,18.56,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,18.14,18.83,19.00,0.00,6.20,15.20,58.33,9.40,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.62,23.80,66.40,3.30,27.00,19.42,17.67,140.30,17.96,39.43,0.60,20.00,20.00,20.00,2.40,105.40,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,14.00,15.90,18.00,0.00,0.00,1.16,1.00,106.00,104.00,9.30,6.71,111.52,89.10,116.80,0.40,2.00,80.00,252.16,19.42,204.00,0.00
5.00,17.64,20.48,18.11,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,18.27,18.84,19.00,0.00,6.20,16.30,61.32,5.90,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.69,23.90,69.80,3.30,27.00,19.42,17.67,142.98,17.96,39.28,0.60,20.00,20.00,20.00,2.40,111.10,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,14.20,16.00,18.00,0.00,0.00,1.15,1.00,102.80,100.70,9.70,7.32,111.41,93.20,123.20,0.40,2.00,80.00,252.03,19.42,204.00,0.00
6.00,16.79,20.51,17.17,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,19.12,18.88,19.00,0.00,6.20,17.00,64.00,5.80,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.70,24.10,72.80,3.30,27.00,19.42,17.67,143.73,17.96,39.06,0.60,20.00,20.00,20.00,2.40,115.60,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,14.20,16.00,18.00,0.00,0.00,1.15,1.00,99.30,97.40,10.10,8.07,111.30,96.70,128.10,0.30,2.00,80.00,251.33,19.42,204.00,0.00
7.00,15.49,20.58,15.95,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,19.55,18.90,19.00,0.00,6.20,16.70,67.40,5.70,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.69,24.50,74.60,3.30,27.00,19.42,17.67,144.15,17.96,38.82,0.60,20.00,20.00,20.00,2.40,116.30,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,13.90,15.80,18.00,0.00,0.00,1.15,1.00,94.50,93.10,10.40,8.28,111.24,98.90,128.00,0.20,2.00,80.00,247.83,19.42,204.00,0.00
8.00,13.86,20.62,14.57,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,19.38,18.90,19.00,0.00,6.20,16.60,71.03,5.70,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.63,24.90,76.30,3.30,27.00,19.42,17.67,144.40,17.96,38.66,0.60,20.00,20.00,20.00,2.40,117.10,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,13.60,15.60,18.00,0.00,0.00,0.97,1.00,89.90,89.10,10.60,8.30,110.77,100.90,129.20,0.20,2.00,80.00,237.83,19.42,204.00,0.00
9.00,12.26,20.24,12.69,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,18.75,18.73,19.00,0.00,6.20,17.00,72.02,5.70,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.44,25.00,77.60,3.30,27.00,19.42,17.67,144.46,17.96,38.11,0.60,20.00,20.00,20.00,2.40,117.90,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,13.30,15.20,18.00,0.00,0.00,0.94,1.00,85.30,85.80,10.60,8.36,109.28,102.50,133.90,0.10,2.00,79.96,220.02,19.42,204.00,0.00
10.00,11.03,20.50,10.50,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,17.72,18.36,19.00,0.00,6.20,17.30,72.13,5.70,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.11,25.10,77.40,3.30,27.00,19.42,17.67,144.23,17.96,36.58,0.60,20.00,20.00,20.00,2.40,118.50,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,13.00,14.80,18.00,0.00,0.00,0.88,1.00,80.70,85.50,10.50,8.44,106.13,104.00,137.90,0.10,2.00,79.60,209.43,19.42,204.00,0.00
