"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,12.26,142.31,5.13,2.82,138.48,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,75.67,6.39,9.98,61.52,3.14,14.23,206.88,0.00,67.50,0.00,67.88,0.00,0.00,197.14,184.23,5.67,74.91,76.30,27.09,41.69,0.00,30.67,30.56,0.00,38.12,38.13,33.17,33.17,101.60
2.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,14.92,81.71,5.13,2.82,121.93,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,66.62,6.39,9.98,85.48,3.14,19.77,220.26,0.00,66.62,0.00,67.00,32.75,0.00,197.14,184.23,5.67,74.91,76.30,0.00,42.56,0.00,30.67,30.56,0.00,38.12,38.13,64.32,64.31,101.60
3.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,14.92,131.19,5.13,2.82,124.16,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,67.84,6.39,9.98,85.48,3.14,19.77,0.00,0.00,0.00,0.00,67.88,67.33,0.00,197.14,184.23,5.67,74.91,76.30,36.87,36.86,0.00,30.67,30.56,30.55,38.12,38.13,110.26,110.22,101.60
4.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,14.92,60.00,5.13,2.82,120.53,112.36,132.71,39.88,31.44,214.00,15.15,1.97,6.88,65.86,6.39,9.98,22.36,3.14,5.17,173.08,0.00,0.00,0.00,67.88,67.33,0.00,197.14,184.23,5.67,74.91,76.30,28.53,40.39,54.04,30.67,30.56,30.55,38.12,38.13,110.26,110.22,101.60
5.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,14.92,60.00,5.13,2.82,128.87,112.36,132.71,39.88,24.74,214.00,15.15,1.97,6.88,70.42,6.39,9.98,16.49,3.14,3.81,146.68,0.00,0.00,0.00,67.88,61.16,0.00,197.14,184.23,5.67,74.91,76.30,29.78,44.36,54.04,30.67,30.56,30.55,38.12,38.13,93.76,93.72,101.60
6.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,2.47,60.00,5.13,2.82,163.91,112.36,132.71,39.88,12.51,214.00,15.15,1.97,6.88,87.69,6.39,9.98,16.49,3.14,3.81,147.66,0.00,0.00,39.05,56.59,56.18,0.00,197.14,184.23,5.67,74.91,76.30,0.00,54.87,54.04,30.67,30.56,30.55,38.12,38.13,51.03,51.02,203.20
7.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,11.41,60.00,5.13,2.82,163.91,112.36,132.71,39.88,24.98,214.00,15.15,1.97,6.88,87.69,6.39,9.98,16.49,3.14,3.81,150.37,0.00,0.00,47.96,48.72,48.72,0.00,197.14,184.23,5.67,74.91,76.30,0.00,60.31,54.04,30.67,30.56,30.55,38.12,38.13,52.75,0.00,203.20
8.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,12.26,60.00,5.13,2.82,163.91,112.36,132.71,39.88,24.74,214.00,15.15,1.97,6.88,87.69,6.39,9.98,0.00,3.14,0.00,156.42,0.00,0.00,0.00,63.15,62.62,0.00,197.14,184.23,5.67,74.91,76.30,28.29,43.81,54.04,30.67,30.56,30.55,38.12,38.13,0.00,35.42,203.20
9.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,12.26,60.00,5.13,2.82,163.91,112.36,132.71,39.88,22.20,214.00,15.15,1.97,6.88,87.69,6.39,9.98,16.49,3.14,3.81,160.84,0.00,0.00,0.00,65.92,65.39,0.00,197.14,184.23,5.67,74.91,76.30,27.75,44.48,54.04,30.67,30.56,30.55,38.12,38.13,0.00,92.95,203.20
10.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.56,3.57,0.00,12.26,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,87.69,6.39,9.98,18.39,3.14,4.25,171.31,0.00,0.00,0.00,20.62,0.00,0.00,197.14,184.23,5.67,74.91,76.30,46.24,46.20,54.04,30.67,30.56,30.55,38.12,38.13,55.78,55.77,203.20
