"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
1.00,4.39,11.26,6.62,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,6.73,9.63,17.48,0.00,5.80,20.61,64.79,3.00,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,8.57,21.67,59.44,0.00,27.00,0.00,17.96,76.00,17.96,23.84,0.60,16.50,17.48,17.48,2.40,40.26,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.07,1.00,0.00,58.59,0.00,3.03,63.47,87.85,36.08,0.00,2.00,45.17,220.47,190.00,11.00
2.00,6.92,11.23,8.35,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,8.46,11.89,17.48,0.00,5.80,20.59,68.54,3.00,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,11.13,22.68,62.15,0.00,27.00,0.00,17.96,85.64,17.96,26.47,0.60,16.50,17.48,17.48,2.40,46.50,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.11,1.00,0.00,59.33,0.00,3.42,72.62,92.35,44.46,0.10,2.00,51.54,247.56,199.00,11.00
3.00,8.83,11.50,9.93,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,9.70,14.72,17.48,0.00,5.80,20.63,71.34,3.00,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,13.17,23.93,65.94,0.00,27.00,0.00,17.96,94.38,17.96,28.80,0.60,16.50,17.48,17.48,2.40,53.70,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.52,1.00,0.00,60.58,0.00,4.00,78.39,98.01,54.37,0.20,2.00,55.40,250.40,203.00,11.00
4.00,10.43,11.51,11.29,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,10.64,15.67,17.48,0.00,5.80,20.69,73.24,2.90,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,14.11,25.26,70.09,0.00,27.00,0.00,17.96,104.26,17.96,30.75,0.60,16.50,17.48,17.48,2.40,61.08,12.82,5.00,8.40,10.00,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.70,1.00,0.00,62.00,0.00,4.64,81.36,103.67,64.35,0.20,2.00,61.00,250.40,207.00,11.00
5.00,11.79,11.45,12.46,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,12.26,16.09,17.48,0.00,5.80,20.38,74.94,3.00,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,14.48,25.96,73.42,0.00,27.00,0.00,17.96,109.57,17.96,32.53,0.60,16.50,17.48,17.48,2.40,68.40,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.87,1.00,0.00,65.36,0.00,5.48,84.23,107.77,74.25,0.30,2.00,65.40,250.40,209.00,11.00
6.00,12.83,11.50,13.14,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,14.53,16.25,17.48,0.00,5.80,19.94,77.45,3.00,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,14.47,26.45,76.47,0.00,27.00,0.00,17.96,113.19,17.96,32.78,0.60,16.50,17.48,17.48,2.40,77.48,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,0.97,1.00,0.00,69.37,0.00,6.39,84.80,111.87,82.01,0.30,2.00,69.25,250.40,210.00,11.00
7.00,13.65,11.11,13.75,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,16.06,16.36,17.48,0.00,5.80,20.51,79.85,3.00,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,14.32,26.62,78.12,0.00,27.00,0.00,17.96,114.94,17.96,32.60,0.60,16.50,17.48,17.48,2.40,87.22,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,1.06,1.00,0.00,72.58,0.00,7.19,84.37,113.85,89.16,0.30,2.00,72.24,250.40,209.00,11.00
8.00,14.05,11.11,14.32,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,15.62,16.26,17.48,0.00,5.80,21.42,79.87,3.60,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,13.90,26.68,79.29,0.00,27.00,0.00,17.96,111.96,17.96,31.72,0.60,16.50,17.48,17.48,2.40,94.67,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,1.08,1.00,0.00,75.52,0.00,7.96,81.59,115.84,94.85,0.40,2.00,72.85,250.40,208.00,11.00
9.00,13.93,11.13,14.26,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,14.08,16.03,17.48,0.00,5.80,22.72,79.26,5.80,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,13.59,26.53,79.91,0.00,27.00,0.00,17.96,102.97,17.96,29.38,0.60,16.50,17.48,17.48,2.40,101.25,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,1.07,1.00,0.00,77.24,0.00,8.36,78.64,116.32,99.95,0.40,2.00,71.25,250.40,208.00,11.00
10.00,13.39,11.21,13.65,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,13.46,16.43,17.48,0.00,5.80,24.15,78.73,6.10,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,13.95,26.30,80.34,0.00,27.00,0.00,17.96,104.05,17.96,27.72,0.60,16.50,17.48,17.48,2.40,105.43,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,1.09,1.00,0.00,78.56,0.00,8.63,81.72,116.81,110.98,0.40,2.00,69.79,250.40,208.00,11.00
11.00,12.50,11.01,12.68,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,13.46,16.82,17.48,0.00,5.80,25.53,78.31,6.50,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,14.37,26.03,81.15,0.00,27.00,0.00,17.96,104.00,17.96,26.60,0.60,16.50,17.48,17.48,2.40,108.78,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,1.08,1.00,0.00,80.33,0.00,9.18,83.54,116.63,123.95,0.40,2.00,68.15,250.40,206.00,11.00
12.00,11.47,11.09,11.30,14.00,1.45,7.00,7.80,9.30,3.50,0.40,3.40,19.00,13.67,16.55,17.48,0.00,5.80,26.88,77.72,6.60,2.50,5.20,0.00,18.45,16.31,10.68,13.59,1.40,14.33,25.75,82.08,0.00,27.00,0.00,17.96,86.55,17.96,26.21,0.60,16.50,17.48,17.48,2.40,112.14,12.82,5.00,8.40,10.80,8.09,17.48,2.40,0.00,0.00,9.00,0.00,0.00,1.08,1.00,0.00,82.25,0.00,9.82,70.01,116.46,127.79,0.30,2.00,66.69,250.40,204.00,11.00
