"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
12.00,0.00,10.70,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,31.20,75.20,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,19.10,72.50,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,104.30,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,9.30,15.60,18.00,0.00,0.00,0.06,1.00,70.80,79.80,10.12,8.86,0.00,72.10,107.50,0.00,1.12,0.00,8.75,0.00,0.00
13.00,0.00,9.92,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,30.70,75.90,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,19.50,72.40,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,107.10,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,8.60,15.30,18.00,0.00,0.00,0.00,1.00,70.90,80.20,10.12,8.77,0.00,73.60,103.40,0.00,1.12,0.00,0.00,0.00,0.00
14.00,0.00,11.34,0.00,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,30.30,76.40,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,19.80,71.90,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,104.90,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,8.00,15.00,18.00,0.00,0.00,0.00,1.00,70.90,80.20,10.09,8.73,0.00,74.50,96.20,0.00,1.16,0.00,0.00,0.00,0.00
15.00,0.00,11.34,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,30.10,76.30,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,19.80,70.90,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,98.10,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,7.50,14.60,18.00,0.00,0.00,0.00,1.00,70.80,80.10,10.31,8.93,0.00,75.30,89.70,0.00,1.20,0.00,0.00,0.00,0.00
16.00,0.00,12.58,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,29.70,76.20,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,19.90,70.30,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,96.10,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,7.00,14.20,18.00,0.00,0.00,0.00,1.00,71.70,81.70,10.61,9.19,0.00,75.30,88.70,0.00,1.20,0.00,0.00,0.00,0.00
17.00,0.00,12.81,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,28.80,76.00,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,20.30,71.10,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,93.70,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,6.80,13.80,18.00,0.00,0.00,0.00,1.00,72.90,83.90,10.81,9.28,0.00,75.10,89.20,0.00,1.20,0.00,0.00,0.00,0.00
18.00,0.00,12.18,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,28.10,74.80,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,20.40,71.40,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,90.90,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,6.50,13.30,18.00,0.00,0.00,0.00,1.00,72.50,84.30,10.98,9.31,0.00,73.70,88.70,0.00,1.20,0.00,0.00,0.00,0.00
19.00,0.00,12.14,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,27.90,72.60,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,19.40,70.60,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,87.00,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,6.30,12.80,18.00,0.00,0.00,0.00,1.00,71.60,84.10,11.00,9.37,0.00,71.90,85.40,0.00,1.20,0.00,0.00,0.00,0.00
20.00,0.00,10.12,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,27.80,70.50,8.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,18.80,69.90,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,83.50,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,6.10,12.40,18.00,0.00,0.00,0.00,1.00,70.60,83.80,10.96,9.45,0.00,71.10,82.30,0.00,1.12,0.00,0.00,0.00,0.00
21.00,0.00,10.43,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,28.10,68.90,1.70,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,19.10,69.60,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,81.10,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,5.90,12.40,18.00,0.00,0.00,0.00,1.00,69.50,83.30,10.52,8.84,0.00,70.70,80.00,0.00,1.16,0.00,0.00,0.00,0.00
22.00,0.00,10.03,0.00,14.00,0.00,7.60,3.40,4.40,1.82,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,28.50,66.40,0.00,4.20,15.53,1.60,18.93,10.00,3.50,5.00,0.00,0.00,19.50,69.60,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,77.20,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,5.70,12.50,18.00,0.00,0.00,0.00,1.00,68.90,81.60,9.94,8.00,0.00,70.60,76.90,0.00,1.12,0.00,0.00,0.00,0.00
23.00,0.00,10.21,0.00,14.00,0.00,7.60,3.40,4.40,1.82,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,29.20,61.60,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,0.00,20.10,70.10,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,69.30,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,5.60,12.90,18.00,0.00,0.00,0.00,1.00,68.40,79.50,9.44,7.53,0.00,70.50,71.10,0.00,1.08,0.00,0.00,0.00,0.00
24.00,0.00,10.56,0.00,14.00,0.00,7.60,3.40,4.40,1.83,0.40,3.40,17.00,0.00,0.00,4.00,0.00,7.00,29.80,56.50,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,0.00,20.70,70.60,0.00,27.00,3.50,10.68,0.00,16.02,0.00,0.60,3.00,3.50,3.50,0.00,61.90,7.50,6.50,19.42,2.00,10.60,0.00,5.80,1.20,5.60,13.00,18.00,0.00,0.00,0.00,1.00,65.00,77.20,8.96,7.19,0.00,70.60,65.00,0.00,1.12,0.00,0.00,0.00,0.00
