"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.78,27.73,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,15.46,5.13,2.82,122.92,54.86,65.00,32.63,24.53,86.03,14.14,1.97,6.88,67.17,0.00,6.39,9.98,62.21,4.43,9.89,0.00,190.00,0.00,63.12,63.88,63.35,66.49,72.84,0.00,2.73,0.00,45.00,44.33,39.36,25.85,30.50,0.00,0.00,0.00,42.24,20.62,110.22,74.63
2.00,65.78,28.64,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,15.46,5.13,2.82,122.92,55.77,65.00,32.63,24.53,86.03,14.14,1.97,6.88,67.17,0.00,6.39,9.00,68.72,4.43,9.89,0.00,190.00,0.00,67.10,67.88,37.77,0.00,0.00,0.00,1.88,0.00,45.00,43.11,38.14,25.85,18.55,0.00,0.00,0.00,85.00,20.62,110.22,85.78
3.00,65.78,28.54,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,15.46,5.13,2.82,122.92,52.61,65.00,32.63,24.53,86.03,14.14,1.97,6.88,67.17,0.00,6.39,9.00,62.85,4.43,9.89,0.00,190.00,0.00,67.10,26.80,20.62,0.00,0.00,0.00,1.46,0.00,45.00,38.39,43.81,25.85,12.09,0.00,0.00,0.00,85.00,84.42,110.22,82.80
4.00,65.78,29.61,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,15.46,5.13,2.82,122.92,53.89,65.00,32.63,24.53,86.03,14.14,1.97,6.88,67.17,0.00,6.39,9.00,69.36,4.43,9.89,0.00,190.00,0.00,26.80,67.88,20.62,0.00,0.00,0.00,2.38,0.00,45.00,47.71,42.65,25.85,26.26,0.00,0.00,0.00,85.00,65.92,110.22,84.03
5.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,15.46,5.13,2.82,122.92,54.99,65.00,32.63,24.53,86.03,14.14,1.97,6.88,67.17,0.00,6.39,9.98,72.76,4.43,9.89,0.00,180.00,0.00,65.79,66.57,66.02,0.00,82.98,0.00,2.74,0.00,45.00,43.28,49.17,25.85,30.67,0.00,0.00,0.00,42.24,20.62,110.22,79.45
6.00,65.78,27.87,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,15.46,5.13,2.82,122.92,59.50,65.00,32.63,24.53,86.03,14.14,1.97,6.88,67.17,0.00,6.39,9.98,75.10,4.43,9.89,0.00,180.00,0.00,66.85,67.63,67.08,0.00,92.24,0.00,2.74,0.00,45.00,43.40,41.02,25.85,30.67,0.00,0.00,0.00,42.24,20.62,110.22,83.36
7.00,65.78,28.08,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,15.46,5.13,2.82,122.92,61.31,65.00,32.63,24.53,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,72.62,4.43,9.89,0.00,180.00,0.00,66.07,66.85,66.30,0.00,104.42,0.00,2.74,0.00,45.00,43.02,38.05,25.85,30.67,0.00,0.00,0.00,42.24,20.62,110.22,89.66
8.00,65.78,28.16,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,18.32,5.13,2.82,122.92,65.65,65.00,32.63,24.53,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.00,72.95,4.43,9.89,0.00,180.00,0.00,67.10,67.88,67.33,71.37,77.67,0.00,1.61,0.00,45.00,38.03,43.42,25.85,14.38,0.00,0.00,0.00,42.24,20.62,110.22,101.60
9.00,65.78,27.75,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,64.92,5.13,2.82,122.92,69.86,65.00,32.63,24.53,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.00,71.40,4.43,9.89,0.00,228.00,0.00,67.10,67.88,67.33,76.20,82.41,0.00,2.55,0.00,45.00,40.15,38.46,25.85,28.90,0.00,0.00,0.00,42.24,20.62,110.22,101.60
10.00,65.78,29.24,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,110.29,5.13,2.82,122.92,69.86,65.00,32.63,24.53,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.00,74.83,4.43,9.89,0.00,228.00,0.00,67.10,67.88,67.33,110.12,116.61,0.00,1.46,0.00,45.00,39.07,44.53,25.85,12.09,0.00,0.00,0.00,42.24,20.62,110.22,101.60
11.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,85.93,65.00,32.63,24.53,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.00,95.45,4.43,9.89,0.00,0.00,0.00,67.10,67.88,44.23,184.17,197.14,0.00,1.46,0.00,45.00,51.25,46.00,25.85,12.09,0.00,0.00,0.00,87.27,20.62,110.22,101.60
12.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,91.61,65.00,32.63,27.14,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.00,95.45,4.43,9.89,0.00,0.00,0.00,67.10,67.88,41.62,184.17,197.14,0.00,1.46,0.00,45.00,46.32,41.32,25.85,12.09,0.00,0.00,0.00,87.27,20.62,110.22,101.60
13.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,112.36,65.00,32.63,28.65,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,95.45,4.43,9.89,0.00,0.00,0.00,20.62,67.88,67.33,184.17,197.14,0.00,2.74,71.33,46.87,59.06,53.87,25.85,30.67,0.00,0.00,0.00,87.27,21.61,110.22,101.60
14.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,112.36,65.00,32.63,28.65,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,95.45,4.43,9.89,0.00,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,2.74,67.01,45.00,41.01,46.63,25.85,30.67,0.00,0.00,0.00,87.27,22.59,110.22,101.60
15.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,112.36,65.00,32.63,34.48,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,95.45,4.43,9.89,0.00,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,2.74,74.25,47.96,62.69,56.82,25.85,30.67,0.00,0.00,0.00,58.87,52.06,110.22,101.60
16.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,112.36,65.00,32.63,34.48,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,95.45,4.43,9.89,0.00,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,2.74,67.01,45.00,57.43,51.78,25.85,30.67,0.00,0.00,0.00,58.87,52.06,110.22,101.60
17.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,112.36,65.00,32.63,34.48,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,95.45,4.43,9.89,0.00,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,2.74,67.01,45.00,45.18,40.20,25.85,30.67,0.00,0.00,0.00,58.87,52.06,110.22,101.60
18.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,103.58,65.00,32.63,34.48,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,95.45,4.43,9.89,0.00,0.00,0.00,67.10,38.65,38.65,184.17,197.14,0.00,2.74,67.01,45.00,40.39,35.35,25.85,30.67,0.00,0.00,0.00,58.94,62.29,110.22,101.60
19.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,106.21,65.00,26.80,34.48,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,95.45,4.43,9.89,0.00,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,2.74,67.01,45.00,42.41,37.43,25.85,30.67,0.00,0.00,0.00,64.70,52.06,110.22,101.60
20.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,103.95,65.00,32.63,28.65,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,95.45,4.43,9.89,0.00,0.00,0.00,67.10,67.88,20.62,184.17,197.14,0.00,2.74,0.00,45.00,53.74,60.46,25.85,30.67,0.00,0.00,0.00,59.33,57.43,110.22,101.60
21.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,97.03,65.00,32.63,28.65,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.98,95.45,4.43,9.89,0.00,0.00,0.00,67.10,48.82,20.62,184.17,197.14,0.00,2.03,0.00,0.00,46.34,52.64,25.85,19.65,0.00,0.00,0.00,87.27,20.62,110.22,101.60
22.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,142.31,5.13,2.82,122.92,5.15,65.00,32.63,27.53,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.00,71.70,4.43,9.89,0.00,0.00,0.00,67.10,23.30,23.30,166.85,179.39,0.00,1.34,0.00,0.00,47.95,42.88,25.85,10.31,0.00,0.00,0.00,87.27,53.92,110.22,101.60
23.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,128.94,5.13,2.82,122.92,5.15,65.00,32.63,34.48,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.00,45.07,4.43,9.89,0.00,0.00,0.00,22.81,67.88,22.82,138.36,147.89,0.00,0.00,0.00,0.00,47.01,43.82,25.85,0.00,0.00,0.00,0.00,87.27,27.67,110.22,101.60
24.00,65.78,29.95,67.13,594.17,193.29,6.19,2.03,83.44,18.44,0.63,15.88,14.92,121.62,5.13,2.82,122.92,5.15,65.00,32.63,34.02,86.03,17.17,1.97,6.88,67.17,0.00,6.39,9.00,42.74,4.43,9.89,0.00,0.00,0.00,67.10,33.03,20.62,172.49,0.00,0.00,0.00,0.00,0.00,47.95,42.88,25.85,0.00,0.00,0.00,0.00,87.27,20.62,58.36,101.60
