"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
1.00,0.00,17.39,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,28.40,43.22,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.60,91.72,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,118.50,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.67,12.27,18.00,0.00,0.00,0.00,1.23,105.70,98.10,15.05,14.56,0.00,134.51,145.06,0.00,1.44,0.00,0.00,0.00,0.00,11.00
2.00,0.00,17.55,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,28.50,44.77,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.62,91.91,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,118.37,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.45,12.27,18.00,0.00,0.00,0.00,1.23,104.55,98.60,15.12,14.59,0.00,134.49,148.85,0.00,1.44,0.00,0.00,0.00,0.00,11.00
3.00,0.00,17.55,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,28.50,43.43,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.73,92.10,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,118.69,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.48,12.31,18.00,0.00,0.00,0.00,1.23,105.40,100.60,15.24,14.51,0.00,134.48,151.38,0.00,1.44,0.00,0.00,0.00,0.00,11.00
4.00,0.00,17.65,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,28.50,41.12,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.87,92.29,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,119.16,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.59,12.36,18.00,0.00,0.00,0.00,1.23,106.92,102.10,15.38,14.39,0.00,134.48,153.47,0.00,1.40,0.00,0.00,0.00,0.00,11.00
5.00,0.00,18.01,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,28.60,40.06,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.87,92.31,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,119.67,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.59,12.57,18.00,0.00,0.00,0.00,1.23,107.72,102.10,15.41,14.48,0.00,134.47,153.76,0.00,1.40,0.00,0.00,0.00,0.00,11.00
6.00,0.00,17.95,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,28.60,39.40,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.83,92.27,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,120.20,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.57,12.85,18.00,0.00,0.00,0.00,1.23,108.28,102.30,15.41,14.64,0.00,134.46,153.43,0.00,1.36,0.00,0.00,0.00,0.00,11.00
7.00,0.00,18.07,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.40,28.60,38.82,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.00,31.81,92.05,2.45,27.00,5.00,10.68,0.00,16.50,0.00,0.60,3.00,3.40,3.50,1.20,120.92,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.66,13.01,18.00,0.00,0.00,0.00,1.23,106.10,103.10,15.46,14.82,0.00,134.47,153.29,0.00,1.36,0.00,0.00,0.00,0.00,11.00
8.00,0.72,18.22,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.06,0.02,3.10,0.00,7.40,28.50,38.26,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,0.09,31.77,91.77,2.45,27.00,5.00,10.68,10.80,16.50,0.13,0.60,3.00,3.40,3.50,1.20,121.71,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,8.80,13.14,18.00,0.00,0.00,0.00,1.23,103.00,103.50,15.52,15.00,6.10,134.48,153.21,0.00,1.36,0.71,0.00,0.00,0.00,11.00
9.00,5.76,17.91,0.00,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.31,0.68,3.10,0.00,7.40,28.30,36.97,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,1.83,31.61,91.57,2.45,27.00,5.00,10.68,41.10,16.50,5.59,0.60,3.00,3.40,3.50,1.20,122.76,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,9.12,13.15,18.00,0.00,0.00,0.03,1.23,101.50,102.80,15.68,15.22,31.00,134.48,153.51,0.00,1.36,9.36,18.95,0.00,0.00,11.00
10.00,9.12,18.19,0.87,14.00,4.20,7.70,3.00,3.90,1.83,0.40,3.30,17.00,0.63,2.98,3.10,0.00,7.40,28.00,35.43,0.00,4.20,5.00,4.30,18.45,10.00,3.20,4.50,2.80,6.06,31.41,91.41,2.45,27.00,5.00,10.68,76.90,16.50,15.75,0.60,3.00,3.40,3.50,1.20,123.88,6.50,4.00,19.42,2.00,10.60,7.99,5.30,1.20,9.50,13.12,18.00,0.00,0.00,0.07,1.23,100.52,102.20,15.87,15.42,57.30,134.49,153.94,0.00,1.32,25.20,71.64,0.00,0.00,11.00
