"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,13.67,23.21,14.00,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,16.52,14.97,17.01,0.00,8.24,0.00,12.27,0.00,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,13.25,27.57,77.30,3.30,27.00,18.79,17.94,138.07,17.38,38.30,0.60,18.89,18.89,18.89,1.20,17.61,12.27,19.93,7.00,10.80,8.30,19.44,0.00,2.25,3.05,18.90,0.00,0.00,0.68,1.00,88.59,82.65,0.67,1.19,106.70,108.58,21.39,0.30,2.00,77.15,251.63,11.00,199.62,22.00,0.30,30.44
2.00,14.56,23.00,15.11,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,16.81,15.51,17.01,0.00,8.24,0.00,18.10,0.00,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,13.60,27.99,67.99,3.30,27.00,18.79,17.94,140.25,17.38,38.45,0.60,18.89,18.89,18.89,1.20,21.97,12.27,19.93,7.00,10.80,8.30,19.44,0.00,3.45,4.35,18.90,0.00,0.00,0.76,1.00,83.00,84.21,1.06,1.67,108.34,110.54,26.79,0.30,2.00,78.14,251.75,11.00,202.09,22.00,0.32,36.75
3.00,15.27,22.98,16.00,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,17.29,16.09,17.01,0.00,8.24,0.00,24.71,0.00,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,13.89,27.99,72.07,3.30,27.00,18.79,17.94,141.52,17.38,38.47,0.60,18.89,18.89,18.89,1.20,35.83,12.27,19.93,7.00,10.80,8.30,19.44,0.00,4.35,5.37,18.90,0.00,0.00,0.83,1.00,82.60,80.67,1.32,2.19,109.29,100.60,40.73,0.30,2.00,78.60,251.70,11.00,203.04,22.00,0.34,41.34
4.00,15.70,23.01,16.45,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,17.55,16.64,17.01,0.00,8.24,0.57,31.58,0.00,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,14.06,27.83,75.66,3.30,27.00,18.79,17.94,142.79,17.38,38.28,0.60,18.89,18.89,18.89,1.20,42.89,12.27,19.93,7.00,10.80,8.30,19.44,0.00,5.14,6.29,18.90,0.00,0.00,0.85,1.00,82.30,82.22,1.54,2.72,109.92,105.06,57.51,0.40,2.00,78.56,251.08,11.00,202.14,22.00,0.34,45.93
5.00,15.87,22.97,16.21,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,16.96,16.99,17.01,0.00,8.24,2.12,39.44,1.80,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,14.11,28.09,74.05,3.30,27.00,18.79,17.94,143.63,17.38,37.65,0.60,18.89,18.89,18.89,1.20,61.35,12.27,19.93,7.00,10.80,8.30,19.44,0.00,5.33,6.47,18.90,0.00,0.00,0.84,1.00,83.10,79.88,1.88,3.18,109.73,108.42,71.11,0.40,2.00,78.08,250.25,11.00,200.89,22.00,0.34,44.86
6.00,15.88,23.16,15.64,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,14.95,17.31,17.01,0.00,8.24,3.93,47.64,3.10,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,14.32,28.49,77.33,3.30,27.00,18.79,17.94,143.58,17.38,36.43,0.60,18.89,18.89,18.89,1.20,80.21,12.27,19.93,7.00,10.80,8.30,19.44,0.00,5.32,6.40,18.90,0.00,0.00,0.85,1.00,84.10,77.84,2.25,3.61,109.08,106.49,83.66,0.40,2.00,77.88,250.42,11.00,201.42,22.00,0.35,43.78
7.00,15.66,23.16,14.77,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,13.64,17.51,17.01,0.00,8.24,5.58,54.07,2.90,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,14.52,27.53,78.42,3.30,27.00,18.79,17.94,142.75,17.38,34.35,0.60,18.89,18.89,18.89,1.20,94.17,12.27,19.93,7.00,10.80,8.30,19.44,0.00,5.71,6.98,18.90,0.00,0.00,0.85,1.00,85.60,82.20,2.76,4.26,107.94,102.95,92.87,0.40,2.00,78.19,250.44,11.00,202.04,22.00,0.34,38.29
8.00,15.21,23.16,13.65,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,13.89,17.38,17.01,0.00,8.24,7.17,59.91,2.90,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,14.47,26.11,78.70,3.30,27.00,18.79,17.94,141.37,17.38,31.31,0.60,18.89,18.89,18.89,1.20,106.53,12.27,19.93,7.00,10.80,8.30,19.44,0.00,6.24,7.77,18.90,0.00,0.00,0.84,1.00,86.98,86.63,3.01,4.68,106.05,103.81,100.97,0.30,2.00,78.96,250.17,11.00,201.65,22.00,0.34,32.79
9.00,14.32,23.05,12.00,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,14.53,17.03,17.01,0.00,8.24,8.60,62.39,2.90,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,14.21,24.94,74.09,3.30,27.00,18.79,17.94,139.28,17.38,28.23,0.60,18.89,18.89,18.89,1.20,111.99,12.27,19.93,7.00,10.80,8.30,19.44,0.00,6.17,7.60,18.90,0.00,0.00,0.84,1.00,86.09,88.20,2.68,4.44,103.45,104.87,107.24,0.20,2.00,79.12,249.22,11.00,199.77,22.00,0.34,28.66
10.00,12.98,23.23,8.84,14.00,4.20,8.20,12.56,19.44,3.54,0.40,3.50,17.62,13.81,16.86,17.01,0.00,8.24,9.96,63.74,3.20,6.70,5.00,4.60,19.55,19.44,19.44,19.44,1.40,13.97,23.84,74.37,3.30,27.00,18.79,17.94,137.42,17.38,24.46,0.60,18.89,18.89,18.89,1.20,115.25,12.27,19.93,7.00,10.80,8.30,19.44,0.00,5.90,7.10,18.90,0.00,0.00,0.71,1.00,85.02,89.09,2.66,4.52,101.32,105.83,112.91,0.20,2.00,78.88,243.34,11.00,193.87,22.00,0.33,24.53
