"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,63.27,26.19,64.38,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,142.31,0.00,5.13,2.82,105.69,54.66,16.49,32.63,30.88,91.36,0.00,1.97,6.88,57.75,0.00,6.39,9.00,48.19,4.43,11.15,0.00,0.00,20.62,0.00,64.61,45.70,184.17,0.00,184.23,0.00,0.00,52.58,44.56,28.96,31.54,0.00,0.00,0.00,25.00,25.00,108.81,0.00,32.14
2.00,61.49,25.45,62.56,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,142.31,0.00,5.13,2.82,105.69,63.83,16.49,32.63,34.48,91.36,0.00,1.97,6.88,57.75,0.00,6.39,9.00,48.13,4.43,11.13,0.00,0.00,0.00,0.00,41.99,41.99,184.17,0.00,184.23,0.00,0.00,73.86,41.77,23.79,31.54,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
3.00,61.49,25.45,62.56,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,71.40,0.00,5.13,2.82,105.69,18.95,16.49,26.80,32.52,89.41,0.00,1.97,6.88,57.75,0.00,6.39,9.00,16.49,4.43,3.81,0.00,0.00,45.76,0.00,67.65,0.00,184.17,0.00,184.23,0.00,0.00,45.00,40.78,22.43,31.54,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
4.00,61.49,25.45,62.56,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,76.89,0.00,5.13,2.82,105.69,20.51,16.49,32.63,18.08,93.32,0.00,1.97,6.88,57.75,0.00,6.39,9.00,4.64,4.43,0.00,0.00,0.00,33.39,0.00,67.88,0.00,184.17,0.00,184.23,0.00,0.00,72.49,42.16,24.39,31.54,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
5.00,61.49,25.45,62.56,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,38.90,0.00,5.13,2.82,105.69,13.45,16.49,32.63,34.48,91.36,0.00,1.97,6.88,57.75,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,39.91,0.00,50.81,20.62,176.42,0.00,176.49,0.00,0.00,75.00,41.49,23.39,31.54,0.00,0.00,0.00,25.00,25.00,102.38,0.00,0.00
6.00,61.49,25.45,62.56,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,46.36,0.00,5.13,2.82,105.69,14.66,16.49,32.63,34.48,91.36,0.00,1.97,6.88,57.75,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,20.62,0.00,62.22,20.62,182.29,0.00,182.36,0.00,0.00,75.00,41.49,23.39,31.54,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
7.00,61.49,25.45,62.56,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,39.89,0.00,5.13,2.82,105.69,13.24,16.49,32.63,34.48,89.41,0.00,1.97,6.88,57.75,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,44.51,0.00,44.51,20.62,170.07,0.00,170.13,0.00,0.00,75.00,40.67,22.29,31.54,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
8.00,61.49,25.45,62.56,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,43.60,0.00,5.13,2.82,105.69,12.77,16.49,32.63,34.48,91.36,0.00,1.97,6.88,57.75,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,20.62,0.00,44.51,44.51,171.11,0.00,171.17,0.00,0.00,75.00,61.99,0.00,31.54,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
9.00,61.49,25.45,62.56,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,49.33,0.00,5.13,2.82,105.69,13.94,16.49,32.63,34.48,91.37,0.00,1.97,6.88,57.75,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,34.48,0.00,34.48,34.48,184.17,0.00,184.23,0.00,0.00,75.00,42.45,24.56,31.54,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
10.00,61.49,25.45,62.56,643.66,209.39,9.09,9.95,31.41,14.93,0.89,18.87,12.77,48.46,0.00,5.13,2.82,105.69,13.32,16.49,32.63,34.48,91.36,0.00,1.97,6.88,57.75,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,34.59,0.00,62.88,34.59,182.70,0.00,182.76,0.00,0.00,30.93,40.57,22.17,31.54,0.00,0.00,0.00,25.00,25.00,110.26,0.00,0.00
