"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,65.98,27.55,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,65.85,0.00,3.86,165.35,113.35,114.21,44.45,36.54,246.00,26.01,1.75,6.88,88.00,115.36,6.39,9.00,85.48,10.21,19.95,0.00,209.76,0.00,27.19,0.00,20.43,185.79,198.88,185.86,1.46,76.05,0.00,57.00,52.34,48.94,12.09,0.00,0.00,87.88,88.04,111.24,69.95
2.00,65.98,27.55,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,0.00,0.00,3.86,165.35,113.35,114.91,44.45,36.54,246.00,26.01,1.75,6.88,88.00,115.36,6.39,9.00,85.48,10.21,19.95,208.54,0.00,0.00,27.19,0.00,20.43,185.79,198.88,185.86,1.46,0.00,73.16,58.36,53.37,48.94,12.09,0.00,0.00,87.88,88.04,111.24,84.46
3.00,65.98,27.55,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,0.00,0.00,3.86,165.35,113.35,106.71,44.45,36.54,246.00,26.01,1.75,6.88,88.00,115.36,6.39,9.00,84.91,10.21,19.81,226.31,0.00,0.00,27.19,0.00,20.43,185.79,198.88,185.86,1.46,0.00,73.16,56.30,51.83,48.94,12.09,0.00,0.00,87.88,88.04,111.24,45.90
4.00,65.98,27.55,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,58.32,0.00,3.86,165.35,113.35,97.68,44.45,36.54,246.00,26.01,1.75,6.88,88.00,115.36,6.39,9.00,74.17,10.21,17.31,230.18,0.00,0.00,20.43,0.00,27.19,185.79,198.88,185.86,1.46,66.49,46.06,53.46,49.87,48.94,12.09,0.00,0.00,87.88,88.04,111.24,20.43
5.00,65.98,27.55,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,60.58,0.00,3.86,165.35,113.35,120.23,44.45,36.54,246.00,26.01,1.75,6.88,88.00,115.36,6.39,9.00,85.48,10.21,19.95,201.52,0.00,0.00,27.19,0.00,20.43,185.79,198.88,185.86,1.46,72.57,67.40,56.30,51.83,48.94,12.09,0.00,0.00,87.88,88.04,111.24,104.26
6.00,65.98,27.55,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,60.58,0.00,3.86,165.35,113.35,128.12,44.45,36.54,246.00,26.01,1.75,6.88,88.00,115.36,6.39,9.00,85.48,10.21,19.95,203.46,0.00,0.00,27.19,0.00,20.43,185.79,198.88,185.86,1.46,74.23,70.99,57.34,52.59,48.94,12.09,0.00,0.00,87.88,88.04,111.24,111.19
7.00,65.98,27.55,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,60.58,0.00,3.86,165.35,113.35,130.56,44.45,36.54,246.00,26.01,1.75,6.88,88.00,115.36,6.39,9.00,85.48,10.21,19.95,204.90,0.00,54.99,27.19,0.00,20.43,185.79,198.88,185.86,1.46,75.72,72.82,55.24,51.08,48.94,12.09,0.00,0.00,87.88,88.04,111.24,111.19
8.00,72.37,30.22,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,141.11,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,26.01,1.75,6.88,88.00,115.36,6.39,9.00,85.48,10.21,19.95,197.88,0.00,68.10,27.19,0.00,20.43,185.79,198.88,185.86,1.51,76.05,73.16,59.04,53.90,48.94,12.84,0.00,0.00,87.88,88.04,111.24,111.19
9.00,67.55,30.22,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,68.07,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,15.00,1.75,6.88,88.00,84.61,6.39,9.00,49.94,10.21,11.65,230.47,230.21,68.10,20.43,0.00,67.92,185.79,198.88,185.86,1.46,76.05,73.16,63.06,57.29,48.94,12.09,0.00,0.00,87.88,88.04,111.24,110.50
10.00,68.85,30.22,67.73,647.01,205.50,5.41,1.32,111.35,19.36,3.99,0.00,10.04,86.65,0.00,3.86,165.35,113.35,133.88,44.45,36.54,246.00,15.00,1.75,6.88,88.00,75.68,6.39,9.00,47.11,10.21,10.99,230.47,230.21,68.10,39.57,0.00,39.76,185.79,198.88,185.86,1.46,76.05,73.16,61.31,55.76,48.94,12.09,0.00,0.00,87.88,88.04,111.24,110.50
