"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,23.90,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,3.20,43.00,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,16.80,41.10,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,101.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.70,1.50,18.00,0.00,1.00,35.40,61.40,3.30,2.50,0.00,87.30,70.00,0.00,2.00,0.00
2.00,0.00,23.84,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.50,39.90,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,15.40,36.60,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,87.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.50,1.30,18.00,0.00,1.00,35.00,60.90,3.20,2.30,0.00,82.30,53.00,0.00,2.00,0.00
3.00,0.00,23.70,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.20,36.50,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,14.40,32.80,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,71.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.40,1.10,18.00,0.00,1.00,34.20,59.20,3.00,1.90,0.00,77.00,40.00,0.00,2.00,0.00
4.00,0.00,23.99,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,1.90,33.00,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,13.40,29.40,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,53.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.30,0.90,18.00,0.00,1.00,32.40,57.40,2.70,1.70,0.00,71.70,31.00,0.00,2.00,0.00
5.00,0.00,23.83,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.00,29.40,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,12.60,27.50,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,41.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.20,0.70,18.00,0.00,1.00,30.50,55.30,2.30,1.50,0.00,66.30,24.00,0.00,2.00,0.00
6.00,0.00,23.81,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.20,26.50,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,11.80,25.60,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,35.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.20,0.70,18.00,0.00,1.00,28.30,53.00,2.00,1.30,0.00,59.70,18.00,0.00,2.00,0.00
7.00,0.00,23.78,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,2.90,24.00,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,10.90,24.10,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,29.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.20,0.60,18.00,0.00,1.00,26.10,50.10,1.70,1.00,0.00,52.70,14.00,0.00,2.00,0.00
8.00,0.00,23.83,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,3.70,21.60,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,10.00,22.20,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,23.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,1.00,0.60,18.00,0.00,1.00,23.70,47.20,1.50,0.80,0.00,46.20,11.00,0.00,2.00,0.00
9.00,0.00,23.84,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,4.60,19.40,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,9.10,19.50,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,18.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,0.80,0.60,18.00,0.00,1.00,21.40,44.40,1.40,0.60,0.00,39.90,9.00,0.00,2.00,0.00
10.00,0.00,23.87,0.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,0.00,0.00,18.05,0.00,9.40,5.30,16.80,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,0.00,8.20,17.40,3.50,0.00,19.51,19.32,0.00,18.15,0.00,0.60,20.00,20.00,20.00,2.40,14.00,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,0.60,0.60,18.00,0.00,1.00,21.40,41.30,1.00,0.40,0.00,34.70,7.00,0.00,2.00,0.00
