"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,10.00,17.00,11.35,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,13.21,16.21,3.10,6.40,14.83,14.93,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,12.57,20.28,63.53,1.90,26.10,3.30,11.33,123.00,0.00,30.24,0.60,2.80,3.40,3.50,2.30,35.77,5.00,4.00,1.70,10.43,7.62,3.50,2.30,16.17,13.19,9.45,0.00,0.38,48.61,64.45,7.10,6.11,88.56,106.99,52.79,0.00,1.27,46.30,184.90,10.63,157.57,12.14,0.42,38.35,70.68,0.00
2.00,9.70,17.01,9.25,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,12.94,16.14,3.10,6.40,14.30,16.99,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,12.28,20.18,62.58,1.90,26.70,3.30,11.30,121.00,0.00,29.83,0.60,2.80,3.40,3.50,2.30,40.93,5.00,4.00,1.70,10.43,7.62,3.50,2.30,15.94,13.42,9.45,0.00,0.38,50.48,65.42,7.86,6.50,87.12,103.10,56.04,0.00,1.32,39.33,180.40,10.63,150.74,12.14,0.42,38.13,65.43,0.00
3.00,6.00,16.96,7.71,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,11.24,15.84,3.10,6.40,13.59,19.95,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,11.90,20.05,61.22,1.90,26.30,3.30,11.29,113.00,0.00,28.39,0.60,2.80,3.40,3.50,2.30,48.62,5.00,4.00,1.70,10.43,7.62,3.50,2.30,15.65,13.54,9.45,0.00,0.38,53.26,66.91,8.62,6.69,81.36,97.51,61.00,0.00,1.38,30.96,131.50,10.63,140.05,12.14,0.39,37.95,58.41,0.00
4.00,4.40,17.14,5.10,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,9.01,15.03,3.10,6.40,12.78,23.46,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,11.24,19.91,59.63,1.90,26.50,3.30,11.25,97.00,0.00,23.49,0.60,2.80,3.40,3.50,2.30,57.82,5.00,4.00,1.70,10.43,7.62,3.50,2.30,15.29,13.43,9.45,0.00,0.38,56.58,68.71,9.38,6.88,69.84,90.89,66.98,0.00,1.46,20.08,69.60,10.63,118.84,12.14,0.33,36.10,50.55,0.00
5.00,3.10,17.17,3.28,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,4.33,12.98,0.00,6.40,11.93,27.14,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,8.08,19.75,57.96,1.90,26.90,3.30,11.21,74.00,0.00,14.26,0.60,2.80,3.40,3.50,2.30,67.52,5.00,4.00,1.70,10.43,7.62,3.50,2.30,14.77,13.57,9.45,0.00,0.38,60.08,70.61,9.14,6.86,53.28,83.94,73.31,0.00,1.54,8.17,27.60,10.63,74.16,12.14,0.26,25.82,32.47,0.00
6.00,1.40,17.01,1.49,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,1.04,7.79,0.00,6.40,11.12,30.65,3.60,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,3.30,19.61,56.36,1.90,26.90,3.30,11.18,44.00,0.00,5.76,0.60,2.80,3.40,3.50,2.30,76.72,5.00,4.00,1.70,10.43,7.62,3.50,2.30,14.23,13.63,9.45,0.00,0.38,63.40,72.41,8.81,6.75,31.68,77.33,79.30,0.00,1.61,3.62,16.20,10.63,29.04,12.14,0.16,14.55,14.16,0.00
7.00,0.30,17.32,0.45,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,0.07,2.22,0.00,6.40,10.42,33.62,6.40,3.15,7.00,5.00,18.74,9.70,2.50,4.00,2.80,0.47,19.48,55.01,1.90,27.20,3.30,10.77,11.00,0.00,1.12,0.60,2.80,3.40,3.50,2.30,84.41,5.00,4.00,1.70,10.43,7.62,3.50,2.30,13.86,13.54,9.45,0.00,0.38,66.18,73.90,8.77,6.44,7.92,71.74,84.26,0.00,1.68,1.91,5.30,10.63,5.33,12.14,0.06,4.32,3.39,0.00
8.00,0.00,17.26,0.00,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,0.00,0.08,0.00,6.40,9.89,35.67,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.02,19.38,54.06,1.90,27.40,3.30,10.90,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,89.57,5.00,4.00,1.70,10.43,7.62,3.50,2.30,13.73,13.63,9.45,0.00,0.38,68.05,74.87,8.73,6.03,0.00,67.84,87.50,0.00,1.74,0.00,0.00,10.63,0.00,12.14,0.03,0.00,0.00,0.00
9.00,0.00,17.15,0.00,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,9.92,34.45,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,19.08,52.97,1.90,27.70,3.30,10.95,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,86.38,5.00,4.00,1.70,10.43,7.62,3.50,2.30,13.42,13.77,9.45,0.00,0.38,66.33,73.03,8.49,5.61,0.00,66.65,84.03,0.00,1.78,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,16.89,0.00,13.53,4.20,7.30,3.30,0.00,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,10.00,31.52,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,18.35,50.37,1.90,27.80,3.30,11.00,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,78.78,5.00,4.00,1.70,10.43,7.62,3.50,2.30,13.36,13.79,9.45,0.00,0.38,62.22,68.64,8.30,5.20,0.00,63.81,75.76,0.00,1.83,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
11.00,0.00,16.22,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,10.10,28.02,8.10,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,17.48,47.27,1.90,27.90,3.30,11.03,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,69.70,5.00,4.00,1.70,10.43,7.62,3.50,2.30,12.64,13.54,9.45,0.00,0.38,57.31,63.41,7.90,4.60,0.00,60.42,65.89,0.00,1.85,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
12.00,0.00,16.42,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,0.00,6.40,10.18,25.10,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,16.75,44.67,1.90,27.90,3.30,11.05,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,62.09,5.00,4.00,1.70,10.43,7.62,3.50,2.30,12.62,13.49,9.45,0.00,0.38,53.19,59.02,7.40,4.00,0.00,57.57,57.62,0.00,1.85,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
13.00,0.00,16.21,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,10.75,25.13,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,17.31,45.88,1.90,27.90,3.30,11.05,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,62.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,12.20,13.01,9.45,0.00,0.38,54.18,60.19,6.90,3.50,0.00,59.35,57.00,0.00,1.84,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
14.00,0.00,16.71,0.00,13.53,4.20,7.30,3.30,3.50,1.20,0.00,3.50,14.49,0.00,0.00,3.10,6.40,11.11,20.45,8.00,3.15,15.46,5.00,18.74,9.70,2.50,4.00,2.80,0.00,16.34,43.67,1.90,27.90,3.30,11.07,0.00,0.00,0.00,0.60,2.80,3.40,3.50,2.30,55.00,5.00,4.00,1.70,10.43,7.62,3.50,2.30,11.99,12.60,9.45,0.00,0.38,49.22,55.93,6.40,2.90,0.00,55.56,51.00,0.00,1.82,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
