"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,107.03,5.13,2.82,140.34,112.36,132.71,39.88,35.37,200.30,13.33,1.97,6.88,76.69,6.39,0.00,26.79,5.46,6.20,0.00,0.00,30.56,0.00,67.88,30.56,184.16,197.13,0.00,0.00,67.01,45.00,36.68,41.31,48.92,30.67,0.00,0.00,36.75,36.76,28.12,28.12,130.57
2.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,99.00,5.13,2.82,140.34,112.36,132.71,39.88,35.37,200.30,13.33,1.97,6.88,76.69,6.39,0.00,27.99,5.46,6.47,0.00,0.00,0.00,0.00,20.63,20.63,182.95,195.92,0.00,0.00,67.01,45.00,40.42,48.22,48.92,30.67,0.00,0.00,36.46,36.47,36.97,36.97,118.61
3.00,48.41,29.95,45.25,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,80.10,5.13,2.82,140.34,112.36,132.71,39.88,35.37,200.30,13.33,1.97,6.88,76.69,6.39,0.00,50.68,5.46,11.72,0.00,0.00,0.00,0.00,23.30,23.30,184.16,197.14,0.00,0.00,67.02,45.01,43.49,53.76,48.92,30.67,0.00,0.00,36.62,36.63,56.23,56.22,112.26
4.00,48.41,29.95,45.25,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,83.16,5.13,2.82,140.34,112.36,132.71,39.88,29.54,200.30,13.33,1.97,6.88,76.69,6.39,0.00,45.57,5.46,10.54,0.00,0.00,21.09,21.08,21.09,21.09,142.94,153.10,0.00,0.00,67.01,45.00,41.73,50.64,48.92,30.67,0.00,0.00,36.74,36.75,57.24,57.23,116.95
5.00,48.41,29.95,45.25,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,67.83,5.13,2.82,140.34,56.52,99.16,39.88,18.45,200.30,13.33,1.97,6.88,76.69,6.39,0.00,42.56,5.46,9.84,0.00,165.54,22.82,22.81,0.00,0.00,126.72,134.72,0.00,0.00,67.01,45.00,40.10,47.62,48.92,30.67,0.00,0.00,36.46,36.47,53.92,53.91,138.02
6.00,48.41,29.95,45.25,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,58.74,5.13,2.82,140.34,56.52,99.16,39.88,21.03,200.30,13.33,1.97,6.88,76.69,6.39,0.00,54.26,5.46,12.55,0.00,180.86,22.82,22.81,0.00,0.00,141.37,145.54,0.00,0.00,67.01,45.00,41.75,50.69,48.92,30.67,0.00,0.00,36.61,36.61,55.80,55.79,134.96
7.00,48.41,29.95,45.25,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,63.95,5.13,2.82,140.34,15.00,99.17,39.88,18.01,200.30,13.33,1.97,6.88,76.69,6.39,0.00,70.93,5.46,16.41,0.00,194.17,32.19,48.24,0.00,32.19,160.92,165.07,0.00,0.00,67.75,45.75,41.76,50.70,48.92,30.67,0.00,0.00,36.61,36.62,55.81,55.80,157.64
8.00,48.41,29.95,45.25,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,66.37,5.13,2.82,140.34,15.00,102.56,39.88,18.00,200.30,13.33,1.97,6.88,76.69,6.39,0.00,79.37,5.46,18.36,0.00,203.06,20.62,65.09,65.87,20.62,154.77,183.14,0.00,0.00,70.98,49.33,46.50,45.94,48.92,30.67,0.00,0.00,36.61,36.61,72.24,72.22,160.69
9.00,48.41,29.95,45.25,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,97.29,5.13,2.82,140.34,15.00,132.71,39.88,18.16,200.30,13.33,1.97,6.88,76.69,6.39,0.00,85.48,5.46,19.77,0.00,0.00,23.30,67.10,67.88,23.30,184.17,188.35,0.00,0.00,74.91,53.40,46.63,49.54,48.92,30.67,30.56,30.55,36.75,36.76,110.26,110.22,176.06
10.00,48.41,29.95,45.25,635.03,206.59,6.57,6.63,110.37,18.44,3.12,26.42,14.92,60.12,5.13,2.82,140.34,30.00,103.73,39.88,18.00,200.30,13.33,1.97,6.88,76.69,6.39,0.00,83.12,5.46,19.23,202.78,0.00,30.40,63.55,43.89,30.40,158.86,172.29,0.00,0.00,71.26,49.65,43.91,44.98,48.92,30.67,30.56,30.55,36.46,36.47,84.84,84.80,152.87
