"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,108.81,5.13,2.82,157.83,56.52,114.12,42.42,18.00,198.51,32.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,144.33,67.50,67.10,67.88,20.96,139.30,143.48,139.34,0.00,74.91,76.30,42.12,43.04,55.01,30.67,30.56,30.55,87.12,87.27,96.88,96.84,203.20,0.00,0.00
2.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,111.21,5.13,2.82,157.83,56.52,118.54,42.42,18.00,204.65,32.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,0.00,145.40,67.50,67.10,67.88,29.47,144.92,149.07,144.97,0.00,74.91,76.30,43.04,46.54,55.01,30.67,30.56,30.55,20.62,87.27,74.93,74.90,203.20,0.00,0.00
3.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,110.74,5.13,2.82,157.83,56.52,114.21,42.42,18.00,191.80,32.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,144.33,0.00,67.50,67.10,67.88,20.62,141.28,145.45,141.32,0.00,74.91,76.30,37.56,47.14,55.01,30.67,30.56,30.55,87.12,87.27,83.89,83.86,203.20,0.00,0.00
4.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,110.63,5.13,2.82,157.83,56.52,118.98,42.42,19.93,202.95,32.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,145.49,0.00,67.50,67.10,67.88,25.21,144.57,148.72,144.61,0.00,74.91,76.30,42.93,45.96,55.01,30.67,30.56,30.55,20.62,87.27,61.18,61.17,203.20,0.00,0.00
5.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,104.87,5.13,2.82,157.83,56.52,107.75,42.42,18.00,189.59,32.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,144.33,0.00,67.50,67.10,67.88,20.62,139.02,143.21,139.06,0.00,74.91,76.30,37.65,47.29,55.01,30.67,30.56,30.55,87.12,87.27,69.86,69.84,203.20,0.00,0.00
6.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,105.25,5.13,2.82,157.83,56.52,108.50,42.42,23.49,192.73,32.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,144.33,0.00,67.50,67.10,67.88,31.19,153.18,157.32,153.24,0.00,74.91,76.30,40.00,50.96,55.01,30.67,30.56,30.55,20.62,87.27,79.16,79.13,203.20,0.00,0.00
7.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,94.94,5.13,2.82,157.83,56.52,99.28,42.42,29.55,181.59,32.00,1.97,6.88,86.25,0.00,6.39,9.98,85.48,5.46,19.77,144.33,0.00,67.50,67.10,67.88,21.85,147.08,151.23,147.13,0.00,74.91,76.30,42.65,44.72,55.01,30.67,30.56,30.55,20.62,87.27,70.47,70.45,203.20,0.00,0.00
8.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,75.60,5.13,2.82,157.83,56.52,87.79,42.42,35.37,168.18,32.00,1.97,6.88,86.25,0.00,6.39,9.98,76.33,5.46,17.65,144.33,0.00,67.50,67.10,67.88,40.95,137.29,141.49,137.33,0.00,74.91,76.30,38.49,48.65,55.01,30.67,30.56,30.55,20.79,20.79,20.62,20.62,203.20,0.00,0.00
9.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,74.86,5.13,2.82,157.83,56.52,82.94,42.42,35.37,163.09,32.00,1.97,6.88,86.25,0.00,6.39,9.98,77.76,5.46,17.99,144.33,0.00,67.50,67.10,67.88,36.10,140.01,144.19,140.05,0.00,74.91,76.30,38.67,48.93,55.01,30.67,30.56,30.55,23.21,23.21,58.35,58.34,203.20,0.00,0.00
10.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,17.74,2.75,25.46,14.92,101.34,5.13,2.82,157.83,56.52,82.94,42.42,28.69,137.30,16.00,1.97,6.88,86.25,0.00,6.39,9.98,56.30,5.46,13.02,144.33,0.00,26.53,67.10,67.88,26.53,143.35,147.51,143.40,0.00,74.91,76.30,38.58,48.79,55.01,30.67,30.56,30.55,20.62,87.27,21.76,0.00,203.20,0.00,0.00
