"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","WAYRASOLAR"
16.00,16.11,18.99,16.35,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,13.46,15.64,3.10,3.20,6.40,10.17,50.03,3.50,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.82,17.11,51.32,2.00,28.12,3.50,11.47,126.00,14.49,30.29,0.60,2.90,3.40,3.50,1.15,35.50,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.23,0.41,74.96,81.51,9.45,4.79,90.72,73.56,51.00,0.10,1.24,69.34,222.78,10.63,175.08,12.14,0.39,38.47,85.61,9.94
17.00,15.99,18.96,16.19,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,12.59,15.67,3.10,5.30,6.40,13.79,45.25,3.70,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.82,17.24,51.66,2.00,28.12,3.50,11.49,126.00,14.49,30.30,0.60,2.90,3.40,3.50,1.15,38.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.22,0.41,74.96,81.51,9.45,4.79,90.72,72.07,66.00,0.10,1.23,68.90,223.96,10.63,173.17,12.14,0.39,38.48,83.51,10.02
18.00,14.71,18.79,15.33,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,12.59,15.72,3.10,6.40,6.40,14.88,49.48,3.70,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.87,17.77,52.94,2.00,28.12,3.50,11.48,127.00,14.49,30.42,0.60,2.90,3.40,3.50,1.15,36.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.22,0.41,74.96,81.51,9.45,4.79,91.44,72.50,72.00,0.10,1.21,67.36,224.76,10.63,171.60,12.14,0.40,38.63,81.50,10.07
19.00,14.27,18.35,14.66,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,10.59,15.79,3.10,6.40,6.40,15.07,55.73,3.90,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.91,18.07,54.13,2.00,28.12,3.50,11.48,127.00,14.49,30.57,0.60,2.90,3.40,3.50,1.15,42.90,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.22,0.41,67.26,72.24,8.31,3.80,91.44,72.94,79.00,0.00,1.21,64.63,225.71,10.63,168.23,12.14,0.41,38.83,77.57,10.11
20.00,12.12,17.73,13.11,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,10.59,15.88,3.10,6.40,6.40,15.04,57.11,4.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.99,18.58,55.46,2.00,28.12,3.50,11.61,127.00,14.49,30.72,0.60,2.90,3.40,3.50,1.15,49.10,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.03,0.41,67.26,72.24,8.31,3.80,91.44,72.00,88.00,0.00,1.23,60.61,226.15,10.63,164.54,12.14,0.41,39.01,73.46,10.19
21.00,11.36,17.34,11.96,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,7.60,15.87,3.10,6.40,6.40,14.33,60.98,3.20,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,13.01,18.78,57.00,2.00,28.12,3.50,11.46,128.00,14.49,30.75,0.60,2.90,3.40,3.50,1.15,56.50,5.50,4.00,1.80,10.43,7.60,3.80,2.30,17.70,18.33,9.50,1.00,0.41,67.26,72.24,8.31,3.80,92.16,72.22,97.00,0.00,1.26,55.20,224.82,10.63,161.77,12.14,0.41,39.05,70.68,10.22
22.00,8.49,17.69,9.76,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,7.60,15.74,3.10,6.40,6.40,13.74,62.07,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.89,19.31,58.22,2.00,28.12,3.50,11.46,129.00,14.49,30.57,0.60,2.90,3.40,3.50,1.15,63.80,5.50,4.00,1.80,10.43,7.60,3.80,2.30,16.45,17.70,9.50,0.93,0.41,67.26,72.24,8.31,3.80,92.88,72.61,97.20,0.00,1.32,48.36,222.66,10.63,155.77,12.14,0.41,38.83,65.43,10.29
23.00,7.44,17.58,8.20,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,3.94,15.29,3.10,6.40,6.40,11.21,61.21,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,12.43,19.34,57.32,2.00,28.12,3.50,11.43,125.00,14.49,30.64,0.60,2.90,3.40,3.50,1.15,68.20,5.50,4.00,1.80,10.43,7.60,3.80,2.30,14.12,16.45,9.50,0.78,0.41,67.26,72.24,8.31,3.80,90.00,72.76,102.00,0.00,1.42,40.16,216.00,10.63,146.26,12.14,0.38,38.91,58.41,10.50
24.00,4.18,17.32,5.54,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,3.94,14.22,3.10,6.40,6.40,11.43,61.47,0.00,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,11.49,19.60,56.83,2.00,28.12,3.50,11.29,111.00,14.49,29.18,0.60,2.90,3.40,3.50,1.15,72.50,5.50,4.00,1.80,10.43,7.60,3.80,2.30,14.12,16.45,9.50,0.57,0.41,67.26,72.24,8.31,3.80,79.92,73.47,107.00,0.00,1.52,29.49,184.73,10.63,125.37,12.14,0.32,37.05,50.55,9.89
25.00,2.94,17.36,3.60,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.45,10.45,3.10,6.40,6.40,10.86,61.97,3.20,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,7.79,19.38,57.10,2.00,28.12,3.50,11.31,85.00,14.49,21.07,0.60,2.90,3.40,3.50,1.15,69.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.49,0.41,67.26,72.24,8.31,3.80,61.20,72.10,108.00,0.00,1.63,17.81,113.83,10.63,80.83,12.14,0.25,26.75,32.47,5.25
26.00,1.67,17.46,1.69,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.45,3.73,3.10,6.40,6.40,10.66,62.91,3.70,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,2.45,19.27,56.43,2.00,28.12,3.50,11.28,49.00,14.49,12.02,0.60,2.90,3.40,3.50,1.15,65.50,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.34,0.41,67.26,72.24,8.31,3.80,35.28,72.80,105.00,0.00,1.72,7.47,39.84,10.63,34.05,12.14,0.16,15.27,14.16,1.23
27.00,0.83,17.40,0.51,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.30,0.00,9.86,6.40,9.34,59.98,7.10,3.00,7.00,2.50,9.70,18.74,3.00,4.50,1.30,0.23,18.97,55.84,2.00,28.12,3.50,11.27,11.00,14.49,3.55,0.60,2.90,3.40,3.50,1.15,59.70,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.12,0.41,74.96,81.51,9.45,4.79,7.92,76.14,102.00,0.00,1.80,1.87,4.83,10.63,6.77,12.14,0.06,4.51,3.39,0.70
28.00,0.00,17.48,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,10.72,6.40,8.90,58.06,7.80,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.86,55.50,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,54.00,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.06,0.41,74.96,81.51,9.45,4.79,0.00,77.63,101.00,0.00,1.86,0.00,0.00,10.63,0.00,12.14,0.03,0.00,0.00,0.67
29.00,0.00,17.54,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,9.70,6.40,7.62,55.88,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.30,55.65,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,46.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.00,0.41,74.96,81.51,9.45,4.79,0.00,77.43,96.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.14
30.00,0.00,17.55,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,9.70,6.40,7.17,54.09,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.48,55.02,2.00,28.12,3.50,11.29,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,39.30,5.50,4.00,1.80,10.43,7.60,3.80,2.30,11.10,14.12,9.50,0.00,0.41,74.96,81.51,9.45,4.79,0.00,77.42,83.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
31.00,0.00,17.76,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,10.34,6.40,5.95,48.83,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.29,54.77,2.00,28.12,3.50,11.28,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,36.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,67.26,72.24,8.31,3.80,0.00,77.17,72.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
32.00,0.00,17.68,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,11.21,6.40,5.96,46.14,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.24,53.64,2.00,28.12,3.50,11.28,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,33.90,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,67.26,72.24,8.31,3.80,0.00,77.09,61.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
33.00,0.00,17.49,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,0.00,11.30,6.40,6.03,41.37,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.18,53.11,2.00,28.12,3.50,11.27,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,33.40,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,63.81,70.94,7.88,3.80,0.00,78.13,53.00,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
34.00,0.00,17.41,0.00,13.53,4.20,7.20,3.30,3.90,1.20,0.00,3.40,0.00,0.00,0.00,3.10,11.30,6.40,6.13,37.62,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,19.37,53.74,2.00,28.12,3.50,11.25,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,32.80,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,63.81,70.94,7.88,3.80,0.00,77.93,47.00,0.00,1.87,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
35.00,0.00,17.42,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,11.30,6.40,6.03,31.27,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.94,53.11,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,30.20,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,57.96,61.75,7.39,3.80,0.00,77.45,43.00,0.00,1.85,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
36.00,0.00,17.27,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,11.30,6.40,6.15,28.45,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.97,53.06,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,27.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,57.96,61.75,7.39,3.80,0.00,77.18,39.00,0.00,1.83,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
37.00,0.00,17.59,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,11.30,6.40,6.34,26.24,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.63,52.75,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,26.80,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,44.10,50.29,3.24,1.27,0.00,76.88,37.00,0.00,1.80,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
38.00,0.00,17.99,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,11.40,6.40,6.80,25.93,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.07,51.95,2.00,28.12,3.50,11.22,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,25.90,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,44.10,50.29,3.24,1.27,0.00,76.11,37.00,0.00,1.77,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
39.00,0.00,17.89,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,6.30,6.40,7.14,23.40,7.90,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.24,52.18,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,25.60,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,48.49,57.57,3.24,1.27,0.00,77.87,36.00,0.00,1.74,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
40.00,0.00,17.86,0.00,13.53,4.20,7.20,3.30,3.90,1.30,0.00,3.40,0.00,0.00,0.00,3.10,6.40,6.40,7.44,21.00,0.00,3.00,15.46,2.50,9.70,18.74,3.00,4.50,1.30,0.00,18.23,53.08,2.00,28.12,3.50,11.23,0.00,14.49,0.00,0.60,2.90,3.40,3.50,1.15,25.30,5.50,4.00,1.80,10.43,7.60,3.80,2.30,8.00,11.10,9.50,0.00,0.41,48.49,57.57,3.24,1.27,0.00,77.62,36.00,0.00,1.72,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
