"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.21,23.14,0.12,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.01,0.02,0.00,7.60,13.57,35.82,7.98,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.02,15.97,86.64,3.25,24.48,10.00,18.46,2.00,0.00,0.24,0.60,10.69,10.69,11.66,0.00,80.17,10.00,11.66,5.00,10.70,0.00,12.15,1.10,9.44,9.63,18.95,0.11,1.45,87.93,101.10,9.74,9.13,1.44,78.49,78.80,0.00,2.36,0.83,0.50,11.00,1.71,17.50,0.01,0.75,1.37
2.00,0.00,24.37,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,13.33,31.97,8.03,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,15.93,82.56,3.25,24.92,10.00,18.46,0.00,0.00,0.00,0.60,10.69,10.69,11.66,0.00,80.76,10.00,11.66,5.00,10.70,0.00,12.15,1.10,9.19,9.56,18.95,0.05,1.45,86.59,100.45,10.01,8.69,0.00,77.15,74.53,0.00,2.44,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
3.00,0.00,23.31,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,12.54,28.31,8.02,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,16.03,77.75,3.25,25.23,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,80.35,10.00,11.66,5.00,10.70,0.00,12.15,1.10,8.88,9.23,18.95,0.00,1.44,84.94,98.83,9.70,8.22,0.00,77.96,70.26,0.00,2.48,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
4.00,0.00,23.52,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,11.87,27.80,11.51,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,16.52,75.21,3.25,25.46,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,78.94,10.00,11.66,5.00,10.70,0.00,12.15,1.10,8.89,9.45,18.95,0.00,1.44,84.49,97.39,9.82,7.59,0.00,75.77,64.98,0.00,2.52,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
5.00,0.00,23.38,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,10.87,26.34,12.43,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,17.39,82.03,3.25,25.59,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,76.54,10.00,11.66,5.00,10.70,0.00,12.15,1.10,9.45,10.09,18.95,0.00,1.44,81.72,96.28,8.80,6.83,0.00,76.05,59.71,0.00,2.52,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
6.00,0.00,23.80,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,10.41,26.23,12.34,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,18.08,86.98,3.25,25.67,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,72.13,10.00,11.66,5.00,10.70,0.00,12.15,1.10,9.63,10.19,18.95,0.00,1.44,81.47,94.47,9.05,6.62,0.00,76.01,52.43,0.00,2.56,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
7.00,0.00,24.15,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,10.23,24.46,12.05,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,18.97,83.81,3.25,25.77,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,65.72,10.00,11.66,5.00,10.70,0.00,12.15,1.10,9.55,10.52,18.95,0.00,1.44,72.32,88.32,7.80,5.51,0.00,76.36,47.16,0.00,2.52,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
8.00,0.00,24.47,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,10.21,24.04,8.00,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,19.01,81.20,3.25,25.85,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,59.31,10.00,11.66,5.00,10.70,0.00,12.15,1.10,9.50,9.90,18.95,0.00,1.43,73.03,86.34,8.53,5.73,0.00,74.91,42.89,0.00,2.48,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
9.00,0.00,23.81,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,10.47,21.74,8.02,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,19.78,77.86,3.25,25.93,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,53.90,10.00,11.66,5.00,10.70,0.00,12.15,1.10,10.31,10.77,18.95,0.00,1.43,74.11,85.13,8.54,5.60,0.00,76.29,40.61,0.00,2.52,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
10.00,0.00,23.73,0.00,19.00,0.00,7.00,4.70,16.33,3.00,0.40,0.00,0.00,0.00,0.00,8.00,7.60,10.57,21.26,8.01,5.50,15.55,2.50,19.24,19.24,10.00,13.61,0.00,0.00,19.46,72.98,3.25,25.93,10.00,18.46,0.00,7.50,0.00,0.60,10.69,10.69,11.66,0.00,51.50,10.00,11.66,5.00,10.70,0.00,12.15,1.10,10.27,10.91,18.95,0.00,1.43,76.16,85.25,8.75,5.52,0.00,76.06,40.34,0.00,2.48,0.00,0.00,11.00,0.00,17.50,0.00,0.00,0.00
