"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,1.20,23.40,0.96,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,1.87,7.69,17.56,10.93,8.40,0.00,1.54,4.80,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,6.96,1.10,3.10,3.10,0.00,19.51,19.22,24.26,9.20,7.67,0.60,19.51,19.51,19.51,2.40,0.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,2.40,1.24,1.83,18.00,1.02,1.63,0.02,1.23,4.20,4.80,0.25,0.07,29.12,0.00,0.00,0.00,2.00,17.27
2.00,2.89,23.65,1.94,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,3.15,11.64,17.56,10.93,8.40,0.00,1.80,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,10.08,1.30,3.50,3.10,0.00,19.51,19.22,63.62,9.20,16.31,0.60,19.51,19.51,19.51,2.40,0.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,2.40,1.38,2.18,18.00,1.02,1.63,0.04,1.23,4.10,4.30,0.24,0.09,61.72,0.00,0.00,0.00,2.00,34.24
3.00,4.55,23.64,4.15,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,6.62,13.85,17.56,10.93,8.40,0.00,2.02,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,12.07,1.70,4.70,3.10,0.00,19.51,19.22,99.22,9.20,25.75,0.60,19.51,19.51,19.51,2.40,0.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,2.40,1.51,2.47,18.00,1.02,1.63,0.05,1.23,4.90,5.30,0.24,0.12,85.13,0.00,0.00,0.00,2.00,55.09
4.00,6.73,23.56,6.44,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,11.56,15.43,17.56,10.93,8.40,0.00,2.13,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,13.44,2.00,5.60,3.10,0.00,19.51,19.22,111.02,9.20,30.08,0.60,19.51,19.51,19.51,2.40,0.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,2.40,1.67,2.60,18.00,1.02,1.63,0.08,1.23,6.00,6.50,0.26,0.18,94.80,0.00,0.00,0.00,2.00,64.14
5.00,8.94,23.38,8.71,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,14.70,13.30,17.56,10.93,8.40,0.00,2.29,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,11.96,2.20,5.60,3.10,0.00,19.51,19.22,118.76,9.20,32.78,0.60,19.51,19.51,19.51,1.20,0.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,1.82,2.74,18.00,1.02,1.63,0.37,1.23,7.60,8.10,0.31,0.27,100.32,0.00,0.00,0.10,2.00,67.30
6.00,11.16,23.45,10.79,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,15.89,16.37,17.56,10.93,8.40,1.00,2.63,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,13.75,2.30,5.80,3.10,0.00,19.51,19.22,123.47,9.20,34.79,0.60,19.51,19.51,19.51,1.20,0.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,1.95,2.89,18.00,1.02,1.63,0.51,1.23,9.30,9.70,0.46,0.45,103.50,0.00,0.00,0.20,2.00,69.72
7.00,13.03,23.47,12.81,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,16.40,16.68,17.56,10.93,8.40,2.50,3.00,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,14.16,2.40,6.50,3.10,0.00,19.51,19.22,127.35,9.20,35.31,0.60,19.51,19.51,19.51,1.20,0.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,2.04,2.98,18.00,1.02,1.63,0.63,1.23,11.10,10.90,0.61,0.61,106.27,0.00,0.00,0.20,2.00,70.42
8.00,14.37,23.48,14.28,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,16.56,16.55,17.56,10.93,8.40,2.80,3.49,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,14.31,2.60,7.30,3.10,0.00,19.51,19.22,129.35,9.20,34.50,0.60,19.51,19.51,19.51,1.20,0.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,1.95,2.88,18.00,1.02,1.63,0.70,1.23,12.40,11.80,0.80,0.69,107.64,0.00,0.00,0.30,2.00,73.34
9.00,12.88,23.35,15.64,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,16.97,16.93,17.56,10.93,8.40,3.20,4.63,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,14.18,2.90,8.30,3.10,0.00,19.51,19.22,130.61,9.20,28.55,0.60,19.51,19.51,19.51,1.20,0.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,2.04,3.07,18.00,1.02,1.63,0.77,1.23,12.00,11.70,0.97,0.79,108.24,0.00,10.00,0.30,2.00,75.60
10.00,16.75,23.51,16.77,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,17.44,17.00,17.56,10.93,8.40,3.60,7.75,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,14.16,3.20,9.40,3.10,0.00,19.51,19.22,133.41,9.20,33.43,0.60,19.51,19.51,19.51,1.20,10.00,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,2.64,4.12,18.00,1.02,1.63,0.78,1.23,11.30,11.30,1.09,0.92,109.67,0.00,17.20,0.30,2.00,79.12
11.00,17.65,23.58,16.79,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,17.02,17.42,17.56,10.93,8.40,4.30,11.39,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,14.22,3.00,10.60,3.10,0.00,19.51,19.22,129.86,9.20,27.69,0.60,19.51,19.51,19.51,1.20,22.60,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,3.15,4.97,18.00,1.02,1.63,0.78,1.23,9.50,9.90,1.19,1.04,110.01,0.00,20.00,0.40,2.00,80.38
12.00,17.79,23.46,14.15,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,16.33,17.35,17.56,10.93,8.40,4.90,16.57,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,14.23,3.00,11.50,3.10,0.00,19.51,19.22,128.12,9.20,32.82,0.60,19.51,19.51,19.51,1.20,37.40,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,3.36,5.24,18.00,1.02,1.63,0.79,1.23,8.00,8.60,1.27,1.12,111.80,0.00,24.10,0.40,2.00,80.57
13.00,16.26,23.54,15.20,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,15.13,14.57,17.56,10.93,8.40,5.60,20.82,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,14.38,3.60,11.70,3.10,0.00,19.51,19.22,116.02,9.20,17.89,0.60,19.51,19.51,19.51,1.20,55.10,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,3.63,5.42,18.00,1.02,1.63,0.78,1.23,7.20,7.40,1.38,1.21,90.25,4.00,28.70,0.40,2.00,81.31
14.00,16.61,23.45,15.25,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,13.51,17.48,17.56,10.93,8.40,6.10,22.30,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,14.05,4.00,11.50,3.10,0.00,19.51,19.22,115.52,9.20,11.77,0.60,19.51,19.51,19.51,1.20,66.10,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,4.08,5.36,18.00,1.02,1.63,0.78,1.23,6.70,6.60,1.59,1.29,111.07,7.40,37.80,0.40,2.00,80.39
15.00,13.60,23.40,15.17,14.00,4.20,0.00,12.29,12.10,3.60,0.00,3.40,14.00,12.89,16.65,17.56,10.93,8.40,6.20,23.28,3.40,10.83,6.10,5.00,19.32,19.32,19.51,19.51,2.80,13.40,4.00,10.40,3.10,0.00,19.51,19.22,134.53,9.20,11.14,0.60,19.51,19.51,19.51,1.20,74.90,12.88,19.51,0.00,8.40,10.60,7.30,17.56,1.20,4.34,5.20,18.00,1.02,1.63,0.78,1.23,7.00,7.40,1.77,1.36,111.47,5.80,48.60,0.30,2.00,79.04
