"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,5.00,9.60,10.06,17.25,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,9.01,27.15,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,30.36,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.90,8.10,18.96,0.00,1.13,13.95,16.56,2.77,1.22,0.00,11.12,37.59,0.00,1.80,0.00,0.00,11.00,0.00,12.18,0.00,0.00,0.00
2.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,5.00,9.60,9.29,15.77,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,9.75,28.01,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,28.71,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.52,7.88,18.96,0.00,1.13,17.33,17.17,3.12,1.08,0.00,32.05,33.59,0.00,1.88,0.00,0.00,11.00,0.00,12.17,0.00,0.00,0.00
3.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,5.00,9.60,7.89,12.51,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,10.26,28.59,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,26.98,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.08,8.09,18.96,0.00,1.13,22.02,18.06,3.46,1.00,0.00,36.66,27.89,0.00,1.92,0.00,0.00,11.00,0.00,12.05,0.00,0.00,0.00
4.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,7.73,9.25,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,9.80,27.04,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,25.33,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.53,8.79,18.96,0.00,1.13,27.15,19.04,3.74,0.81,0.00,41.26,21.33,0.00,1.92,0.00,0.00,11.00,0.00,12.20,0.00,0.00,0.00
5.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,7.70,7.77,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,8.78,23.64,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,22.34,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.49,8.45,18.96,0.00,1.13,31.83,19.92,3.93,0.63,0.00,37.58,14.77,0.00,1.92,0.00,0.00,11.00,0.00,10.12,0.00,0.00,0.00
6.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,7.33,6.56,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,7.76,20.25,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,15.77,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.52,8.66,18.96,0.00,1.13,35.22,20.53,3.82,0.55,0.00,33.90,9.07,0.00,1.92,0.00,0.00,11.00,0.00,12.14,0.00,0.00,0.00
7.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,6.97,7.01,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,7.30,18.70,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,9.19,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.83,8.62,18.96,0.00,1.13,34.76,20.51,3.60,0.47,0.00,31.10,5.07,0.00,1.92,0.00,0.00,11.00,0.00,11.18,0.00,0.00,0.00
8.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,6.62,7.46,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,6.25,14.90,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,6.20,9.00,9.00,3.00,10.80,0.00,8.00,1.10,7.32,9.38,18.96,0.00,1.13,33.76,20.47,3.37,0.39,0.00,28.30,5.75,0.00,1.88,0.00,0.00,11.00,0.00,11.14,0.00,0.00,0.00
9.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,6.26,8.22,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,6.71,15.85,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,6.97,9.00,9.00,3.00,10.80,0.00,8.00,1.10,8.16,9.96,18.96,0.00,1.13,32.75,20.43,3.44,0.47,0.00,28.90,7.26,0.00,1.88,0.00,0.00,11.00,0.00,11.16,0.00,0.00,0.00
10.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,6.07,8.99,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,7.17,16.81,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,7.74,9.00,9.00,3.00,10.80,0.00,8.00,1.10,8.67,10.40,18.95,0.00,1.13,32.30,20.42,3.34,0.55,0.00,29.50,8.76,0.00,1.84,0.00,0.00,11.00,0.00,10.09,0.00,0.00,0.00
11.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,5.62,9.27,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,7.29,17.07,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,10.46,9.00,9.00,3.00,10.80,0.00,8.00,1.10,8.87,10.53,18.95,0.00,1.12,37.21,21.06,3.09,0.58,0.00,30.02,9.44,0.00,1.80,0.00,0.00,11.00,0.00,11.92,0.00,0.00,0.00
12.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,5.71,9.55,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,7.42,17.34,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,13.18,9.00,9.00,3.00,10.80,0.00,8.00,1.10,9.23,10.72,18.95,0.00,1.12,42.12,21.70,2.83,0.60,0.00,30.54,11.21,0.00,1.80,0.00,0.00,11.00,0.00,11.61,0.00,0.00,0.00
