"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,62.15,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,82.14,5.13,2.82,163.91,112.36,107.24,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,227.44,0.00,53.59,33.94,53.80,53.49,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,36.36,36.37,98.49,98.45,203.20
2.00,61.76,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,74.79,5.13,2.82,163.91,112.36,102.44,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,85.19,3.45,19.70,224.10,0.00,59.36,0.00,20.62,59.20,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,35.29,35.29,83.74,83.71,203.20
3.00,60.65,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,92.00,5.13,2.82,163.91,112.36,132.71,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,52.15,0.00,52.35,38.01,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,36.36,36.37,110.26,110.22,203.20
4.00,63.31,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,72.74,5.13,2.82,163.91,112.36,132.71,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,67.08,0.00,67.45,0.00,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,36.21,36.22,96.39,96.35,203.20
5.00,60.99,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,73.55,5.13,2.82,163.91,112.36,132.71,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,21.45,0.00,60.25,59.76,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,36.21,36.22,110.26,0.00,203.20
6.00,64.05,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,66.66,5.13,2.82,163.91,112.36,132.71,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,83.99,3.45,19.43,0.00,0.00,44.08,0.00,44.23,44.01,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,35.29,35.29,110.26,0.00,203.20
7.00,61.09,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,76.22,5.13,2.82,163.91,112.36,132.71,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,21.32,0.00,60.17,59.68,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,35.58,35.58,110.26,0.00,203.20
8.00,63.21,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,76.38,5.13,2.82,163.91,112.36,132.71,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,67.50,0.00,0.00,67.33,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,35.29,35.29,110.26,0.00,203.20
9.00,61.76,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,93.83,5.13,2.82,163.91,112.36,132.71,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,51.05,0.00,37.17,50.96,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,36.21,36.22,110.26,0.00,203.20
10.00,61.04,29.95,67.13,635.03,206.59,6.04,8.13,110.37,15.81,2.23,26.42,14.92,117.47,5.13,2.82,163.91,112.36,132.71,22.12,35.37,192.74,13.52,1.97,6.88,87.69,6.39,9.98,85.48,3.45,19.77,0.00,0.00,62.27,0.00,50.10,28.96,184.17,197.14,184.23,4.72,74.91,76.30,66.56,0.00,48.47,0.00,30.56,30.55,36.36,36.37,110.26,0.00,203.20
