"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,0.00,0.00,4.00,9.80,10.00,7.40,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,0.00,3.38,6.31,2.58,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,2.20,6.20,9.00,9.00,3.00,10.70,0.00,8.00,1.10,6.62,8.22,18.95,0.00,1.11,5.30,7.71,0.81,1.12,0.00,13.03,13.10,0.00,1.60,0.00,0.00,12.00,0.00,13.50,0.00,0.00,0.00
2.00,0.00,0.00,0.00,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,0.00,0.00,4.00,9.80,10.00,6.40,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,0.00,5.14,9.81,2.58,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,2.20,6.20,9.00,9.00,3.00,10.70,0.00,8.00,1.10,5.42,7.01,18.76,0.00,1.11,5.10,14.47,0.94,0.87,0.00,20.39,11.40,0.00,1.60,0.00,0.00,12.00,0.00,13.50,0.00,0.00,0.00
3.00,0.00,0.00,0.00,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,0.00,0.00,4.00,9.80,9.70,6.20,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,0.00,7.06,13.62,2.58,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,2.20,8.40,9.00,9.00,3.00,10.70,0.00,8.00,1.10,5.27,7.19,18.98,0.00,1.11,5.40,21.83,0.18,0.74,0.00,28.40,9.90,0.00,1.60,0.00,0.00,12.00,0.00,13.50,0.00,0.00,0.00
4.00,0.00,0.00,0.00,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,0.00,0.00,4.00,9.80,9.50,6.00,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,0.00,8.83,17.12,2.58,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,2.20,10.60,9.00,9.00,3.00,10.70,0.00,8.00,1.10,4.88,7.13,18.98,0.00,1.11,5.70,28.59,0.23,0.83,0.00,35.76,8.40,0.00,1.60,0.00,0.00,12.00,0.00,13.50,0.00,0.00,0.00
5.00,0.00,0.00,0.00,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,0.00,0.00,4.00,9.80,9.70,5.70,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,0.00,10.13,19.72,2.58,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,2.20,12.90,9.00,9.00,3.00,10.70,0.00,8.00,1.10,5.36,7.59,18.95,0.00,1.11,6.20,33.59,0.12,0.81,0.00,41.18,9.40,0.00,1.60,0.00,0.00,12.00,0.00,13.50,0.00,0.00,0.00
6.00,0.00,0.00,0.00,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,0.00,0.00,4.00,9.80,9.90,5.40,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,0.00,10.33,20.50,2.58,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,2.20,15.20,9.00,9.00,3.00,10.70,0.00,8.00,1.10,5.94,7.96,18.95,0.00,1.11,6.70,35.05,0.00,0.89,0.00,42.18,10.40,0.00,1.56,0.00,0.00,12.00,0.00,13.50,0.00,0.00,0.00
7.00,0.00,0.00,0.00,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,0.00,0.00,4.00,9.80,10.20,5.70,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,0.00,10.79,22.22,2.58,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.00,7.50,7.50,2.20,15.20,9.00,9.00,3.00,10.70,0.00,8.00,1.10,6.73,8.62,18.95,0.00,1.11,7.00,38.26,0.07,0.94,0.00,44.37,10.40,0.00,1.56,0.00,0.00,12.00,0.00,13.50,0.00,0.00,0.00
8.00,0.05,0.00,0.04,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,0.02,0.00,4.00,9.80,10.40,6.00,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,0.00,11.25,23.94,2.58,28.12,0.00,18.16,0.00,14.49,0.21,0.60,7.00,7.50,7.50,2.20,15.20,9.00,9.00,3.00,10.70,0.00,8.00,1.10,6.46,8.49,18.95,0.00,1.11,7.40,41.47,0.07,1.00,0.00,46.57,10.50,0.00,1.56,0.10,0.42,12.00,0.47,13.50,0.00,0.50,0.00
9.00,0.38,0.00,0.50,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,0.68,1.26,4.00,9.80,10.50,6.20,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,1.01,11.46,24.72,2.58,28.12,0.00,18.16,2.00,14.49,1.51,0.60,7.00,7.50,7.50,2.20,15.90,9.00,9.00,3.00,10.70,0.00,8.00,1.10,6.10,7.90,18.95,0.03,1.11,7.80,42.93,0.67,1.36,1.44,47.57,12.50,0.00,1.56,2.95,10.19,0.00,11.92,13.50,0.00,1.00,1.92
10.00,2.29,0.00,2.34,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,2.38,6.27,4.00,9.80,10.60,6.40,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,5.21,11.14,25.01,2.58,28.12,0.00,18.16,24.00,14.49,8.14,0.60,7.00,7.50,7.50,2.20,16.60,9.00,9.00,3.00,10.70,0.00,8.00,1.10,6.47,7.95,9.44,0.06,1.10,8.10,45.29,0.67,1.45,17.28,48.31,14.50,0.00,1.52,15.93,63.92,0.00,51.81,13.50,0.05,9.31,20.69
11.00,3.58,0.00,4.28,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,5.38,11.43,4.00,9.80,10.70,7.40,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,9.26,10.86,24.37,2.58,28.12,0.00,18.16,56.00,14.49,16.60,0.60,7.00,7.50,7.50,2.20,12.20,9.00,9.00,3.00,10.70,0.00,8.00,1.10,7.11,8.75,18.95,0.08,1.10,8.10,43.91,1.53,2.01,40.32,46.84,14.40,0.00,1.52,34.47,138.36,0.00,109.20,13.50,0.09,17.61,41.35
12.00,6.70,0.00,6.98,14.00,4.50,7.30,4.50,10.05,2.30,0.00,3.50,0.00,7.52,13.38,4.00,9.80,10.80,8.50,0.00,11.11,11.50,3.50,17.97,16.04,7.00,10.63,1.40,10.94,10.58,23.74,2.58,28.12,0.00,18.16,91.00,14.49,24.01,0.60,7.00,7.50,7.50,2.20,7.90,9.00,9.00,3.00,10.70,0.00,8.00,1.10,6.79,8.52,18.95,0.11,1.10,8.00,42.54,1.53,1.97,65.52,45.37,14.40,0.00,1.52,50.89,189.10,0.00,148.67,13.50,0.14,26.53,80.76
