"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,14.72,19.72,17.44,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,16.26,15.94,4.00,0.00,6.60,12.32,47.74,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,14.28,2.70,6.91,2.05,27.00,5.00,12.62,125.98,17.86,31.52,0.60,4.20,4.70,4.70,2.40,19.41,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,14.94,16.79,18.00,0.00,0.00,1.18,1.23,7.10,15.70,1.13,0.78,77.57,4.63,27.36,0.40,1.20,69.24,216.11,6.00
2.00,14.51,19.54,16.03,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,16.27,15.95,4.00,0.00,6.60,13.53,49.35,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,14.39,2.37,6.28,2.05,27.00,5.00,12.62,126.77,17.86,31.89,0.60,4.20,4.70,4.70,2.40,27.98,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,14.78,16.84,18.00,0.00,0.00,1.17,1.23,6.70,15.80,1.34,0.89,77.84,4.81,37.15,0.40,1.28,69.14,209.06,6.00
3.00,14.04,19.27,12.61,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,16.37,15.94,4.00,0.00,6.60,14.58,49.82,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,14.41,2.03,5.85,2.05,27.00,5.00,12.62,127.53,17.86,32.70,0.60,4.20,4.70,4.70,2.40,37.65,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,14.73,16.85,18.00,0.00,0.00,1.17,1.23,6.20,17.60,1.49,1.00,77.85,5.02,48.03,0.30,1.24,69.00,212.92,6.00
4.00,13.48,19.16,8.09,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,16.48,15.97,4.00,0.00,6.60,15.20,46.85,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,14.44,1.67,6.01,2.05,27.00,5.00,12.62,128.19,17.86,33.33,0.60,4.20,4.70,4.70,2.40,50.66,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,15.01,16.76,18.00,0.00,0.00,0.99,1.23,6.60,20.00,1.51,1.10,77.82,5.35,62.22,0.20,1.24,68.64,227.05,6.00
5.00,12.93,19.50,4.03,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,16.44,15.98,4.00,0.00,6.60,15.67,43.88,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,14.44,1.39,6.13,2.05,27.00,5.00,12.62,128.27,17.86,33.34,0.60,4.20,4.70,4.70,2.40,64.46,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,15.22,16.70,18.00,0.00,0.00,0.96,1.23,10.00,24.30,1.51,1.19,77.69,5.62,76.35,0.20,1.24,67.55,227.62,6.00
6.00,12.32,19.32,1.21,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,16.14,15.87,4.00,0.00,6.60,15.68,40.92,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,14.33,1.36,6.09,2.05,27.00,5.00,12.62,126.88,17.86,32.04,0.60,4.20,4.70,4.70,2.40,80.64,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,15.21,16.75,18.00,0.00,0.00,0.90,1.23,12.40,27.60,1.47,1.25,76.35,5.70,90.33,0.10,1.24,65.83,213.69,6.00
7.00,11.60,19.17,0.07,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,15.40,15.47,4.00,0.00,6.60,15.64,38.80,0.00,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,13.71,1.34,6.03,2.05,27.00,5.00,12.62,120.37,17.86,26.50,0.60,4.20,4.70,4.70,2.40,94.94,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,15.20,16.76,18.00,0.00,0.00,0.76,1.23,11.90,28.20,1.42,1.29,72.03,5.79,102.06,0.10,1.24,60.06,199.70,6.00
8.00,10.96,19.34,0.00,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,12.71,14.45,4.00,0.00,6.60,15.49,39.20,1.60,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,11.63,1.30,5.93,2.05,27.00,5.00,12.62,91.19,17.86,9.88,0.60,4.20,4.70,4.70,2.40,103.57,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,15.19,16.68,18.00,0.00,0.00,0.55,1.23,11.50,28.40,1.36,1.24,58.09,5.91,122.03,0.10,1.24,47.53,184.57,6.00
9.00,9.91,19.20,0.00,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,3.62,11.81,4.00,0.00,6.60,15.05,44.89,1.50,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,7.10,1.34,6.05,2.05,27.00,5.00,12.62,45.89,17.86,0.19,0.60,4.20,4.70,4.70,2.40,124.72,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,15.12,16.58,18.00,0.00,0.00,0.47,1.23,11.20,27.00,1.30,1.19,43.13,6.24,125.75,0.10,1.28,26.04,154.07,6.00
10.00,8.47,18.90,0.00,0.00,2.90,7.90,3.80,4.70,1.51,0.40,3.50,19.00,0.09,6.12,4.00,0.00,6.60,13.75,46.48,1.50,4.30,6.30,1.80,17.86,13.79,4.00,5.50,1.40,1.97,1.59,6.82,2.05,27.00,5.00,12.62,13.76,17.86,0.00,0.60,4.20,4.70,4.70,2.40,123.44,7.50,11.00,18.16,3.00,10.70,8.65,7.50,1.20,14.85,16.41,18.00,0.00,0.00,0.33,1.23,11.40,26.10,1.26,1.13,15.05,7.18,125.73,0.10,1.24,8.81,80.25,6.00
