"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,22.44,0.00,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,0.00,0.00,16.52,0.00,8.40,0.51,0.25,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,0.00,11.48,19.57,3.21,25.00,18.36,17.43,0.00,16.89,0.00,0.60,18.36,18.36,18.36,2.40,4.39,12.12,18.37,8.00,10.80,8.01,16.52,2.40,5.43,3.16,18.90,0.00,2.00,18.47,38.07,0.95,1.18,0.00,66.31,1.63,0.00,2.00,0.00,0.00,11.00,37.00,22.00,0.00,0.00,0.00
2.00,0.00,22.48,0.18,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,0.53,0.08,16.52,0.00,8.40,1.14,0.33,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,0.09,11.61,21.66,3.21,25.10,18.36,17.43,0.00,16.89,0.13,0.60,18.36,18.36,18.36,2.40,5.05,12.12,18.37,8.00,10.80,8.01,16.52,2.40,4.90,2.89,18.90,0.00,2.00,21.53,40.73,0.85,1.03,0.91,65.16,2.17,0.00,2.00,0.52,2.13,11.00,75.00,22.00,0.00,0.00,2.19
3.00,0.00,22.45,1.48,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,2.06,0.90,16.52,0.00,8.40,1.66,0.37,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,1.11,11.64,23.55,3.21,25.00,18.36,17.43,8.00,16.89,1.44,0.60,18.36,18.36,18.36,2.40,5.88,12.12,18.37,8.00,10.80,8.01,16.52,2.40,4.38,2.61,18.90,0.02,2.00,23.90,42.47,0.80,0.97,7.69,63.97,4.00,0.00,2.00,6.59,26.60,11.00,128.00,22.00,0.01,1.43,19.40
4.00,0.12,22.55,2.55,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,2.88,2.50,16.52,0.00,8.40,1.84,0.24,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,3.24,11.38,24.83,3.21,25.10,18.36,17.43,27.00,16.89,4.01,0.60,18.36,18.36,18.36,2.40,7.22,12.12,18.37,8.00,10.80,8.01,16.52,2.40,3.85,2.34,18.90,0.04,2.00,24.19,41.47,0.91,1.15,19.96,62.65,9.65,0.00,2.00,20.49,77.64,11.00,180.00,22.00,0.04,2.86,39.66
5.00,1.20,22.32,3.99,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,4.83,4.54,16.52,0.00,8.40,2.04,0.21,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,5.41,11.15,26.34,3.21,25.10,18.36,17.43,48.00,16.89,7.08,0.60,18.36,18.36,18.36,2.40,8.77,12.12,18.37,8.00,10.80,8.01,16.52,2.40,3.32,2.07,18.90,0.05,2.00,24.57,40.73,1.03,1.39,32.99,62.16,15.93,0.00,2.00,38.68,127.14,11.00,190.00,22.00,0.07,7.25,85.67
6.00,3.61,22.49,5.85,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,8.40,6.89,16.52,0.00,8.40,2.35,0.44,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,7.99,11.03,28.55,3.21,25.10,18.36,17.43,71.00,16.89,10.00,0.60,18.36,18.36,18.36,2.40,10.93,12.12,18.37,8.00,10.80,8.01,16.52,2.40,2.79,1.80,18.90,0.08,2.00,25.12,40.82,1.20,1.79,41.90,64.09,24.07,0.00,2.00,54.72,179.82,11.00,199.00,22.00,0.12,11.65,91.23
7.00,6.27,22.44,8.01,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,11.55,9.76,16.52,0.00,8.40,2.66,0.84,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,11.34,11.04,31.36,3.21,25.10,18.36,17.43,85.00,16.89,12.84,0.60,18.36,18.36,18.36,2.40,13.23,12.12,18.37,8.00,10.80,8.01,16.52,2.40,2.26,1.53,18.90,0.37,2.00,26.14,41.37,1.40,2.22,49.47,66.33,30.88,0.10,2.00,68.14,226.15,11.00,203.00,22.00,0.16,20.60,95.34
8.00,9.00,22.48,9.97,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,14.37,12.55,16.52,0.00,8.40,3.05,1.79,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,13.07,11.44,35.96,3.21,25.00,18.36,17.43,92.00,16.89,15.09,0.60,18.36,18.36,18.36,2.40,16.00,12.12,18.37,8.00,10.80,8.01,16.52,2.40,1.74,1.25,18.90,0.50,2.00,28.56,43.35,1.72,2.75,57.62,69.45,33.74,0.20,2.00,74.03,237.69,11.00,204.00,22.00,0.21,29.55,98.47
9.00,11.89,22.18,11.37,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,15.97,14.43,16.52,0.00,8.40,3.23,2.88,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,13.73,11.86,40.34,3.21,24.90,18.36,17.43,96.00,16.89,17.05,0.60,18.36,18.36,18.36,2.40,19.63,12.12,18.37,8.00,10.80,8.01,16.52,2.40,2.19,1.63,18.90,0.62,2.00,32.68,46.70,2.15,3.34,69.22,72.11,35.89,0.20,2.00,75.73,242.18,11.00,204.00,22.00,0.25,29.97,100.37
10.00,14.10,22.30,12.25,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,16.57,14.80,16.52,0.00,8.40,2.83,4.38,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,13.82,12.40,44.06,3.21,24.70,18.36,17.43,99.00,16.89,17.72,0.60,18.36,18.36,18.36,2.40,25.81,12.12,18.37,8.00,10.80,8.01,16.52,2.40,1.66,1.36,18.90,0.70,2.00,41.90,54.21,2.87,4.13,76.32,73.42,35.95,0.30,2.00,76.29,240.61,11.00,204.00,22.00,0.27,30.38,101.66
11.00,15.61,22.42,12.46,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,16.86,14.21,16.52,0.00,8.40,2.48,5.74,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,13.41,13.03,46.83,3.21,24.40,18.36,17.43,99.00,16.89,17.05,0.60,18.36,18.36,18.36,2.40,32.44,12.12,18.37,8.00,10.80,8.01,16.52,2.40,1.66,1.36,18.90,0.76,2.00,48.27,59.38,3.53,4.95,76.31,75.55,38.59,0.30,2.00,75.83,233.70,11.00,204.00,22.00,0.30,28.99,102.81
12.00,16.52,22.28,12.59,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,17.00,14.00,16.52,0.00,8.40,2.74,7.42,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,12.76,13.85,50.08,3.21,24.10,18.36,17.43,97.00,16.89,16.41,0.60,18.36,18.36,18.36,2.40,46.36,12.12,18.37,8.00,10.80,8.01,16.52,2.40,1.66,1.36,18.90,0.78,2.00,52.47,62.31,4.00,5.85,71.77,76.30,53.30,0.30,2.00,74.18,227.09,11.00,204.00,22.00,0.32,27.60,103.27
13.00,16.57,22.21,12.51,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,16.46,14.48,16.52,0.00,8.40,3.08,9.84,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,11.39,14.54,52.95,3.21,24.10,18.36,17.43,93.00,16.89,15.45,0.60,18.36,18.36,18.36,2.40,60.74,12.12,18.37,8.00,10.80,8.01,16.52,2.40,1.66,1.36,18.90,0.77,2.00,56.54,65.16,4.39,6.58,55.06,77.23,68.16,0.40,2.00,68.97,216.33,11.00,204.00,22.00,0.33,25.47,103.63
14.00,16.60,22.06,12.16,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,16.00,14.24,16.52,0.00,8.40,3.69,14.47,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,10.54,14.87,54.67,3.21,24.20,18.36,17.43,89.00,16.89,14.27,0.60,18.36,18.36,18.36,2.40,76.55,12.12,18.37,8.00,10.80,8.01,16.52,2.40,1.66,1.36,18.90,0.78,2.00,60.22,67.77,4.55,6.79,42.73,78.76,83.45,0.40,2.00,66.57,197.00,11.00,204.00,22.00,0.33,23.34,103.90
15.00,16.52,22.28,11.43,14.00,4.20,0.00,11.55,18.11,3.60,0.40,3.30,17.00,14.31,13.56,16.52,0.00,8.40,4.39,19.09,8.00,10.56,14.31,4.80,18.17,18.17,18.37,18.37,0.00,10.06,15.14,56.59,3.21,24.30,18.36,17.43,84.00,16.89,12.92,0.60,18.36,18.36,18.36,2.40,91.08,12.12,18.37,8.00,10.80,8.01,16.52,2.40,1.66,1.36,18.90,0.77,2.00,64.45,71.00,4.75,7.12,37.82,79.40,97.20,0.40,2.00,66.17,187.18,11.00,204.00,22.00,0.33,14.83,104.08
