"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,643.66,219.88,9.09,9.85,82.06,17.04,1.78,27.75,12.77,60.00,0.00,5.13,2.82,138.33,60.58,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,31.17,4.43,7.21,0.00,0.00,67.50,67.09,61.15,0.00,158.11,170.01,158.17,3.55,0.00,56.65,46.33,29.93,45.10,22.13,22.07,0.00,0.00,34.30,110.26,0.00,123.27
2.00,66.00,27.31,67.13,643.66,219.88,9.09,9.85,88.96,17.04,1.78,27.75,14.92,60.00,0.00,5.13,2.82,138.33,62.94,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,57.58,4.43,13.32,0.00,0.00,67.50,67.10,61.16,0.00,0.00,197.14,184.23,0.00,0.00,76.30,45.79,35.31,45.10,0.00,0.00,0.00,0.00,43.76,110.26,0.00,135.05
3.00,65.98,27.31,67.13,643.66,219.88,9.09,9.85,86.67,17.04,1.78,27.75,14.20,60.00,0.00,5.13,2.82,138.33,61.08,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,49.40,4.43,11.43,0.00,0.00,65.58,64.61,65.95,0.00,0.00,197.14,184.23,0.00,0.00,57.27,46.51,29.76,45.10,0.00,0.00,0.00,0.00,26.81,110.26,0.00,129.46
4.00,65.98,27.31,67.13,643.66,219.88,9.09,9.85,75.07,17.04,1.78,27.75,12.26,60.00,0.00,5.13,2.82,138.33,58.94,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,46.84,4.43,10.83,0.00,0.00,62.88,37.22,63.24,0.00,0.00,197.14,184.23,0.00,0.00,34.58,45.41,26.05,45.10,0.00,0.00,0.00,0.00,34.30,110.26,0.00,121.10
5.00,53.36,27.31,67.13,643.66,219.88,9.09,9.85,74.29,17.04,1.78,27.75,12.26,60.00,0.00,5.13,2.82,138.33,58.28,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,51.96,4.43,12.02,0.00,0.00,62.95,38.46,63.31,0.00,0.00,197.14,184.23,0.00,0.00,53.89,49.10,0.00,45.10,0.00,0.00,0.00,0.00,26.81,110.26,0.00,120.72
6.00,65.98,27.31,67.13,643.66,219.88,9.09,9.85,74.15,17.04,1.78,27.75,12.26,60.00,0.00,5.13,2.82,138.33,59.85,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,26.80,0.00,26.80,0.00,0.00,197.14,184.23,0.00,0.00,47.71,47.16,29.11,45.10,0.00,0.00,0.00,0.00,85.90,110.26,0.00,125.31
7.00,65.98,27.31,67.13,643.66,219.88,9.09,9.85,71.16,17.04,1.78,27.75,12.26,60.00,0.00,5.13,2.82,138.33,58.18,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,26.80,0.00,26.80,0.00,0.00,197.14,184.23,0.00,0.00,39.98,46.33,29.91,45.10,0.00,0.00,0.00,0.00,86.00,110.26,0.00,122.68
8.00,65.98,27.31,67.13,643.66,219.88,9.09,9.85,70.59,17.04,1.78,27.75,12.26,60.00,0.00,5.13,2.82,138.33,57.28,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,0.00,0.00,0.00,0.00,26.81,0.00,0.00,197.14,184.23,0.00,0.00,75.00,46.34,29.95,45.10,0.00,0.00,0.00,0.00,76.82,110.26,0.00,120.84
9.00,65.98,27.31,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,60.00,0.00,5.13,2.82,138.33,57.46,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,144.33,0.00,0.00,0.00,42.30,0.00,0.00,197.14,184.23,1.34,0.00,0.00,45.95,26.93,45.10,0.00,10.31,0.00,0.00,64.14,110.26,0.00,121.66
10.00,65.98,27.31,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,60.00,0.00,5.13,2.82,138.33,57.72,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,144.33,0.00,0.00,0.00,44.89,0.00,0.00,197.14,184.23,1.34,0.00,0.00,46.66,28.19,45.10,0.00,10.31,0.00,0.00,64.16,110.26,0.00,122.57
11.00,70.23,29.06,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,13.28,60.00,0.00,5.13,2.82,138.33,60.28,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,144.33,0.00,0.00,0.00,41.68,0.00,0.00,197.14,184.23,2.36,0.00,0.00,48.48,39.96,45.10,0.00,25.87,0.00,0.00,68.19,110.26,0.00,130.62
12.00,70.13,29.02,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.27,60.00,0.00,5.13,2.82,138.33,60.59,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,144.33,0.00,0.00,0.00,55.44,0.00,167.59,180.17,167.66,3.42,0.00,0.00,48.03,37.30,45.10,21.12,21.06,0.00,0.00,20.62,110.26,0.00,130.58
13.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,14.92,142.31,0.00,5.13,2.82,138.33,57.31,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,144.33,0.00,0.00,0.00,56.38,0.00,164.53,176.92,164.59,3.80,0.00,0.00,49.30,45.29,45.10,24.04,23.96,0.00,23.77,23.62,110.26,0.00,113.84
14.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,14.92,142.23,0.00,5.13,2.82,138.33,55.16,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,144.33,0.00,20.62,0.00,29.17,0.00,149.53,160.53,149.58,3.80,0.00,0.00,51.47,38.83,45.10,16.00,15.99,15.99,20.62,63.43,110.26,0.00,100.09
15.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,14.92,103.89,0.00,5.13,2.82,138.33,52.68,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,144.33,0.00,20.62,0.00,43.67,0.00,147.19,157.90,147.24,3.87,0.00,0.00,52.06,40.39,45.10,16.40,16.38,16.38,48.54,0.00,110.26,0.00,86.36
16.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,14.86,76.52,0.00,5.13,2.82,138.33,51.38,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,0.00,4.43,0.00,144.46,0.00,25.54,0.00,25.54,0.00,112.12,118.73,112.13,4.21,0.00,76.30,48.58,48.66,45.10,18.13,18.11,18.11,52.66,38.92,110.26,0.00,77.93
17.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,55.45,0.00,5.13,2.82,138.33,49.94,65.00,41.69,34.48,100.00,0.00,4.04,6.88,75.19,0.00,6.39,9.00,62.48,4.43,14.45,145.16,0.00,34.00,65.32,54.58,0.00,102.01,108.14,102.02,4.86,0.00,75.00,41.40,46.25,45.10,21.47,21.41,21.41,36.75,50.98,110.26,0.00,71.83
18.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,53.11,0.00,5.13,2.82,138.33,50.87,65.00,41.69,34.48,103.90,0.00,4.04,6.88,75.19,0.00,6.39,9.00,70.63,4.43,16.34,151.10,0.00,41.56,63.48,62.78,0.00,104.04,110.23,104.05,5.40,0.00,66.99,49.63,42.81,45.10,24.28,24.19,24.19,0.00,77.67,110.26,0.00,71.67
19.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,56.50,0.00,5.13,2.82,138.33,54.15,65.00,41.69,34.48,112.17,0.00,4.04,6.88,75.19,0.00,6.39,9.00,77.96,4.43,18.03,157.15,0.00,45.95,67.07,67.85,0.00,107.20,113.53,107.21,5.67,0.00,66.99,42.61,49.84,45.10,25.67,25.57,25.56,25.23,87.25,110.26,0.00,74.02
20.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,55.50,0.00,5.13,2.82,138.33,56.39,65.00,41.69,34.48,116.12,15.83,4.04,6.88,75.19,0.00,6.39,9.00,84.18,4.43,19.47,162.38,0.00,67.50,67.10,46.82,0.00,109.75,116.22,109.76,5.67,0.00,66.99,44.11,52.35,45.10,25.67,25.57,25.56,23.23,87.27,110.26,0.00,74.22
21.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,55.81,0.00,5.13,2.82,138.33,56.51,65.00,41.69,34.48,119.27,15.83,4.04,6.88,75.19,0.00,6.39,9.00,83.38,4.43,19.29,165.82,0.00,65.59,65.32,66.10,0.00,109.50,115.95,109.52,5.67,0.00,66.99,42.87,50.34,45.10,25.67,25.57,25.56,39.78,69.36,110.26,0.00,73.50
22.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,54.25,0.00,5.13,2.82,138.33,56.91,65.00,41.69,34.48,107.91,15.83,4.04,6.88,75.19,0.00,6.39,9.00,77.20,4.43,17.86,166.24,0.00,67.49,67.08,46.15,0.00,105.49,111.74,105.50,5.16,0.00,66.99,41.14,47.40,45.10,23.04,22.97,22.96,24.17,87.26,110.26,0.00,72.19
23.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,56.47,0.00,5.13,2.82,138.33,56.65,65.00,41.69,34.48,110.38,15.83,4.04,6.88,75.19,0.00,6.39,9.00,79.53,4.43,18.40,168.06,0.00,48.77,67.09,67.87,0.00,0.00,168.11,156.43,5.28,0.00,66.99,42.30,49.38,45.10,23.67,23.58,23.58,55.99,57.03,110.26,0.00,73.05
24.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,57.26,0.00,5.13,2.82,138.33,56.33,65.00,41.69,34.48,118.51,15.83,4.04,6.88,75.19,0.00,6.39,9.00,80.05,4.43,18.52,167.32,0.00,67.50,48.60,67.88,0.00,0.00,167.15,155.55,5.67,0.00,76.30,42.54,49.79,45.10,25.67,25.57,25.56,26.67,87.27,110.26,0.00,72.92
25.00,69.00,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,63.13,0.00,5.13,2.82,138.33,55.07,65.00,41.69,34.48,110.95,15.83,4.04,6.88,75.19,0.00,6.39,9.00,82.79,4.43,19.15,165.19,0.00,67.39,66.99,54.27,0.00,0.00,197.14,0.00,5.48,67.01,45.00,39.46,44.44,45.10,24.67,24.58,24.58,23.84,87.15,110.26,0.00,74.81
26.00,59.18,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,60.59,0.00,5.13,2.82,138.33,52.89,65.00,41.69,34.48,109.32,15.83,4.04,6.88,75.19,0.00,6.39,9.00,64.90,4.43,15.01,172.27,0.00,40.75,65.40,40.75,0.00,0.00,197.14,0.00,4.95,67.01,45.00,31.40,32.44,45.10,21.94,21.87,21.87,31.23,85.78,110.26,0.00,73.33
27.00,59.89,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,44.72,0.00,5.13,2.82,138.33,49.38,65.00,41.69,34.48,106.50,15.83,4.04,6.88,75.19,0.00,6.39,9.00,50.26,4.43,11.63,165.58,0.00,39.82,65.12,39.82,0.00,93.96,99.95,93.97,4.58,67.01,45.00,30.04,30.79,45.10,20.02,19.98,19.98,25.57,84.37,110.26,0.00,67.18
28.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,12.26,57.99,0.00,5.13,2.82,138.33,51.54,65.00,41.69,34.48,114.83,15.83,4.04,6.88,75.19,0.00,6.39,9.00,24.59,4.43,5.69,172.13,0.00,20.62,26.81,20.62,0.00,105.23,111.47,105.24,5.03,67.01,45.00,40.79,46.85,45.10,22.39,22.32,22.32,56.00,37.86,110.26,0.00,72.82
29.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,88.46,17.04,1.78,27.75,14.88,84.87,0.00,5.13,2.82,138.33,72.44,65.00,41.69,34.48,145.87,15.83,4.04,6.88,75.19,0.00,6.39,9.00,77.89,4.43,18.02,197.75,0.00,32.93,32.90,53.22,0.00,184.16,0.00,184.23,5.67,70.85,52.51,49.59,42.86,45.10,25.67,25.57,25.56,29.60,40.84,110.26,0.00,0.00
30.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,88.96,17.04,1.78,27.75,12.26,60.32,0.00,5.13,2.82,138.33,55.56,65.00,41.69,34.48,153.09,15.83,4.04,6.88,75.19,0.00,6.39,9.00,85.47,4.43,19.77,202.24,0.00,56.48,39.21,39.40,0.00,165.42,0.00,165.48,5.67,71.09,58.94,51.31,45.93,45.10,25.67,25.57,25.56,24.62,26.06,110.26,0.00,72.96
31.00,63.51,29.95,67.13,643.66,219.88,9.09,9.85,77.76,17.04,1.78,27.75,14.92,81.71,0.00,5.13,2.82,138.33,60.54,65.00,41.69,34.48,134.28,15.83,4.04,6.88,75.19,0.00,6.39,9.00,56.62,4.43,13.10,184.52,0.00,33.41,67.10,33.41,0.00,129.31,137.64,129.34,5.67,67.01,45.00,32.36,33.91,45.10,25.67,25.57,25.56,56.00,61.56,110.26,0.00,89.99
32.00,63.09,29.95,67.13,643.66,219.88,9.09,9.85,79.28,17.04,1.78,27.75,14.92,81.71,0.00,5.13,2.82,138.33,64.15,65.00,41.69,34.48,132.59,15.83,4.04,6.88,75.19,0.00,6.39,9.00,62.69,4.43,14.50,186.62,0.00,34.05,67.10,34.05,0.00,146.48,157.10,146.53,5.67,67.01,45.00,35.04,37.64,45.10,25.67,25.57,25.56,56.00,58.75,110.26,0.00,107.94
33.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,82.45,17.04,1.78,27.75,14.92,81.71,0.00,5.13,2.82,138.33,68.34,65.00,41.69,34.48,140.06,15.83,4.04,6.88,75.19,0.00,6.39,9.00,71.00,4.43,16.42,190.49,0.00,26.80,54.46,20.62,0.00,164.89,177.31,164.95,5.67,68.48,46.09,41.48,48.00,45.10,25.67,25.57,25.56,56.00,37.04,110.26,0.00,128.09
34.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,80.70,17.04,1.78,27.75,14.92,81.71,0.00,5.13,2.82,138.33,73.33,65.00,41.69,34.48,134.84,15.83,4.04,6.88,75.19,0.00,6.39,9.00,73.44,4.43,16.99,187.64,0.00,22.15,63.15,22.15,0.00,179.94,192.89,180.01,5.67,71.90,47.00,42.62,49.92,45.10,25.67,25.57,25.56,56.00,49.29,110.26,0.00,145.09
35.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,80.09,17.04,1.78,27.75,14.92,94.18,0.00,5.13,2.82,138.33,81.15,65.00,41.69,34.48,129.64,15.83,4.04,6.88,75.19,0.00,6.39,9.00,74.35,4.43,17.20,185.71,0.00,22.11,62.36,22.11,0.00,184.16,197.14,184.23,5.67,71.87,46.99,42.45,49.63,45.10,25.67,25.57,25.56,56.00,45.39,110.26,0.00,146.00
36.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,81.48,17.04,1.78,27.75,14.92,93.74,0.00,5.13,2.82,138.33,84.42,65.00,41.69,34.48,124.94,15.83,4.04,6.88,75.19,0.00,6.39,9.00,76.75,4.43,17.75,183.96,0.00,23.29,67.08,23.29,0.00,184.17,197.14,184.23,5.50,72.97,47.30,46.35,49.33,45.10,24.78,24.69,24.69,22.36,87.27,110.26,0.00,146.00
37.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,83.03,17.04,1.78,27.75,14.92,98.14,0.00,5.13,2.82,138.33,86.52,65.00,41.69,34.48,148.31,15.83,4.04,6.88,75.19,0.00,6.39,9.00,64.58,4.43,14.94,185.76,0.00,26.81,59.97,20.62,0.00,184.17,197.14,184.23,5.67,67.01,45.00,42.53,49.77,45.10,25.67,25.57,25.56,56.00,77.67,110.26,0.00,146.00
38.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,82.36,17.04,1.78,27.75,14.92,94.79,0.00,5.13,2.82,138.33,84.76,65.00,41.69,34.48,159.56,15.83,4.04,6.88,75.19,0.00,6.39,9.00,61.03,4.43,14.12,185.64,0.00,22.15,63.10,22.15,0.00,184.17,197.14,184.23,5.67,67.01,45.00,40.84,46.94,45.10,25.67,25.57,25.56,48.54,87.27,110.26,0.00,146.00
39.00,66.34,29.95,67.13,643.66,219.88,9.09,9.85,83.93,17.04,1.78,27.75,14.92,93.13,0.00,5.13,2.82,138.33,82.33,65.00,41.69,34.48,161.39,15.83,4.04,6.88,75.19,0.00,6.39,9.00,65.17,4.43,15.07,187.34,0.00,55.53,45.66,55.78,0.00,184.17,197.14,184.23,5.67,67.01,45.00,38.66,43.28,45.10,25.67,25.57,25.56,46.12,87.27,110.26,0.00,146.00
40.00,65.61,29.95,67.13,643.66,219.88,9.09,9.85,80.70,17.04,1.78,27.75,14.92,91.13,0.00,5.13,2.82,138.33,80.84,65.00,41.69,34.48,155.94,15.83,4.04,6.88,75.19,0.00,6.39,9.00,57.63,4.43,13.33,184.35,0.00,59.52,61.88,20.62,0.00,184.17,197.14,184.23,5.67,67.01,45.00,41.65,33.68,45.10,25.67,25.57,25.56,48.54,87.27,110.26,0.00,146.00
41.00,65.23,29.95,67.13,643.66,219.88,9.09,9.85,77.00,17.04,1.78,27.75,14.92,84.99,0.00,5.13,2.82,138.33,78.86,65.00,41.69,34.48,145.93,15.83,4.04,6.88,75.19,0.00,6.39,9.00,47.52,4.43,10.99,181.05,0.00,31.53,65.73,31.53,0.00,184.17,197.14,184.23,5.67,67.01,45.00,34.44,36.39,45.10,25.67,25.57,25.56,48.54,87.27,110.26,0.00,146.00
42.00,63.98,29.95,67.13,643.66,219.88,9.09,9.85,77.25,17.04,1.78,27.75,14.92,86.60,0.00,5.13,2.82,138.33,78.69,65.00,41.69,34.48,145.42,15.83,4.04,6.88,75.19,0.00,6.39,9.00,50.30,4.43,11.64,182.47,0.00,52.29,59.65,20.62,0.00,184.17,197.14,184.23,5.67,67.01,45.00,35.85,38.85,45.10,25.67,25.57,25.56,48.54,87.27,110.26,0.00,146.00
43.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,76.74,17.04,1.78,27.75,14.92,80.08,0.00,5.13,2.82,138.33,75.62,65.00,41.69,34.48,149.35,15.83,4.04,6.88,75.19,0.00,6.39,9.00,52.83,4.43,12.22,183.11,0.00,20.62,33.51,53.26,0.00,184.17,197.14,184.23,5.67,67.01,30.93,42.58,49.86,45.10,25.67,25.57,25.56,48.54,87.27,110.26,0.00,146.00
44.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,14.92,73.60,0.00,5.13,2.82,138.33,72.09,65.00,41.69,34.48,125.48,15.83,4.04,6.88,75.19,0.00,6.39,9.00,39.69,4.43,9.18,174.26,0.00,22.73,61.91,22.73,0.00,184.17,197.14,184.23,5.67,67.01,45.00,42.29,48.49,45.10,25.67,25.57,25.56,48.27,87.19,110.26,0.00,146.00
45.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,14.92,71.43,0.00,5.13,2.82,138.33,70.00,65.00,41.69,34.48,111.88,15.83,4.04,6.88,75.19,0.00,6.39,9.00,34.26,4.43,7.93,169.34,0.00,22.88,61.66,22.88,0.00,184.17,197.14,184.23,5.11,67.01,45.00,41.76,47.55,45.10,22.78,22.70,22.70,55.38,68.60,110.26,0.00,146.00
46.00,67.01,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,14.92,64.89,0.00,5.13,2.82,138.33,67.02,65.00,41.69,34.48,102.54,15.83,4.04,6.88,75.19,0.00,6.39,9.00,4.64,4.43,0.00,174.01,0.00,21.79,50.67,51.00,0.00,184.17,197.14,184.23,4.00,67.01,30.93,39.60,43.93,45.10,17.05,17.04,17.03,54.92,56.73,110.26,0.00,144.60
47.00,72.37,29.95,67.13,643.66,219.88,9.09,9.85,70.52,17.04,1.78,27.75,14.92,54.26,0.00,5.13,2.82,138.33,63.73,65.00,41.69,34.48,100.00,15.83,4.04,6.88,75.19,0.00,6.39,9.00,34.10,4.43,7.89,160.61,0.00,25.98,52.13,25.98,0.00,184.17,197.14,184.23,3.16,67.01,30.93,41.44,46.43,45.10,12.76,12.76,12.76,47.97,77.11,110.26,0.00,139.81
