"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,20.32,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,22.00,13.00,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,30.17,86.78,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,111.00,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,5.27,8.00,18.00,0.00,0.00,0.00,1.23,83.26,87.07,20.00,15.45,0.00,127.44,100.00,0.00,1.24,0.00,0.00,6.00
2.00,0.00,20.54,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,17.91,8.68,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,31.60,87.06,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,105.42,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,8.94,12.79,18.00,0.00,0.00,0.00,1.23,83.26,87.07,10.57,9.70,0.00,130.18,113.17,0.00,1.24,0.00,0.00,6.00
3.00,0.00,20.83,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,18.74,8.06,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,31.48,87.64,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,102.78,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,9.01,12.80,18.00,0.00,0.00,0.00,1.23,78.62,86.73,10.32,8.95,0.00,129.64,112.78,0.00,1.24,0.00,0.00,6.00
4.00,0.00,21.36,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,18.72,8.38,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,31.38,86.63,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,98.58,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,9.36,13.02,18.00,0.00,0.00,0.00,1.23,77.29,87.26,9.89,8.16,0.00,128.78,103.69,0.00,1.24,0.00,0.00,6.00
5.00,0.00,21.41,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,18.75,8.69,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,31.21,85.70,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,94.31,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,9.63,13.19,18.00,0.00,0.00,0.00,1.23,75.51,87.58,9.39,7.35,0.00,127.92,95.23,0.00,1.24,0.00,0.00,6.00
6.00,0.00,21.50,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,18.94,8.98,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,30.85,84.98,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,89.86,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,9.68,13.17,18.00,0.00,0.00,0.00,1.23,72.39,87.30,8.66,6.44,0.00,127.08,88.63,0.00,1.20,0.00,0.00,6.00
7.00,0.00,21.51,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,19.00,9.54,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,30.53,84.21,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,85.42,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,9.66,13.14,18.00,0.00,0.00,0.00,1.23,69.53,86.99,7.93,5.62,0.00,126.13,81.82,0.00,1.20,0.00,0.00,6.00
8.00,0.00,21.67,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,18.69,10.94,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,30.31,83.30,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,81.04,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,9.47,13.11,18.00,0.00,0.00,0.00,1.23,67.46,86.55,7.17,5.07,0.00,124.86,74.33,0.00,1.20,0.00,0.00,6.00
9.00,0.00,21.85,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,18.26,12.30,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,29.99,82.18,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,74.87,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,9.36,13.10,18.00,0.00,0.00,0.00,1.23,65.15,85.92,6.42,4.56,0.00,123.42,66.39,0.00,1.20,0.00,0.00,6.00
10.00,0.00,21.88,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,17.49,13.54,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,29.33,80.47,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,63.32,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,9.50,13.18,18.00,0.00,0.00,0.00,1.23,62.15,84.69,5.71,4.14,0.00,121.48,57.09,0.00,1.20,0.00,0.00,6.00
11.00,0.00,22.03,0.00,14.00,4.20,7.40,3.80,6.30,1.51,0.40,3.40,19.00,0.00,0.00,4.00,0.00,6.60,16.78,14.37,0.00,4.50,6.10,1.75,18.93,10.00,4.00,5.50,2.80,0.00,28.77,78.92,2.25,27.00,6.00,12.62,0.00,17.86,0.00,0.60,4.20,5.00,5.20,2.40,53.12,7.20,9.00,19.42,3.50,10.70,0.00,6.50,1.20,9.63,13.25,18.00,0.00,0.00,0.00,1.23,59.73,83.40,5.04,3.74,0.00,119.60,48.94,0.00,1.16,0.00,0.00,6.00
