"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,64.29,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,24.69,5.13,2.82,163.91,97.65,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,0.00,3.45,0.00,0.00,0.00,65.62,0.00,65.99,0.00,154.79,166.38,154.85,5.67,74.91,76.30,44.97,31.80,46.97,30.67,30.56,30.55,20.62,50.72,77.01,76.99,146.00
2.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,15.46,5.13,2.82,163.91,89.34,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,0.00,3.45,0.00,0.00,0.00,0.00,0.00,67.88,0.00,69.31,75.63,69.31,5.67,74.91,76.30,45.99,41.65,46.97,30.67,30.56,30.55,20.62,68.70,77.01,76.99,110.25
3.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,15.46,5.13,2.82,163.91,89.95,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,0.00,3.45,0.00,0.00,0.00,0.00,0.00,61.17,0.00,120.48,0.00,120.50,5.67,74.91,76.30,46.51,45.94,46.97,30.67,30.56,30.55,47.57,47.57,77.01,76.99,107.79
4.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,15.46,5.13,2.82,163.91,98.64,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,0.00,3.45,0.00,0.00,0.00,50.20,0.00,50.37,0.00,66.49,0.00,66.49,5.67,74.91,76.30,46.51,45.94,46.97,30.67,30.56,30.55,20.62,68.70,77.01,76.99,143.74
5.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,56.08,5.13,2.82,163.91,108.29,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,0.00,3.45,0.00,0.00,0.00,57.55,0.00,35.02,0.00,66.49,0.00,66.49,5.67,74.91,76.30,47.60,44.85,46.97,30.67,30.56,30.55,76.70,20.62,77.01,76.99,146.00
6.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,71.21,5.13,2.82,163.91,111.65,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,38.32,3.45,8.86,0.00,0.00,30.93,22.30,66.52,0.00,114.41,0.00,0.00,5.67,74.91,76.30,45.28,47.16,46.97,30.67,30.56,30.55,60.92,60.92,77.01,76.99,146.00
7.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,82.20,5.13,2.82,163.91,112.36,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,47.72,3.45,11.04,0.00,0.00,29.13,42.70,29.13,42.78,129.50,0.00,0.00,5.67,74.91,76.30,46.51,45.94,46.97,30.67,30.56,30.55,65.82,65.82,77.01,76.99,146.00
8.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,85.81,5.13,2.82,163.91,112.36,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,56.14,3.45,12.99,0.00,0.00,23.96,41.87,57.98,42.27,151.79,0.00,0.00,5.67,74.91,76.30,46.29,46.16,46.97,30.67,30.56,30.55,64.27,68.03,77.01,76.99,146.00
9.00,70.67,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,87.93,5.13,2.82,163.91,112.36,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,66.77,3.45,15.44,0.00,0.00,23.47,32.77,23.47,32.79,173.06,0.00,0.00,5.67,74.91,76.30,40.89,47.23,46.97,30.67,30.56,30.55,83.61,83.61,0.00,0.00,146.00
10.00,72.37,29.95,67.13,635.03,206.59,7.51,7.88,88.41,18.26,2.23,24.50,14.92,90.51,5.13,2.82,163.91,112.36,115.58,22.12,35.37,154.62,0.00,1.97,6.88,87.69,0.00,9.98,65.36,3.45,15.12,0.00,0.00,26.80,20.62,20.62,20.62,179.39,0.00,0.00,5.67,74.91,76.30,49.64,42.81,46.97,30.67,30.56,30.55,82.89,82.89,0.00,0.00,146.00
